time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
31557600.0,	72.91735694166886,	3.1822665217903983,	0.015,	0.05,	0.2,	0.2,	400
47336400.0,	72.91735694166886,	3.1822665217903983,	0.015006431729894782,	0.05664118387470135,	0.26850209571856004,	0.23259427703585536,	400
63115200.0,	72.91735694166886,	3.1822665217903983,	0.015029904070900837,	0.06974348156949738,	0.33302134181454646,	0.3301250500458872,	400
78894000.0,	72.91735694166886,	3.1822665217903983,	0.015090319220104526,	0.08936951260259471,	0.4466200357237907,	0.41316829423937107,	400
94672800.0,	72.91735694166886,	3.1822665217903983,	0.015525278544339494,	0.1180732036940148,	0.5271384493372194,	0.5678929109546256,	400
110451600.0,	72.91735694166886,	3.1822665217903983,	0.018993688641546054,	0.14282763307333124,	0.6274880565551663,	0.6851660916628171,	400
126230400.0,	72.91735694166886,	3.1822665217903983,	0.02325073806456261,	0.16339277322116075,	0.7287458034895264,	0.7904112004821998,	400
142009200.0,	72.91735694166886,	3.1822665217903983,	0.02760364864201944,	0.18111256405143725,	0.8111844657679315,	0.9092367712112036,	400
157788000.0,	72.91735694166886,	3.1822665217903983,	0.03142751625245144,	0.1967563286421117,	0.9115945798563981,	1.0099187265925578,	400
173566800.0,	72.91735694166886,	3.1822665217903983,	0.03543002921115715,	0.21048200126191294,	0.9978239798722934,	1.1070161710417938,	400
189345600.0,	72.91735694166886,	3.1822665217903983,	0.038822506655183386,	0.2219329907930409,	1.0775065259413228,	1.1891507543112874,	400
205124400.0,	72.91735694166886,	3.1822665217903983,	0.042257907342224496,	0.23202589446250302,	1.1416559583233759,	1.2697992722118687,	400
220903200.0,	72.91735694166886,	3.1822665217903983,	0.04503630669547838,	0.2407570882429434,	1.2111633394788415,	1.3351537000944254,	400
236682000.0,	72.91735694166886,	3.1822665217903983,	0.04747877656405647,	0.24746271164977476,	1.2553390442646495,	1.3907666616926408,	400
252460800.0,	72.91735694166886,	3.1822665217903983,	0.049672323294475004,	0.2532285489237778,	1.292899508342691,	1.440719369790282,	400
268239600.0,	72.91735694166886,	3.1822665217903983,	0.05164325359818064,	0.25837755425134845,	1.3289651381823977,	1.4855363338822891,	400
284018400.0,	72.91735694166886,	3.1822665217903983,	0.05332665164138463,	0.2626163032449263,	1.3578528445085194,	1.523576277349731,	400
299797200.0,	72.91735694166886,	3.1822665217903983,	0.054764568115371684,	0.2661392605497404,	1.381509866341376,	1.5559493823726869,	400
315576000.0,	72.91735694166886,	3.1822665217903983,	0.055809029566686374,	0.2687012490466149,	1.3992608563539666,	1.5794243955446925,	400
331354800.0,	72.91735694166886,	3.1822665217903983,	0.05660874707340381,	0.2706298265566656,	1.4123390398927689,	1.5973511264951235,	400
347133600.0,	72.91735694166886,	3.1822665217903983,	0.057377985082836896,	0.27251416711724125,	1.426165320965424,	1.6145525898290531,	400
362912400.0,	72.91735694166886,	3.1822665217903983,	0.057870386087800846,	0.27370567368527793,	1.4346805405768464,	1.6255359729449754,	400
378691200.0,	72.91735694166886,	3.1822665217903983,	0.05827399875274132,	0.2746667620021777,	1.4413489346890693,	1.6345234263826258,	400
394470000.0,	72.91735694166886,	3.1822665217903983,	0.058595660271684655,	0.2754268018626137,	1.446566128355679,	1.6416786949054647,	400
410248800.0,	72.91735694166886,	3.1822665217903983,	0.05868493581706618,	0.2756339619721586,	1.447898714205873,	1.6436649226608222,	400
426027600.0,	72.91735694166886,	3.1822665217903983,	0.058738684832877607,	0.27575693477586644,	1.4486553365338066,	1.644860751628426,	400
441806400.0,	72.91735694166886,	3.1822665217903983,	0.05903616041442477,	0.27644875379106676,	1.4532903507227368,	1.651470082552494,	400
457585200.0,	72.91735694166886,	3.1822665217903983,	0.05911450922779319,	0.27663017376118554,	1.4544771918595867,	1.6532114523947703,	400
473364000.0,	72.91735694166886,	3.1822665217903983,	0.059116011233995625,	0.27663363264709107,	1.4544993202651881,	1.653244843123053,	400
