time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4449621600.0,	43.97295062053127,	9.261084350375414,	0.015,	0.05,	0.2,	0.2,	400
4465400400.0,	43.97295062053127,	9.261084350375414,	0.01500357333709449,	0.051174424949766595,	0.2014946131886527,	0.21810933558664566,	400
4481179200.0,	43.97295062053127,	9.261084350375414,	0.015009094479183369,	0.052885631430177625,	0.20488828130320366,	0.2422829914792592,	400
4496958000.0,	43.97295062053127,	9.261084350375414,	0.015017255963196648,	0.055241976687116695,	0.21223587623535922,	0.27148516549893964,	400
4512736800.0,	43.97295062053127,	9.261084350375414,	0.015029083656805699,	0.058362119083444776,	0.22613928589525162,	0.3041576443853027,	400
4528515600.0,	43.97295062053127,	9.261084350375414,	0.015046144203379139,	0.06209807521675516,	0.24469376005277652,	0.3384273822465983,	400
4544294400.0,	43.97295062053127,	9.261084350375414,	0.01507269084465371,	0.06652937763479724,	0.26675577258270844,	0.3749778798560807,	400
4560073200.0,	43.97295062053127,	9.261084350375414,	0.015116369912584962,	0.07148184214344591,	0.28914409010776676,	0.4132112324193718,	400
4575852000.0,	43.97295062053127,	9.261084350375414,	0.015193767152411468,	0.07716158270358711,	0.31366633468393457,	0.4536565563596845,	400
4591630800.0,	43.97295062053127,	9.261084350375414,	0.015332894064408888,	0.083158898252193,	0.33669954500034893,	0.4944976563001673,	400
