time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2351041200.0,	0.18322592897626055,	5.78481131281172,	0.015,	0.05,	0.2,	0.2,	400
2366820000.0,	0.18322592897626055,	5.78481131281172,	0.015004268345116764,	0.05142129470343219,	0.20205520218845352,	0.22163138939849808,	400
2382598800.0,	0.18322592897626055,	5.78481131281172,	0.015010892831418161,	0.05349465371878392,	0.2070142878776898,	0.24981767217214998,	400
2398377600.0,	0.18322592897626055,	5.78481131281172,	0.015020904414709655,	0.05643959313717358,	0.2185829038278414,	0.28340619846841614,	400
2414156400.0,	0.18322592897626055,	5.78481131281172,	0.01503557393955104,	0.06026345983966239,	0.23817159644296962,	0.31964788573390757,	400
2429935200.0,	0.18322592897626055,	5.78481131281172,	0.015058622247140331,	0.0649856649636473,	0.2631738119632046,	0.3588078414613089,	400
2445714000.0,	0.18322592897626055,	5.78481131281172,	0.01509850807726109,	0.0705896524962695,	0.29041895798650214,	0.40133326402780406,	400
2461492800.0,	0.18322592897626055,	5.78481131281172,	0.015172862411197535,	0.07690945640527518,	0.31752290900864827,	0.446287967378673,	400
2477271600.0,	0.18322592897626055,	5.78481131281172,	0.015311112803892715,	0.0833001039469637,	0.3405850280594114,	0.4903445955900053,	400
2493050400.0,	0.18322592897626055,	5.78481131281172,	0.015583673294726832,	0.09078068116096985,	0.3696000159487189,	0.536881146206963,	400
2508829200.0,	0.18322592897626055,	5.78481131281172,	0.01607027665528976,	0.0980123500405917,	0.3943867405057529,	0.581165291848868,	400
2524608000.0,	0.18322592897626055,	5.78481131281172,	0.016784493601034116,	0.10464684539944187,	0.41602909532822724,	0.621426414009811,	400
2540386800.0,	0.18322592897626055,	5.78481131281172,	0.017672999083219468,	0.11078782677494113,	0.4365950746281358,	0.6587130632119671,	400
2556165600.0,	0.18322592897626055,	5.78481131281172,	0.01864551652374244,	0.11636769041181043,	0.45585098068752195,	0.6933269603069747,	400
2571944400.0,	0.18322592897626055,	5.78481131281172,	0.019656196531422872,	0.1215323847046564,	0.47464351958191736,	0.7262956230635987,	400
2587723200.0,	0.18322592897626055,	5.78481131281172,	0.02066514870453745,	0.12626500213017325,	0.4925883387743995,	0.7575905821584653,	400
2603502000.0,	0.18322592897626055,	5.78481131281172,	0.02167700420646353,	0.13072144108795825,	0.5104994359453899,	0.7880177192639304,	400
2619280800.0,	0.18322592897626055,	5.78481131281172,	0.022658008010073564,	0.13479643270911557,	0.527372402281022,	0.8168626593861013,	400
2635059600.0,	0.18322592897626055,	5.78481131281172,	0.023613528129495787,	0.1385803247575194,	0.5436465880600856,	0.8445147460188392,	400
2650838400.0,	0.18322592897626055,	5.78481131281172,	0.024532072264377064,	0.14206197678187898,	0.5590477113751923,	0.870758883562354,	400
2666617200.0,	0.18322592897626055,	5.78481131281172,	0.02543033564478698,	0.14534528610193564,	0.5741623162205678,	0.8961556372025196,	400
2682396000.0,	0.18322592897626055,	5.78481131281172,	0.026282067814789926,	0.14834493877638205,	0.5882167163233276,	0.9200072077522005,	400
2698174800.0,	0.18322592897626055,	5.78481131281172,	0.027097962002796884,	0.15112923429929642,	0.6015898055407399,	0.9426742775369967,	400
2713953600.0,	0.18322592897626055,	5.78481131281172,	0.027866162283957455,	0.1536727140148492,	0.6139877411515129,	0.9638648508405705,	400
2729732400.0,	0.18322592897626055,	5.78481131281172,	0.028601382443338232,	0.1560459024441545,	0.6258271035389952,	0.9840204717989134,	400
2745511200.0,	0.18322592897626055,	5.78481131281172,	0.02928464635892789,	0.15819534507205602,	0.6366417593549563,	1.0026445700460571,	400
2761290000.0,	0.18322592897626055,	5.78481131281172,	0.029959387767334412,	0.16027956964241774,	0.6474983526033982,	1.0209430899942495,	400
2777068800.0,	0.18322592897626055,	5.78481131281172,	0.030594005216998503,	0.16219830884122519,	0.6576115282651742,	1.0380629571464073,	400
2792847600.0,	0.18322592897626055,	5.78481131281172,	0.031223772822370273,	0.16407271943490478,	0.6678112625709094,	1.0549696559723873,	400
2808626400.0,	0.18322592897626055,	5.78481131281172,	0.031790573489778234,	0.1657233441750496,	0.6767411651078695,	1.070112314931372,	400
