time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
0.0,	3.5797262875542857,	11.486250972385399,	0.015,	0.05,	0.2,	0.2,	400
15778800.0,	3.5797262875542857,	11.486250972385399,	0.015005155513783166,	0.05175040502169283,	0.2029749418167487,	0.22612715929406735,	400
31557600.0,	3.5797262875542857,	11.486250972385399,	0.015013183258063102,	0.05431531319728471,	0.21065274999262018,	0.2590570289821979,	400
47336400.0,	3.5797262875542857,	11.486250972385399,	0.015025203282757029,	0.05791223775975328,	0.22775680101101634,	0.2962708002988365,	400
63115200.0,	3.5797262875542857,	11.486250972385399,	0.015043697477888461,	0.06260595936707744,	0.2539286720794223,	0.3365053269711283,	400
78894000.0,	3.5797262875542857,	11.486250972385399,	0.015075665930647693,	0.06840982657592366,	0.28412594264103846,	0.3810563640768847,	400
94672800.0,	3.5797262875542857,	11.486250972385399,	0.01513705320131817,	0.07517754222077834,	0.3146044332068451,	0.4294182983609972,	400
110451600.0,	3.5797262875542857,	11.486250972385399,	0.01526327992840015,	0.08268050105806772,	0.3442390739212833,	0.47975012757169777,	400
126230400.0,	3.5797262875542857,	11.486250972385399,	0.015521005670523703,	0.09039804921405031,	0.3711821885946389,	0.5292432008844925,	400
142009200.0,	3.5797262875542857,	11.486250972385399,	0.016004176587072372,	0.09812218722195097,	0.3970800571364187,	0.5765839669831094,	400
157788000.0,	3.5797262875542857,	11.486250972385399,	0.016751959848604805,	0.10527346873776314,	0.4202292053679411,	0.6197305711844069,	400
173566800.0,	3.5797262875542857,	11.486250972385399,	0.01770113205631714,	0.111822826904445,	0.4419407145971858,	0.6592979358327837,	400
189345600.0,	3.5797262875542857,	11.486250972385399,	0.01874773450880719,	0.1177697150109073,	0.4624497771409062,	0.6960456982226858,	400
205124400.0,	3.5797262875542857,	11.486250972385399,	0.01983741133586324,	0.12327350543992381,	0.4826274569277356,	0.7311252923767512,	400
220903200.0,	3.5797262875542857,	11.486250972385399,	0.020920441346583583,	0.12828401431656594,	0.5017721204826529,	0.7643333864190793,	400
236682000.0,	3.5797262875542857,	11.486250972385399,	0.021983407374213563,	0.1328834565088233,	0.5201470692967741,	0.7959946368174531,	400
252460800.0,	3.5797262875542857,	11.486250972385399,	0.023008883035925812,	0.13707367876322893,	0.5374647232562118,	0.8259394717563098,	400
268239600.0,	3.5797262875542857,	11.486250972385399,	0.02399926348244522,	0.140931078859787,	0.5540158867071387,	0.8544433826042599,	400
284018400.0,	3.5797262875542857,	11.486250972385399,	0.024918092905199536,	0.14434508117069336,	0.5687917364274135,	0.8805811995940529,	400
299797200.0,	3.5797262875542857,	11.486250972385399,	0.02573612786660976,	0.1472564746612361,	0.5812642361563621,	0.9036584436516608,	400
315576000.0,	3.5797262875542857,	11.486250972385399,	0.026623515540859993,	0.15036561227789638,	0.5961334181965223,	0.9285328421847734,	400
331354800.0,	3.5797262875542857,	11.486250972385399,	0.027475973266494872,	0.15325443795340224,	0.6102937412985372,	0.9521958690117027,	400
347133600.0,	3.5797262875542857,	11.486250972385399,	0.028290207785954927,	0.15593076563557418,	0.623690122109016,	0.9746079159327448,	400
362912400.0,	3.5797262875542857,	11.486250972385399,	0.029033329435781487,	0.15829764085061976,	0.6355145094344209,	0.9949155609132987,	400
378691200.0,	3.5797262875542857,	11.486250972385399,	0.02972791168040405,	0.16045599683115952,	0.64643412288891,	1.013791429002971,	400
394470000.0,	3.5797262875542857,	11.486250972385399,	0.030379713325068006,	0.16243784002496722,	0.6566045911676633,	1.0314176264284607,	400
410248800.0,	3.5797262875542857,	11.486250972385399,	0.030985720835554263,	0.1642434840591783,	0.6659655056599993,	1.0477324504378887,	400
426027600.0,	3.5797262875542857,	11.486250972385399,	0.031528742953487246,	0.16582911309469753,	0.6741662211804532,	1.062294914948611,	400
441806400.0,	3.5797262875542857,	11.486250972385399,	0.03203218392768777,	0.16727635580390204,	0.6817232263375934,	1.0757525374446677,	400
457585200.0,	3.5797262875542857,	11.486250972385399,	0.032485775027444826,	0.1685603875562574,	0.6884362989345749,	1.0878425804851957,	400
473364000.0,	3.5797262875542857,	11.486250972385399,	0.032914641807842225,	0.16976046009726545,	0.694796906677196,	1.0992443156383414,	400
489142800.0,	3.5797262875542857,	11.486250972385399,	0.03328313279202435,	0.17077708113300857,	0.700137211651069,	1.1090181518602182,	400
504921600.0,	3.5797262875542857,	11.486250972385399,	0.033610679004630106,	0.171671054507681,	0.7048317850263786,	1.1176899946796244,	400
520700400.0,	3.5797262875542857,	11.486250972385399,	0.03390021218071162,	0.1724537975322549,	0.7089388439798333,	1.1253434414587122,	400
536479200.0,	3.5797262875542857,	11.486250972385399,	0.03416293275003884,	0.1731586166610417,	0.7126498223934408,	1.1322786309716057,	400
552258000.0,	3.5797262875542857,	11.486250972385399,	0.03435282898912826,	0.17366259320575306,	0.7152394513975994,	1.1372864104558644,	400
568036800.0,	3.5797262875542857,	11.486250972385399,	0.03449855148143478,	0.17404670180309073,	0.7171895429669511,	1.1411269466058394,	400
583815600.0,	3.5797262875542857,	11.486250972385399,	0.03466714575890207,	0.17449073823745398,	0.7194967623784538,	1.14556721243911,	400
599594400.0,	3.5797262875542857,	11.486250972385399,	0.03482184445159425,	0.1748965079022234,	0.7216126452364786,	1.1496386113026325,	400
615373200.0,	3.5797262875542857,	11.486250972385399,	0.03493286575520083,	0.17518593635196023,	0.7231006551269628,	1.152559004149402,	400
631152000.0,	3.5797262875542857,	11.486250972385399,	0.03503194040907482,	0.17544348583191147,	0.7244260753455131,	1.1551640689410247,	400
646930800.0,	3.5797262875542857,	11.486250972385399,	0.03510274098354085,	0.17562683129268575,	0.7253611777800729,	1.1570251701685936,	400
662709600.0,	3.5797262875542857,	11.486250972385399,	0.03515275870954503,	0.17575600303104877,	0.7260156141549728,	1.1583397256665262,	400
678488400.0,	3.5797262875542857,	11.486250972385399,	0.03517128278843178,	0.17580369391265238,	0.7262538583713328,	1.158826554505328,	400
694267200.0,	3.5797262875542857,	11.486250972385399,	0.03520820797730502,	0.17589885224615315,	0.726734809737618,	1.1597968316512561,	400
