time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2919078000.0,	16.401239569947702,	10.445498707927781,	0.015,	0.05,	0.2,	0.2,	400
2934856800.0,	16.401239569947702,	10.445498707927781,	0.015000972602923022,	0.0503082268929053,	0.20023916936272326,	0.20492921454998164,	400
2950635600.0,	16.401239569947702,	10.445498707927781,	0.015002155647338795,	0.05067403257268548,	0.20054999783641403,	0.21069185945753688,	400
2966414400.0,	16.401239569947702,	10.445498707927781,	0.015003540124343203,	0.05108961703655564,	0.2009380281054042,	0.21712809834566282,	400
2982193200.0,	16.401239569947702,	10.445498707927781,	0.015004649363907321,	0.05158598319433162,	0.20389802789632372,	0.22202056334579776,	400
2997972000.0,	16.401239569947702,	10.445498707927781,	0.015005992448026011,	0.05219389846930903,	0.20766660615984237,	0.22773333844116422,	400
3013750800.0,	16.401239569947702,	10.445498707927781,	0.015007398274522694,	0.05281482782690972,	0.2114709835030086,	0.23346045436381158,	400
3029529600.0,	16.401239569947702,	10.445498707927781,	0.015008809548694328,	0.0534165959409025,	0.2150678999687129,	0.2389587104247017,	400
3045308400.0,	16.401239569947702,	10.445498707927781,	0.01501040885741857,	0.054091421077864625,	0.21915302133529027,	0.2449195867786237,	400
3061087200.0,	16.401239569947702,	10.445498707927781,	0.015012545052443576,	0.05502146957800914,	0.22517862628897983,	0.25249809302176573,	400
3076866000.0,	16.401239569947702,	10.445498707927781,	0.015014833001863475,	0.055967267722046916,	0.23108691478243912,	0.26010806153496985,	400
3092644800.0,	16.401239569947702,	10.445498707927781,	0.01501724269280685,	0.05690593542714151,	0.2367197481440959,	0.2675973371433083,	400
3108423600.0,	16.401239569947702,	10.445498707927781,	0.015019932830130114,	0.05790931955794508,	0.24265811770945558,	0.27539531184880633,	400
3124202400.0,	16.401239569947702,	10.445498707927781,	0.015023214193150749,	0.059106494504455404,	0.24987646551242507,	0.28421520881326046,	400
3139981200.0,	16.401239569947702,	10.445498707927781,	0.015026727740830933,	0.060283120846895924,	0.2566040949956114,	0.29285438050865076,	400
3155760000.0,	16.401239569947702,	10.445498707927781,	0.015030382873571042,	0.06139955850772477,	0.26264451052180743,	0.3010593159479847,	400
3171538800.0,	16.401239569947702,	10.445498707927781,	0.01503483783288514,	0.0627043224828906,	0.26981770340411376,	0.31020114677838884,	400
3187317600.0,	16.401239569947702,	10.445498707927781,	0.015040571499987937,	0.06432131068686228,	0.27897017971748056,	0.3208052847611004,	400
3203096400.0,	16.401239569947702,	10.445498707927781,	0.01504733693232955,	0.06603961609276289,	0.2883292329588426,	0.331834137755286,	400
