time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3155760000.0,	17.815024065139983,	13.139686230874002,	0.015,	0.05,	0.2,	0.2,	400
3171538800.0,	17.815024065139983,	13.139686230874002,	0.015000014580083933,	0.05000597108606354,	0.2000231924053887,	0.20007389366254047,	400
3187317600.0,	17.815024065139983,	13.139686230874002,	0.015000268846331169,	0.05011250402135724,	0.20046297788808642,	0.201361829756002,	400
3203096400.0,	17.815024065139983,	13.139686230874002,	0.015000628742459998,	0.05026437166731373,	0.20111065819030288,	0.20316740354509108,	400
3218875200.0,	17.815024065139983,	13.139686230874002,	0.015000941308050065,	0.050394938327122836,	0.20166517269476208,	0.20471456147021447,	400
3234654000.0,	17.815024065139983,	13.139686230874002,	0.015001154032544234,	0.050482518277081126,	0.20203057065035834,	0.2057553793317081,	400
3250432800.0,	17.815024065139983,	13.139686230874002,	0.015001307113546143,	0.0505449873058516,	0.20228869658188356,	0.20649851754338308,	400
3266211600.0,	17.815024065139983,	13.139686230874002,	0.01500146299129356,	0.050608473434949314,	0.20255212142290896,	0.20725098686866858,	400
3281990400.0,	17.815024065139983,	13.139686230874002,	0.015001554633670887,	0.05064548837727302,	0.2027039065885318,	0.2076908550619893,	400
3297769200.0,	17.815024065139983,	13.139686230874002,	0.015001910392625072,	0.05079273446632763,	0.20334816554075683,	0.20939272781447302,	400
3313548000.0,	17.815024065139983,	13.139686230874002,	0.01500213833673121,	0.05088538978275292,	0.20374405800994622,	0.21046919256373406,	400
3329326800.0,	17.815024065139983,	13.139686230874002,	0.015002783115169114,	0.05115820638071066,	0.20503429577798069,	0.21348922195990613,	400
3345105600.0,	17.815024065139983,	13.139686230874002,	0.01500347300315653,	0.05144849188994204,	0.2064300292523906,	0.21664731819366095,	400
3360884400.0,	17.815024065139983,	13.139686230874002,	0.015004584464887316,	0.051934768698939704,	0.2090137103577854,	0.2216136497771171,	400
3376663200.0,	17.815024065139983,	13.139686230874002,	0.015005783732615286,	0.052453577451620985,	0.21181213499606327,	0.22677205269025405,	400
3392442000.0,	17.815024065139983,	13.139686230874002,	0.015007202647996648,	0.053069019229562336,	0.21526197841217082,	0.23263392639254526,	400
3408220800.0,	17.815024065139983,	13.139686230874002,	0.015008698451058587,	0.053702517221130494,	0.21880958876322976,	0.2385313748988484,	400
3423999600.0,	17.815024065139983,	13.139686230874002,	0.015010246860289364,	0.054338917412249006,	0.22234338902963233,	0.2443482778589028,	400
3439778400.0,	17.815024065139983,	13.139686230874002,	0.015011813371338391,	0.054960159838577806,	0.22573968281571333,	0.24995157955142755,	400
3455557200.0,	17.815024065139983,	13.139686230874002,	0.01501366925276887,	0.055691400307045856,	0.22986039110139553,	0.2562750946026822,	400
3471336000.0,	17.815024065139983,	13.139686230874002,	0.015015619048457602,	0.056430486456415845,	0.23396982232081556,	0.2625552463113656,	400
3487114800.0,	17.815024065139983,	13.139686230874002,	0.015017647526613435,	0.05716718569924548,	0.23799799764583834,	0.26872299352248036,	400
3502893600.0,	17.815024065139983,	13.139686230874002,	0.01502216543957105,	0.05819287909089115,	0.23910008991383996,	0.28168157126647103,	400
3518672400.0,	17.815024065139983,	13.139686230874002,	0.015028772412250596,	0.05957042829620739,	0.24100443087396353,	0.2983444645355612,	400
3534451200.0,	17.815024065139983,	13.139686230874002,	0.015038248097376155,	0.06133584069749973,	0.24420356097339027,	0.3184924738132637,	400
3550230000.0,	17.815024065139983,	13.139686230874002,	0.015050898527737985,	0.06336216528847383,	0.24875071297696738,	0.34018757854447845,	400
3566008800.0,	17.815024065139983,	13.139686230874002,	0.015067633287414428,	0.06560917214539211,	0.2547271228995911,	0.3627003565817784,	400
