time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
410248800.0,	61.934736673195076,	9.289385980740564,	0.015,	0.05,	0.2,	0.2,	400
426027600.0,	61.934736673195076,	9.289385980740564,	0.015008373521223655,	0.05318575260625952,	0.20983194325376472,	0.2424337591126963,	400
441806400.0,	61.934736673195076,	9.289385980740564,	0.015021625852771035,	0.05870047558085181,	0.2461518976523907,	0.29003867827745683,	400
457585200.0,	61.934736673195076,	9.289385980740564,	0.015045875762304577,	0.06617826562027883,	0.28924445640134017,	0.3461459291195216,	400
473364000.0,	61.934736673195076,	9.289385980740564,	0.0151006651194961,	0.07592501814689924,	0.33612964369707876,	0.41161191582844087,	400
489142800.0,	61.934736673195076,	9.289385980740564,	0.015251714898477618,	0.08742765751546608,	0.38075770921574464,	0.48348113663625386,	400
504921600.0,	61.934736673195076,	9.289385980740564,	0.0156969292414029,	0.09976505152920352,	0.4228376713725503,	0.5556152018397239,	400
520700400.0,	61.934736673195076,	9.289385980740564,	0.01675361003686894,	0.11109584416858342,	0.45850328933338813,	0.6206353706925744,	400
536479200.0,	61.934736673195076,	9.289385980740564,	0.018376016639703154,	0.12139099754791946,	0.49432689098847693,	0.6794269166507633,	400
552258000.0,	61.934736673195076,	9.289385980740564,	0.020092835021238927,	0.12994745632883858,	0.5240909873154521,	0.7319431127745114,	400
568036800.0,	61.934736673195076,	9.289385980740564,	0.02181760869025145,	0.1391002982452144,	0.5742935079145718,	0.7827645163858006,	400
583815600.0,	61.934736673195076,	9.289385980740564,	0.0236505383453882,	0.14701039004311864,	0.611331785774429,	0.8327428831102788,	400
599594400.0,	61.934736673195076,	9.289385980740564,	0.02547051330530407,	0.15425767057894899,	0.6459577512419509,	0.8821476916703507,	400
615373200.0,	61.934736673195076,	9.289385980740564,	0.02699930419959711,	0.16026867694213917,	0.6779532998265239,	0.923412250572144,	400
631152000.0,	61.934736673195076,	9.289385980740564,	0.028532001277668882,	0.16591488039867652,	0.7083995185921492,	0.9640966182826135,	400
646930800.0,	61.934736673195076,	9.289385980740564,	0.029928928663420534,	0.17138663663382153,	0.7457887055110142,	1.000770802824449,	400
