time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3992036400.0,	37.283643236748134,	12.066476962601067,	0.015,	0.05,	0.2,	0.2,	400
4007815200.0,	37.283643236748134,	12.066476962601067,	0.015001297341324948,	0.05041265110389076,	0.20034123817389995,	0.2065749840347227,	400
4023594000.0,	37.283643236748134,	12.066476962601067,	0.015002804025813976,	0.05087612197935675,	0.20076647393854063,	0.21381735507787097,	400
4039372800.0,	37.283643236748134,	12.066476962601067,	0.015006663656812871,	0.052058001725749016,	0.2025164246659529,	0.23130929558162655,	400
4055151600.0,	37.283643236748134,	12.066476962601067,	0.015012222096873605,	0.05365279165332786,	0.2059140889408833,	0.253114062751431,	400
4070930400.0,	37.283643236748134,	12.066476962601067,	0.015020225134278295,	0.055786431142813786,	0.21257362211642813,	0.2791608487844175,	400
4086709200.0,	37.283643236748134,	12.066476962601067,	0.01503058201028794,	0.05820513337040574,	0.2217457406844793,	0.30577494624714396,	400
4102488000.0,	37.283643236748134,	12.066476962601067,	0.015045241966786445,	0.061198431334643054,	0.23553631782753642,	0.3347771232158025,	400
4118266800.0,	37.283643236748134,	12.066476962601067,	0.015066083009554272,	0.06459884242141428,	0.2515866489956169,	0.36491345080241966,	400
4134045600.0,	37.283643236748134,	12.066476962601067,	0.015098045652986381,	0.06859288961039658,	0.27070073613030143,	0.3972042135643992,	400
4149824400.0,	37.283643236748134,	12.066476962601067,	0.015145553114942877,	0.07259690474391761,	0.28711552322887673,	0.4287588947602608,	400
4165603200.0,	37.283643236748134,	12.066476962601067,	0.01522678527804523,	0.07756714866823222,	0.3092747749372696,	0.46389553055301125,	400
4181382000.0,	37.283643236748134,	12.066476962601067,	0.015356787721137539,	0.082447485304779,	0.32760372052619535,	0.4979320878997635,	400
4197160800.0,	37.283643236748134,	12.066476962601067,	0.015566893984539448,	0.08762491890819252,	0.3466824675371386,	0.532223743940057,	400
4212939600.0,	37.283643236748134,	12.066476962601067,	0.015791087062087032,	0.09210440614897157,	0.36968028642475464,	0.5555890382598572,	400
4228718400.0,	37.283643236748134,	12.066476962601067,	0.01607815447205108,	0.09578375777497868,	0.382282699095978,	0.5777050537064256,	400
4244497200.0,	37.283643236748134,	12.066476962601067,	0.016432874959078237,	0.09951684522377396,	0.39535195523634165,	0.5996627015520414,	400
4260276000.0,	37.283643236748134,	12.066476962601067,	0.016836839149631293,	0.10307357431239926,	0.4077091619291766,	0.6204765763095217,	400
4276054800.0,	37.283643236748134,	12.066476962601067,	0.017193536269400695,	0.10572675604484806,	0.4159125456770124,	0.6364619411822324,	400
4291833600.0,	37.283643236748134,	12.066476962601067,	0.017568117207807203,	0.1082967866798633,	0.42412997106417993,	0.6519449361359244,	400
4307612400.0,	37.283643236748134,	12.066476962601067,	0.018032377140332904,	0.11133531638811875,	0.4351345945882468,	0.6699146511673675,	400
4323391200.0,	37.283643236748134,	12.066476962601067,	0.018482318433926722,	0.11404301735883451,	0.4447822769293597,	0.6862082530420074,	400
4339170000.0,	37.283643236748134,	12.066476962601067,	0.01884850499176413,	0.11604944864495086,	0.45106025063278893,	0.6988691092026152,	400
4354948800.0,	37.283643236748134,	12.066476962601067,	0.01922329098660198,	0.11803681004055032,	0.45756672814965277,	0.7114985490002398,	400
4370727600.0,	37.283643236748134,	12.066476962601067,	0.01966446442433048,	0.1203308929237962,	0.465873620706181,	0.7260288568227471,	400
4386506400.0,	37.283643236748134,	12.066476962601067,	0.02008417563187886,	0.12239863486029143,	0.47310316824328297,	0.7395175826749648,	400
4402285200.0,	37.283643236748134,	12.066476962601067,	0.020438343183254874,	0.12407658259922098,	0.4788212781927408,	0.7507029736284926,	400
4418064000.0,	37.283643236748134,	12.066476962601067,	0.020679726340168358,	0.12527850898511306,	0.48386255467492933,	0.7582403757738136,	400
4433842800.0,	37.283643236748134,	12.066476962601067,	0.02117174411100559,	0.12737408699744582,	0.48994865598947906,	0.7734252362923391,	400
4449621600.0,	37.283643236748134,	12.066476962601067,	0.021639178988246743,	0.12931663371253446,	0.49585281196658976,	0.78773898269099,	400
4465400400.0,	37.283643236748134,	12.066476962601067,	0.022007272248879405,	0.13080306676212472,	0.5002672307281695,	0.7989343527033835,	400
4481179200.0,	37.283643236748134,	12.066476962601067,	0.022364863979084233,	0.132223910902051,	0.5046617425401914,	0.8097601644842168,	400
4496958000.0,	37.283643236748134,	12.066476962601067,	0.022798614928065102,	0.13393369552651443,	0.5105525293967776,	0.8228261409314713,	400
4512736800.0,	37.283643236748134,	12.066476962601067,	0.023202115176668266,	0.13549114691415293,	0.5160402448250025,	0.8348992396291343,	400
4528515600.0,	37.283643236748134,	12.066476962601067,	0.023544642375341165,	0.13678461707639075,	0.5205706053997302,	0.8450897210812599,	400
4544294400.0,	37.283643236748134,	12.066476962601067,	0.023785468427872714,	0.13767452863461901,	0.5235559725689606,	0.852226032459575,	400
4560073200.0,	37.283643236748134,	12.066476962601067,	0.024063424876752205,	0.1386957672286278,	0.5271843019733075,	0.8604406043222582,	400
4575852000.0,	37.283643236748134,	12.066476962601067,	0.024347445119991727,	0.13972924170899242,	0.5309857275089859,	0.868806382347562,	400
4591630800.0,	37.283643236748134,	12.066476962601067,	0.024621587370500405,	0.14071560697284374,	0.5346925682738536,	0.8768530941749406,	400
