time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
0.0,	47.29306111176852,	10.262363731569984,	0.015,	0.05,	0.2,	0.2,	400
15778800.0,	47.29306111176852,	10.262363731569984,	0.015010746280888514,	0.05517349267724066,	0.22841262460035947,	0.2544564261454528,	400
31557600.0,	47.29306111176852,	10.262363731569984,	0.015028098287666544,	0.06299707923997397,	0.28205796341556844,	0.3112221577216443,	400
47336400.0,	47.29306111176852,	10.262363731569984,	0.015068788229304823,	0.07393415805614018,	0.3371753268264516,	0.3849155425183207,	400
63115200.0,	47.29306111176852,	10.262363731569984,	0.015194787697818481,	0.08855902115993185,	0.4001963785126149,	0.4699379991076296,	400
78894000.0,	47.29306111176852,	10.262363731569984,	0.015697912802427237,	0.10493428616515463,	0.45510905403830915,	0.5612578281616258,	400
94672800.0,	47.29306111176852,	10.262363731569984,	0.017267331764028164,	0.1194298162479496,	0.5005372515792327,	0.6414156864082196,	400
110451600.0,	47.29306111176852,	10.262363731569984,	0.019583088380523608,	0.13176670289515796,	0.5446136914180635,	0.7114146579620279,	400
126230400.0,	47.29306111176852,	10.262363731569984,	0.021925174276718997,	0.14274783534331373,	0.5895636412579252,	0.7791305768454752,	400
142009200.0,	47.29306111176852,	10.262363731569984,	0.02422095988990626,	0.1523450973546559,	0.6315616609212186,	0.8436591700042436,	400
157788000.0,	47.29306111176852,	10.262363731569984,	0.0263695755194466,	0.16045399083144896,	0.6676682439651443,	0.9029527315458039,	400
173566800.0,	47.29306111176852,	10.262363731569984,	0.028435170826509436,	0.167752483656837,	0.7031213065972617,	0.9592892739986892,	400
189345600.0,	47.29306111176852,	10.262363731569984,	0.03032991065982001,	0.17396175310289946,	0.7335643305647883,	1.0101472890205168,	400
205124400.0,	47.29306111176852,	10.262363731569984,	0.032103940406589385,	0.17947676776336902,	0.761945844727798,	1.0572688082063149,	400
220903200.0,	47.29306111176852,	10.262363731569984,	0.03371643956790661,	0.18423591445248444,	0.7868072525792228,	1.0996425713577909,	400
236682000.0,	47.29306111176852,	10.262363731569984,	0.03500385676425161,	0.18782196139380739,	0.8041977982043289,	1.1332192378218617,	400
252460800.0,	47.29306111176852,	10.262363731569984,	0.0361697503706558,	0.19097982990963594,	0.8200180602792345,	1.1635383092674803,	400
268239600.0,	47.29306111176852,	10.262363731569984,	0.03728238123065773,	0.19393101301825533,	0.8356463545351778,	1.1923468644835544,	400
284018400.0,	47.29306111176852,	10.262363731569984,	0.03826351578510571,	0.19646468462857689,	0.8491509697335679,	1.2176157810366548,	400
299797200.0,	47.29306111176852,	10.262363731569984,	0.039042438652316415,	0.19841948612543764,	0.8592081981877915,	1.2375969663403117,	400
315576000.0,	47.29306111176852,	10.262363731569984,	0.03963731399788255,	0.1998795248138989,	0.8664621692303971,	1.2528247384245486,	400
331354800.0,	47.29306111176852,	10.262363731569984,	0.04001265225342082,	0.20078241863430868,	0.8706783222046114,	1.2624258853994275,	400
347133600.0,	47.29306111176852,	10.262363731569984,	0.040425545021164605,	0.20177283678229643,	0.8755296309822482,	1.2729782710313948,	400
362912400.0,	47.29306111176852,	10.262363731569984,	0.04060928003649906,	0.2022061208559575,	0.8774912375320765,	1.2776736847558123,	400
378691200.0,	47.29306111176852,	10.262363731569984,	0.04074030017848736,	0.20251361642973337,	0.8788691555262002,	1.281021915502107,	400
394470000.0,	47.29306111176852,	10.262363731569984,	0.040975729458499595,	0.20306791499369026,	0.8815087036710283,	1.287034041163677,	400
410248800.0,	47.29306111176852,	10.262363731569984,	0.04099249083733155,	0.20310686605455333,	0.8816788548746173,	1.287462283590436,	400
