time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
315576000.0,	7.781596782519706,	3.234836686540281,	0.015,	0.05,	0.2,	0.2,	400
331354800.0,	7.781596782519706,	3.234836686540281,	0.015003128776743839,	0.0510206235389005,	0.20119606002495524,	0.21585643065381852,	400
347133600.0,	7.781596782519706,	3.234836686540281,	0.015007748625571013,	0.05244117699864295,	0.20360140363314094,	0.23645707526898335,	400
362912400.0,	7.781596782519706,	3.234836686540281,	0.015014231646334123,	0.054286812070110005,	0.20813500034398855,	0.2608224577526102,	400
378691200.0,	7.781596782519706,	3.234836686540281,	0.015023488446996162,	0.05671409732505939,	0.21677457335170713,	0.288973965560177,	400
394470000.0,	7.781596782519706,	3.234836686540281,	0.015036626939149547,	0.05977834043190247,	0.23081303764721775,	0.3197138877941083,	400
410248800.0,	7.781596782519706,	3.234836686540281,	0.015055330472123112,	0.06330355399171185,	0.2477362951597927,	0.3516143910297718,	400
426027600.0,	7.781596782519706,	3.234836686540281,	0.015083202182795862,	0.0672401322942252,	0.26600184440786534,	0.3845901371608765,	400
441806400.0,	7.781596782519706,	3.234836686540281,	0.01512716869192009,	0.07164854626034983,	0.2856122669603089,	0.41893175469268196,	400
457585200.0,	7.781596782519706,	3.234836686540281,	0.015171723555722655,	0.07599062240033146,	0.31649943161786614,	0.4408016027664133,	400
473364000.0,	7.781596782519706,	3.234836686540281,	0.015245259740403609,	0.08029708828143645,	0.33738915714548984,	0.4661351975389219,	400
489142800.0,	7.781596782519706,	3.234836686540281,	0.01534842996786248,	0.08433021138375538,	0.35364204426769563,	0.49044912562059706,	400
504921600.0,	7.781596782519706,	3.234836686540281,	0.015499561503729706,	0.08813151521665362,	0.3644968313821504,	0.5155990893538894,	400
520700400.0,	7.781596782519706,	3.234836686540281,	0.015691955265454704,	0.09173560941535581,	0.3748062379076684,	0.5387430205350905,	400
536479200.0,	7.781596782519706,	3.234836686540281,	0.01591924707629188,	0.09503542908634006,	0.3841433431735645,	0.5595232733727852,	400
552258000.0,	7.781596782519706,	3.234836686540281,	0.01616673468915154,	0.09795155799329076,	0.3922421555946403,	0.5776938328345989,	400
568036800.0,	7.781596782519706,	3.234836686540281,	0.016430480352302154,	0.10060740699791285,	0.39965482852354944,	0.5940831190359294,	400
583815600.0,	7.781596782519706,	3.234836686540281,	0.016745278357475864,	0.10345132632997756,	0.4082557768832032,	0.6112539551748406,	400
599594400.0,	7.781596782519706,	3.234836686540281,	0.017067333345748798,	0.10603533595208726,	0.4160857542173657,	0.6268419154440591,	400
615373200.0,	7.781596782519706,	3.234836686540281,	0.017333477551900383,	0.10828266612010756,	0.42568111278782794,	0.6386103610697237,	400
631152000.0,	7.781596782519706,	3.234836686540281,	0.017579727200002695,	0.11008193835849052,	0.4320547791862042,	0.6487715750624165,	400
646930800.0,	7.781596782519706,	3.234836686540281,	0.017910709553276054,	0.11214349817991232,	0.43741418047460134,	0.6618100551028446,	400
662709600.0,	7.781596782519706,	3.234836686540281,	0.018219899523481194,	0.11397353640396309,	0.4422642385391577,	0.6734769489575418,	400
678488400.0,	7.781596782519706,	3.234836686540281,	0.018508305174631774,	0.11561188015225377,	0.44669136620181515,	0.6840076257320824,	400
694267200.0,	7.781596782519706,	3.234836686540281,	0.01876208646014297,	0.11700257476797872,	0.4504594124987353,	0.6930386997176493,	400
710046000.0,	7.781596782519706,	3.234836686540281,	0.019022293174501298,	0.11839520846093667,	0.45439771894326303,	0.7021200470552562,	400
725824800.0,	7.781596782519706,	3.234836686540281,	0.01928033704143406,	0.11974395529235159,	0.45833810273065734,	0.7109658671744421,	400
741603600.0,	7.781596782519706,	3.234836686540281,	0.019624208293939932,	0.12152618082327889,	0.46420554000256087,	0.7225624202936017,	400
757382400.0,	7.781596782519706,	3.234836686540281,	0.020010160681953448,	0.12348430222784874,	0.4711500536765722,	0.7353068472969286,	400
773161200.0,	7.781596782519706,	3.234836686540281,	0.0203765306998828,	0.12528089533909612,	0.477595135767083,	0.7471499557746167,	400
788940000.0,	7.781596782519706,	3.234836686540281,	0.020722476102259472,	0.1269075496055367,	0.4832476522281806,	0.758144689276328,	400
804718800.0,	7.781596782519706,	3.234836686540281,	0.02102465276511804,	0.12827693412841223,	0.487817182141948,	0.7676270884682259,	400
820497600.0,	7.781596782519706,	3.234836686540281,	0.021294382597262993,	0.12947414632885113,	0.49182682606650313,	0.7760161868424098,	400
836276400.0,	7.781596782519706,	3.234836686540281,	0.02155407226323095,	0.13060928639711972,	0.4957079786034659,	0.7840352166970197,	400
852055200.0,	7.781596782519706,	3.234836686540281,	0.021785367487271244,	0.13160373880650875,	0.4991179907828263,	0.7911318738415427,	400
867834000.0,	7.781596782519706,	3.234836686540281,	0.021978936699477192,	0.13242314005733818,	0.5019061741550943,	0.7970405198098868,	400
883612800.0,	7.781596782519706,	3.234836686540281,	0.022154054999189664,	0.13315629816291358,	0.504414906154225,	0.802364848184608,	400
899391600.0,	7.781596782519706,	3.234836686540281,	0.022364288255339333,	0.13397881784459598,	0.5066452039754755,	0.8087336300156273,	400
915170400.0,	7.781596782519706,	3.234836686540281,	0.022613016083865217,	0.13494602600087047,	0.509438534675015,	0.8162529255523646,	400
930949200.0,	7.781596782519706,	3.234836686540281,	0.02280788027148289,	0.1356937974647348,	0.5115786088700186,	0.8221297655222348,	400
946728000.0,	7.781596782519706,	3.234836686540281,	0.02296049696596558,	0.13627354420254587,	0.5132267322662006,	0.8267245815203828,	400
