time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1278082800.0,	27.33829336569403,	9.390695522613482,	0.015,	0.05,	0.2,	0.2,	400
1293861600.0,	27.33829336569403,	9.390695522613482,	0.015000064578934725,	0.05002657043944688,	0.2001045135515918,	0.20032729380396863,	400
1309640400.0,	27.33829336569403,	9.390695522613482,	0.01500024406749749,	0.0501011664744579,	0.20040710183180685,	0.2012347377520891,	400
1325419200.0,	27.33829336569403,	9.390695522613482,	0.015000254887865475,	0.050105581080994464,	0.20042434836893033,	0.20128907320501335,	400
1341198000.0,	27.33829336569403,	9.390695522613482,	0.015000435671821463,	0.05018052196349178,	0.20072991874227414,	0.20219652394689389,	400
1356976800.0,	27.33829336569403,	9.390695522613482,	0.015000725022148595,	0.050301452716671545,	0.2012387782585674,	0.20363909613784553,	400
1372755600.0,	27.33829336569403,	9.390695522613482,	0.01500102961912724,	0.05042841681202615,	0.20177844685580407,	0.20514138189312714,	400
1388534400.0,	27.33829336569403,	9.390695522613482,	0.015001198466876364,	0.05049755210523125,	0.2020645971689653,	0.20596481152913557,	400
1404313200.0,	27.33829336569403,	9.390695522613482,	0.015001270142882694,	0.05052656093592544,	0.20218234350267508,	0.20631219042681836,	400
1420092000.0,	27.33829336569403,	9.390695522613482,	0.01500188287115548,	0.05071466512362044,	0.20232216760139518,	0.20927395342361751,	400
1435870800.0,	27.33829336569403,	9.390695522613482,	0.015002716755130341,	0.050966996075925926,	0.20252387175702,	0.2132086083416355,	400
1451649600.0,	27.33829336569403,	9.390695522613482,	0.015003928381009186,	0.051326998275956666,	0.20284467027236405,	0.21874439073991017,	400
1467428400.0,	27.33829336569403,	9.390695522613482,	0.01500524008953436,	0.05170493264892085,	0.2032063706812982,	0.22447013979697367,	400
1483207200.0,	27.33829336569403,	9.390695522613482,	0.01500694930956951,	0.05218343833242543,	0.20372299029689128,	0.23158399936357124,	400
