time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
347133600.0,	0.20584993854446676,	9.904422352545742,	0.015,	0.05,	0.2,	0.2,	400
362912400.0,	0.20584993854446676,	9.904422352545742,	0.015004761647521112,	0.05160211252258592,	0.20253478674637473,	0.2241312349419282,	400
378691200.0,	0.20584993854446676,	9.904422352545742,	0.015012289360823097,	0.05399270178486058,	0.2091539849295454,	0.25551580002870083,	400
394470000.0,	0.20584993854446676,	9.904422352545742,	0.015023482349325098,	0.057308680922103665,	0.22377698987304637,	0.2912616531858648,	400
410248800.0,	0.20584993854446676,	9.904422352545742,	0.015040338672412725,	0.06164086015838795,	0.24734689941150237,	0.3298312544235934,	400
426027600.0,	0.20584993854446676,	9.904422352545742,	0.015068200292978937,	0.06693703132032926,	0.27496120342772423,	0.37191832559902716,	400
441806400.0,	0.20584993854446676,	9.904422352545742,	0.015119400336915348,	0.07322190730939936,	0.30448887411970593,	0.41775643350544933,	400
457585200.0,	0.20584993854446676,	9.904422352545742,	0.01522049720746991,	0.08020979430889501,	0.33296795578240873,	0.465798972486406,	400
473364000.0,	0.20584993854446676,	9.904422352545742,	0.015423836091198552,	0.08761925626733473,	0.3600592400404369,	0.514049302260859,	400
489142800.0,	0.20584993854446676,	9.904422352545742,	0.015804182464925036,	0.0949237600578562,	0.38439707799513867,	0.5599359420704444,	400
504921600.0,	0.20584993854446676,	9.904422352545742,	0.016416576046203776,	0.10186252898128421,	0.4068405011627217,	0.6023568410869894,	400
520700400.0,	0.20584993854446676,	9.904422352545742,	0.01722603956285024,	0.10815967893695284,	0.42706331844254686,	0.6406883762669231,	400
536479200.0,	0.20584993854446676,	9.904422352545742,	0.018155871203220944,	0.11392523816402372,	0.4463019505891712,	0.6761629858352136,	400
552258000.0,	0.20584993854446676,	9.904422352545742,	0.01913001003541463,	0.11915754873272728,	0.4644545279905484,	0.7092237927961074,	400
568036800.0,	0.20584993854446676,	9.904422352545742,	0.020117001346546547,	0.12397867021687513,	0.48206935579995935,	0.7406483395716474,	400
583815600.0,	0.20584993854446676,	9.904422352545742,	0.021114022438422805,	0.12852279399633562,	0.4997552929365363,	0.771182500339312,	400
599594400.0,	0.20584993854446676,	9.904422352545742,	0.022086950066870056,	0.13268911622273077,	0.5165419743315858,	0.8001832570165223,	400
615373200.0,	0.20584993854446676,	9.904422352545742,	0.02303512277228161,	0.13654695064611588,	0.5326933501180925,	0.8279215681857196,	400
631152000.0,	0.20584993854446676,	9.904422352545742,	0.023979488020413737,	0.1402338748166389,	0.5489881165306408,	0.8551485759528739,	400
646930800.0,	0.20584993854446676,	9.904422352545742,	0.024867704732781302,	0.14354590626998062,	0.5637669982724333,	0.8804275427687783,	400
662709600.0,	0.20584993854446676,	9.904422352545742,	0.025708002348994365,	0.14656323375995398,	0.5774859400602629,	0.9041163828836781,	400
678488400.0,	0.20584993854446676,	9.904422352545742,	0.026516588953658785,	0.14937707374147455,	0.5906629395441938,	0.9267310927391422,	400
694267200.0,	0.20584993854446676,	9.904422352545742,	0.027307802692776918,	0.15205667849695254,	0.6036781207713862,	0.9486960322865061,	400
710046000.0,	0.20584993854446676,	9.904422352545742,	0.028037735677950797,	0.15445296119806684,	0.6153561919980582,	0.968815067093219,	400
725824800.0,	0.20584993854446676,	9.904422352545742,	0.02869251243816137,	0.15654172349216408,	0.6254753244694764,	0.9867622118740821,	400
741603600.0,	0.20584993854446676,	9.904422352545742,	0.02931007465702635,	0.15847127299650787,	0.6349903818002105,	1.0036158815361542,	400
757382400.0,	0.20584993854446676,	9.904422352545742,	0.03000439002548339,	0.16062671955498026,	0.6465945200566,	1.022475521225159,	400
773161200.0,	0.20584993854446676,	9.904422352545742,	0.030676700187155043,	0.16267016624370526,	0.6578141832832892,	1.0406142974147905,	400
788940000.0,	0.20584993854446676,	9.904422352545742,	0.03129242968772088,	0.16449780138761996,	0.6678188321885216,	1.057126238945861,	400
804718800.0,	0.20584993854446676,	9.904422352545742,	0.03186926133521732,	0.16617797354218042,	0.6770863950092003,	1.0725203807393615,	400
820497600.0,	0.20584993854446676,	9.904422352545742,	0.03239973322823954,	0.16769555304412964,	0.6854735222816689,	1.0866180273178965,	400
836276400.0,	0.20584993854446676,	9.904422352545742,	0.032917194548733826,	0.16915712693499768,	0.6937171788059041,	1.100319153668618,	400
852055200.0,	0.20584993854446676,	9.904422352545742,	0.033383184218783016,	0.17045204416918094,	0.7009944598258131,	1.1126138074333727,	400
867834000.0,	0.20584993854446676,	9.904422352545742,	0.03381898427727275,	0.17164808935751308,	0.7077652481988096,	1.1240779083702082,	400
883612800.0,	0.20584993854446676,	9.904422352545742,	0.03421507718273595,	0.17272166885061033,	0.7138454053373755,	1.134469793408501,	400
899391600.0,	0.20584993854446676,	9.904422352545742,	0.03460045922318967,	0.1737572813781751,	0.7198009643143147,	1.1445562894686394,	400
915170400.0,	0.20584993854446676,	9.904422352545742,	0.034945015846537204,	0.1746728642604918,	0.7250521880699771,	1.1535535946675768,	400
930949200.0,	0.20584993854446676,	9.904422352545742,	0.03526497990275402,	0.17551578973940177,	0.729910027745595,	1.1618921953367658,	400
946728000.0,	0.20584993854446676,	9.904422352545742,	0.03555127672691544,	0.1762633505652769,	0.734212090249226,	1.1693402353202147,	400
962506800.0,	0.20584993854446676,	9.904422352545742,	0.03584712287417833,	0.1770326427793737,	0.7387325549591083,	1.177023598443603,	400
978285600.0,	0.20584993854446676,	9.904422352545742,	0.036101325723110485,	0.1776876743539284,	0.7425533832748838,	1.1836144935062125,	400
994064400.0,	0.20584993854446676,	9.904422352545742,	0.0363136215966047,	0.17823029468597285,	0.7456896959047169,	1.189111775123382,	400
1009843200.0,	0.20584993854446676,	9.904422352545742,	0.03649452463968341,	0.17868977452396592,	0.7483315699994358,	1.1937914892701442,	400
1025622000.0,	0.20584993854446676,	9.904422352545742,	0.03674704147986378,	0.1793333511556194,	0.7522173138944855,	1.2003153450040445,	400
1041400800.0,	0.20584993854446676,	9.904422352545742,	0.036951068893846105,	0.17984879916561797,	0.7552879565528944,	1.205578879782671,	400
1057179600.0,	0.20584993854446676,	9.904422352545742,	0.03712865574437152,	0.18029487736791946,	0.7579361444545084,	1.2101552697677103,	400
1072958400.0,	0.20584993854446676,	9.904422352545742,	0.03729073570328187,	0.18070026929348554,	0.7603456119204403,	1.214328078991252,	400
1088737200.0,	0.20584993854446676,	9.904422352545742,	0.03747525523185877,	0.1811614918132429,	0.7631438673426646,	1.219073670142214,	400
1104516000.0,	0.20584993854446676,	9.904422352545742,	0.0376065574380368,	0.18148717148937998,	0.7650829270445453,	1.2224475586952293,	400
1120294800.0,	0.20584993854446676,	9.904422352545742,	0.0377312315553268,	0.18179558941230506,	0.7669257118853301,	1.2256488961418561,	400
1136073600.0,	0.20584993854446676,	9.904422352545742,	0.03785655932275924,	0.18210502947823415,	0.7687875777430057,	1.228864754879963,	400
1151852400.0,	0.20584993854446676,	9.904422352545742,	0.03795043222900277,	0.18233572593773942,	0.7701618968386289,	1.231272129037601,	400
1167631200.0,	0.20584993854446676,	9.904422352545742,	0.0379584298279373,	0.1823552158252332,	0.7702734423906357,	1.2314772109379177,	400
1183410000.0,	0.20584993854446676,	9.904422352545742,	0.03818344786717019,	0.182913908322411,	0.7738586972581576,	1.2372409451508593,	400
1199188800.0,	0.20584993854446676,	9.904422352545742,	0.0384519191398949,	0.18358084600591762,	0.7782804070860652,	1.2441043084967571,	400
1214967600.0,	0.20584993854446676,	9.904422352545742,	0.038684057251579605,	0.18415278625166304,	0.7820412964597299,	1.25002623121349,	400
1230746400.0,	0.20584993854446676,	9.904422352545742,	0.038916771851108416,	0.18472397424956144,	0.7858346884621437,	1.2559518567759884,	400
1246525200.0,	0.20584993854446676,	9.904422352545742,	0.03911211105327996,	0.18519984943156753,	0.7889642790212965,	1.2609173872571395,	400
1262304000.0,	0.20584993854446676,	9.904422352545742,	0.039292490144215014,	0.18563728456211864,	0.7918428194262567,	1.2654962730795956,	400
1278082800.0,	0.20584993854446676,	9.904422352545742,	0.03944406347438482,	0.18600282877979654,	0.7942314725893735,	1.269339404788069,	400
1293861600.0,	0.20584993854446676,	9.904422352545742,	0.039603664228362555,	0.1863871245026041,	0.7967697615599836,	1.2733816626586225,	400
1309640400.0,	0.20584993854446676,	9.904422352545742,	0.03972938689099712,	0.18668815367436226,	0.7987375608678452,	1.2765627834290174,	400
1325419200.0,	0.20584993854446676,	9.904422352545742,	0.0398436236945793,	0.1869608782202052,	0.8005199170205523,	1.2794510191044144,	400
1341198000.0,	0.20584993854446676,	9.904422352545742,	0.039933141240235254,	0.18717375083464313,	0.8019008801506782,	1.2817128581942634,	400
1356976800.0,	0.20584993854446676,	9.904422352545742,	0.040035750627814774,	0.1874177223978772,	0.8035006060977754,	1.2843038663767474,	400
1372755600.0,	0.20584993854446676,	9.904422352545742,	0.040109456549971306,	0.1875922537365275,	0.8046336496827495,	1.2861640466207978,	400
1388534400.0,	0.20584993854446676,	9.904422352545742,	0.04019142001467997,	0.1877862734966976,	0.8059027363685665,	1.288231606206015,	400
1404313200.0,	0.20584993854446676,	9.904422352545742,	0.04025648512022874,	0.1879398782601842,	0.8069026731064362,	1.289872182937762,	400
1420092000.0,	0.20584993854446676,	9.904422352545742,	0.04032110654732529,	0.18809228682818935,	0.8078975629937861,	1.2915009252476692,	400
