time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3755354400.0,	18.47657643665045,	12.885118145389008,	0.015,	0.05,	0.2,	0.2,	400
3771133200.0,	18.47657643665045,	12.885118145389008,	0.015000243138864321,	0.050076476949657216,	0.20005131539612164,	0.20123225433772907,	400
3786912000.0,	18.47657643665045,	12.885118145389008,	0.015000652459475601,	0.0502045659490409,	0.20014140071615877,	0.20328629255001154,	400
3802690800.0,	18.47657643665045,	12.885118145389008,	0.015001767950231355,	0.05055232532605093,	0.20042841758869742,	0.20879216613454976,	400
3818469600.0,	18.47657643665045,	12.885118145389008,	0.01500315449429004,	0.05097296187270149,	0.20081427844917835,	0.21533807230859753,	400
3834248400.0,	18.47657643665045,	12.885118145389008,	0.01500475138301236,	0.05144111359446864,	0.20128903757170774,	0.22248539219505264,	400
3850027200.0,	18.47657643665045,	12.885118145389008,	0.015007017025854124,	0.05208438617367011,	0.20206861548117203,	0.23204608444469466,	400
3865806000.0,	18.47657643665045,	12.885118145389008,	0.015009940900311691,	0.05287700126154448,	0.2032191394058057,	0.24343768178922445,	400
3881584800.0,	18.47657643665045,	12.885118145389008,	0.015013629515139485,	0.053821948831836074,	0.20487542687035035,	0.2564804189640864,	400
3897363600.0,	18.47657643665045,	12.885118145389008,	0.015018144826686087,	0.05490255936362645,	0.2071401652850466,	0.27072784391230187,	400
3913142400.0,	18.47657643665045,	12.885118145389008,	0.015025160380285568,	0.05650996469110458,	0.21187405636526557,	0.29019767416186526,	400
3928921200.0,	18.47657643665045,	12.885118145389008,	0.015034557523066823,	0.05847240526978917,	0.2190667984351073,	0.31191612710995065,	400
3944700000.0,	18.47657643665045,	12.885118145389008,	0.015046670300727316,	0.060678503794232494,	0.228109207664775,	0.3344490038827136,	400
3960478800.0,	18.47657643665045,	12.885118145389008,	0.015062356340869859,	0.06308052945721918,	0.2384065793792049,	0.3573644949092371,	400
3976257600.0,	18.47657643665045,	12.885118145389008,	0.015085349060946865,	0.06607654843303813,	0.25282149061648324,	0.3831713144766252,	400
3992036400.0,	18.47657643665045,	12.885118145389008,	0.015117329070737333,	0.06923302254020261,	0.266919689955632,	0.4092190533246081,	400
4007815200.0,	18.47657643665045,	12.885118145389008,	0.015161263056478178,	0.07241647476406725,	0.27994857900977477,	0.43464512500173047,	400
4023594000.0,	18.47657643665045,	12.885118145389008,	0.015219349342768286,	0.07546994524320515,	0.29133443179400953,	0.45846142285183655,	400
4039372800.0,	18.47657643665045,	12.885118145389008,	0.01527907135624212,	0.07894972121513089,	0.3157786095727805,	0.4761386908105127,	400
4055151600.0,	18.47657643665045,	12.885118145389008,	0.015363825503267437,	0.08195271616920838,	0.32909804835558887,	0.49493912179203,	400
4070930400.0,	18.47657643665045,	12.885118145389008,	0.015472560290294852,	0.08493635459976483,	0.3413677129055654,	0.5134195067824442,	400
4086709200.0,	18.47657643665045,	12.885118145389008,	0.015592430248461133,	0.08746112242107835,	0.3505213982808132,	0.5292796768394761,	400
4102488000.0,	18.47657643665045,	12.885118145389008,	0.015726629194816093,	0.08979601837192862,	0.3586166000079529,	0.5438291796457393,	400
4118266800.0,	18.47657643665045,	12.885118145389008,	0.01585987446628205,	0.09174479186416581,	0.3649277697404617,	0.5560138315185309,	400
4134045600.0,	18.47657643665045,	12.885118145389008,	0.01600281149366576,	0.09359780908100826,	0.3708951495622463,	0.5674809833821964,	400
4149824400.0,	18.47657643665045,	12.885118145389008,	0.016131514853849886,	0.09503029827586966,	0.37481338539674114,	0.5766903990413134,	400
4165603200.0,	18.47657643665045,	12.885118145389008,	0.016404569584533474,	0.09764369722269978,	0.3805843598036119,	0.5946777121870171,	400
4181382000.0,	18.47657643665045,	12.885118145389008,	0.016682217487062,	0.09996549309587706,	0.385853879848908,	0.6105472871866097,	400
4197160800.0,	18.47657643665045,	12.885118145389008,	0.016975370383360895,	0.10218172467342551,	0.3911644306735663,	0.6255969767270778,	400
4212939600.0,	18.47657643665045,	12.885118145389008,	0.01724006763996291,	0.10400768667281991,	0.3955108950880813,	0.6380433254572756,	400
4228718400.0,	18.47657643665045,	12.885118145389008,	0.017498030048169435,	0.1056781689902873,	0.3996048656536687,	0.6494459039912055,	400
4244497200.0,	18.47657643665045,	12.885118145389008,	0.017809883858168063,	0.10761282376930363,	0.40487912947215526,	0.6625595050522117,	400
4260276000.0,	18.47657643665045,	12.885118145389008,	0.018095285973980715,	0.10928149537228242,	0.40944347801430453,	0.6739567681367608,	400
4276054800.0,	18.47657643665045,	12.885118145389008,	0.01834388514370336,	0.11066748519023502,	0.41320779080248077,	0.6835116659383444,	400
4291833600.0,	18.47657643665045,	12.885118145389008,	0.01853639087845299,	0.11169976894298002,	0.41592959136469226,	0.6907087569767245,	400
4307612400.0,	18.47657643665045,	12.885118145389008,	0.01874532141898537,	0.11279784854067709,	0.41896592160467305,	0.6983767158070385,	400
4323391200.0,	18.47657643665045,	12.885118145389008,	0.01893397398665945,	0.11376494298925575,	0.4216593943601481,	0.7051746004556283,	400
4339170000.0,	18.47657643665045,	12.885118145389008,	0.019075771999326332,	0.11447459242433464,	0.42358962243155995,	0.7102094581115157,	400
4354948800.0,	18.47657643665045,	12.885118145389008,	0.019230856450454532,	0.11524166807051528,	0.4257515265169235,	0.7156607900313013,	400
4370727600.0,	18.47657643665045,	12.885118145389008,	0.019447643944759622,	0.11630680288091806,	0.4290258236758542,	0.7231995813548582,	400
4386506400.0,	18.47657643665045,	12.885118145389008,	0.019677354068843477,	0.11741572959853212,	0.43257077295459434,	0.7310728621274377,	400
4402285200.0,	18.47657643665045,	12.885118145389008,	0.019857539370407348,	0.11826360710506205,	0.4352148508866725,	0.7371631145871209,	400
4418064000.0,	18.47657643665045,	12.885118145389008,	0.019976297395362556,	0.11881089981861594,	0.4368549696831124,	0.7411393385350364,	400
4433842800.0,	18.47657643665045,	12.885118145389008,	0.020110152066633566,	0.11942344463466201,	0.4387481250541259,	0.7455952667418831,	400
4449621600.0,	18.47657643665045,	12.885118145389008,	0.020247361291597984,	0.1200455837476235,	0.4407101562459499,	0.750134224122764,	400
4465400400.0,	18.47657643665045,	12.885118145389008,	0.020333414225979538,	0.12042995916242877,	0.4418826014164547,	0.752963993942423,	400
