time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1830340800.0,	43.30558994569268,	14.840702018619764,	0.015,	0.05,	0.2,	0.2,	400
1846119600.0,	43.30558994569268,	14.840702018619764,	0.015001045061588078,	0.050480675145124346,	0.20242845417838579,	0.2052964351249887,	400
1861898400.0,	43.30558994569268,	14.840702018619764,	0.01500458037389057,	0.05161572596032214,	0.20384752400783956,	0.2225355305950214,	400
1877677200.0,	43.30558994569268,	14.840702018619764,	0.015009352173819593,	0.05303738714272631,	0.20627843272097787,	0.24274144674607157,	400
1893456000.0,	43.30558994569268,	14.840702018619764,	0.01501639831590808,	0.05499296018504827,	0.21130084307745647,	0.2678919646696667,	400
1909234800.0,	43.30558994569268,	14.840702018619764,	0.015026437394299067,	0.057534214984413586,	0.22059649946807638,	0.29655793713554457,	400
1925013600.0,	43.30558994569268,	14.840702018619764,	0.01504039612748664,	0.060586637939458954,	0.2341508175560257,	0.3268630591984931,	400
1940792400.0,	43.30558994569268,	14.840702018619764,	0.01506095102334001,	0.06426865984214883,	0.2521596235911899,	0.3592776018283453,	400
1956571200.0,	43.30558994569268,	14.840702018619764,	0.015094330664694105,	0.06888416915769151,	0.2758559732266194,	0.3952377097745755,	400
1972350000.0,	43.30558994569268,	14.840702018619764,	0.015147039851730302,	0.07346649601221947,	0.2945096846377493,	0.43071100486006964,	400
1988128800.0,	43.30558994569268,	14.840702018619764,	0.01523584258667093,	0.07859191790599973,	0.3151874559479414,	0.46746786382446204,	400
2003907600.0,	43.30558994569268,	14.840702018619764,	0.01537446835210671,	0.08342231417829518,	0.3318063358310864,	0.5015497260676556,	400
2019686400.0,	43.30558994569268,	14.840702018619764,	0.015609253414739342,	0.08898928224008176,	0.3526528343881706,	0.5377576931758498,	400
2035465200.0,	43.30558994569268,	14.840702018619764,	0.015957471161923156,	0.09421463869248368,	0.370297965260898,	0.5712859405457507,	400
2051244000.0,	43.30558994569268,	14.840702018619764,	0.016417781936027324,	0.09906094144277597,	0.3860051311349374,	0.6019617907023819,	400
2067022800.0,	43.30558994569268,	14.840702018619764,	0.01698228884735966,	0.1036779102562358,	0.4012300350933648,	0.6308576633679245,	400
2082801600.0,	43.30558994569268,	14.840702018619764,	0.017567660001721004,	0.10759616922834617,	0.41354085147383685,	0.6557782374077605,	400
2098580400.0,	43.30558994569268,	14.840702018619764,	0.018162546983825776,	0.11111863862262339,	0.4247622054998519,	0.6784832650407174,	400
2114359200.0,	43.30558994569268,	14.840702018619764,	0.01874608686040595,	0.11427906978066242,	0.43499673251124565,	0.6992201092978645,	400
2130138000.0,	43.30558994569268,	14.840702018619764,	0.019435875650075058,	0.11785217849244653,	0.44843345371647547,	0.7225728248271677,	400
2145916800.0,	43.30558994569268,	14.840702018619764,	0.02009856235356574,	0.12104010507156764,	0.46037116584792037,	0.7439878925056526,	400
2161695600.0,	43.30558994569268,	14.840702018619764,	0.020679243511123123,	0.12366220860615676,	0.4698154113196446,	0.762198882401304,	400
2177474400.0,	43.30558994569268,	14.840702018619764,	0.021235168974184163,	0.12607822071140667,	0.47873369596348414,	0.779324927385171,	400
2193253200.0,	43.30558994569268,	14.840702018619764,	0.021843406503768835,	0.12866277801212525,	0.48917358286201795,	0.7977950225538881,	400
2209032000.0,	43.30558994569268,	14.840702018619764,	0.02234412530276111,	0.13069219045274005,	0.4969475919792885,	0.8127772387666817,	400
2224810800.0,	43.30558994569268,	14.840702018619764,	0.02289123199303567,	0.13287388988858304,	0.5059961982889867,	0.8290036284119922,	400
2240589600.0,	43.30558994569268,	14.840702018619764,	0.02334780444288335,	0.13462958499160832,	0.5130158218775622,	0.8424145020393757,	400
2256368400.0,	43.30558994569268,	14.840702018619764,	0.02387859317319626,	0.1366531871773979,	0.5219156886892499,	0.857903002907006,	400
2272147200.0,	43.30558994569268,	14.840702018619764,	0.024282491858356747,	0.13833073793968573,	0.5317570883145877,	0.8695928255015745,	400
2287926000.0,	43.30558994569268,	14.840702018619764,	0.024691947964892914,	0.13998851823968309,	0.5414492822149634,	0.881277653206391,	400
2303704800.0,	43.30558994569268,	14.840702018619764,	0.025018782158418223,	0.1412574068937607,	0.548374006676756,	0.8904959707902367,	400
2319483600.0,	43.30558994569268,	14.840702018619764,	0.02536527687228446,	0.14256676283516564,	0.5553774063314423,	0.9002020699879476,	400
2335262400.0,	43.30558994569268,	14.840702018619764,	0.025619498617989032,	0.14349898760971863,	0.5600733002378854,	0.9072846047919716,	400
2351041200.0,	43.30558994569268,	14.840702018619764,	0.025893347130588697,	0.1444973055211706,	0.5652332728043576,	0.9148901816844754,	400
2366820000.0,	43.30558994569268,	14.840702018619764,	0.026130843500492506,	0.14544615458303617,	0.571499608762098,	0.9214646527051762,	400
2382598800.0,	43.30558994569268,	14.840702018619764,	0.02638696232947597,	0.14645984190102745,	0.5782441239299253,	0.9285028247824455,	400
2398377600.0,	43.30558994569268,	14.840702018619764,	0.026570181586607174,	0.14716180670358023,	0.5826421626562317,	0.9335024797444799,	400
2414156400.0,	43.30558994569268,	14.840702018619764,	0.0266839504342909,	0.14758756436420986,	0.5851777531953912,	0.93659567859835,	400
2429935200.0,	43.30558994569268,	14.840702018619764,	0.02689872510942064,	0.14840546607347924,	0.5904231302891718,	0.9424210233642147,	400
2445714000.0,	43.30558994569268,	14.840702018619764,	0.027063092013447372,	0.14912982334920247,	0.5964692781287382,	0.9468595362317053,	400
2461492800.0,	43.30558994569268,	14.840702018619764,	0.02731354790916585,	0.1500685956202562,	0.6025221723392594,	0.9535648734530443,	400
2477271600.0,	43.30558994569268,	14.840702018619764,	0.027482234980577006,	0.15068320313981662,	0.6062601229067405,	0.9580621118955087,	400
2493050400.0,	43.30558994569268,	14.840702018619764,	0.02774864550650649,	0.1516681784640741,	0.6126842012059354,	0.9651457814735851,	400
2508829200.0,	43.30558994569268,	14.840702018619764,	0.027934224945561522,	0.15233519622045683,	0.6167943597340791,	0.9700594952499773,	400
2524608000.0,	43.30558994569268,	14.840702018619764,	0.02807574849880075,	0.1528363641813595,	0.6197988621934838,	0.9737990666160705,	400
2540386800.0,	43.30558994569268,	14.840702018619764,	0.02809488474354584,	0.1529024320913871,	0.6201647179058023,	0.9743043048447573,	400
2556165600.0,	43.30558994569268,	14.840702018619764,	0.028160274702484077,	0.15312978291871648,	0.6214644400047401,	0.9760301932204226,	400
2571944400.0,	43.30558994569268,	14.840702018619764,	0.028216876343723947,	0.1533259351378309,	0.6225816400852978,	0.9775235234827548,	400
2587723200.0,	43.30558994569268,	14.840702018619764,	0.028279829718257883,	0.15354399263247442,	0.6238313327898485,	0.9791837701021014,	400
