time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
504921600.0,	44.5193761227332,	0.3400789498608364,	0.015,	0.05,	0.2,	0.2,	400
520700400.0,	44.5193761227332,	0.3400789498608364,	0.01500413073710063,	0.05137173016053693,	0.20193419527164655,	0.22093404553582138,	400
536479200.0,	44.5193761227332,	0.3400789498608364,	0.015010430201214085,	0.05333272826022709,	0.20638010618384803,	0.24788982394481032,	400
552258000.0,	44.5193761227332,	0.3400789498608364,	0.015019586108282251,	0.05596719434971704,	0.2156561539824862,	0.27911973308046023,	400
568036800.0,	44.5193761227332,	0.3400789498608364,	0.015033653864765269,	0.05978223409771344,	0.23587263028456198,	0.31531519104375644,	400
583815600.0,	44.5193761227332,	0.3400789498608364,	0.015055604004681465,	0.06446121480158132,	0.2608936905142948,	0.3544232688344853,	400
599594400.0,	44.5193761227332,	0.3400789498608364,	0.015093339875548518,	0.07001639647943059,	0.28810358999045094,	0.39690823055533214,	400
615373200.0,	44.5193761227332,	0.3400789498608364,	0.015161694752459338,	0.07602725623531856,	0.3130092957068814,	0.44080861510182867,	400
631152000.0,	44.5193761227332,	0.3400789498608364,	0.015284505291374813,	0.0820723741551985,	0.3346055916153537,	0.4833218330057275,	400
646930800.0,	44.5193761227332,	0.3400789498608364,	0.01552282405109161,	0.08923237974189918,	0.3625319297798769,	0.5285479184877573,	400
662709600.0,	44.5193761227332,	0.3400789498608364,	0.015939318664798224,	0.09602601919519664,	0.3853727895269319,	0.5710049657349006,	400
678488400.0,	44.5193761227332,	0.3400789498608364,	0.016530860970905663,	0.10201511189716844,	0.4038188327039792,	0.6082691448614249,	400
694267200.0,	44.5193761227332,	0.3400789498608364,	0.017218785973456063,	0.10712740218683543,	0.41896410748871565,	0.6402849693513111,	400
710046000.0,	44.5193761227332,	0.3400789498608364,	0.018061771566260085,	0.11249500819021849,	0.4375624415328431,	0.6733939047572336,	400
725824800.0,	44.5193761227332,	0.3400789498608364,	0.018937842573349364,	0.11730224822913526,	0.45436123330927597,	0.7038450977195198,	400
741603600.0,	44.5193761227332,	0.3400789498608364,	0.019790756300963254,	0.1215301691602367,	0.46922504170786855,	0.7315536410960498,	400
757382400.0,	44.5193761227332,	0.3400789498608364,	0.020658890792003847,	0.12557105500790727,	0.48442971826501574,	0.7586848311173549,	400
773161200.0,	44.5193761227332,	0.3400789498608364,	0.02146643917671979,	0.12909430518903064,	0.4976790805639183,	0.7832192061058435,	400
788940000.0,	44.5193761227332,	0.3400789498608364,	0.02225122894767376,	0.13236930788632179,	0.5105086552610476,	0.8066448575886942,	400
804718800.0,	44.5193761227332,	0.3400789498608364,	0.022943698971601232,	0.13512311170841027,	0.5211057220354173,	0.82703205075043,	400
820497600.0,	44.5193761227332,	0.3400789498608364,	0.023828430401879087,	0.13864531291933926,	0.537826111310924,	0.8528234180289256,	400
836276400.0,	44.5193761227332,	0.3400789498608364,	0.02465011294531531,	0.14174616759825417,	0.5522557668664665,	0.8763381992759285,	400
852055200.0,	44.5193761227332,	0.3400789498608364,	0.025351384892989035,	0.1442664302805716,	0.5634221794059959,	0.8961834502193294,	400
867834000.0,	44.5193761227332,	0.3400789498608364,	0.02599119064297437,	0.14649747147616538,	0.5733338063042708,	0.9141814922627931,	400
883612800.0,	44.5193761227332,	0.3400789498608364,	0.026613819062783293,	0.14862257873480408,	0.5830881438771155,	0.9316099567689105,	400
899391600.0,	44.5193761227332,	0.3400789498608364,	0.027151878039861656,	0.15040828288713795,	0.591143682986711,	0.9465987363908676,	400
915170400.0,	44.5193761227332,	0.3400789498608364,	0.027688846256418098,	0.15216384545153047,	0.5993715477417864,	0.9615027332085977,	400
930949200.0,	44.5193761227332,	0.3400789498608364,	0.02812331253245686,	0.15354854201430884,	0.6056511489767389,	0.973517190564838,	400
946728000.0,	44.5193761227332,	0.3400789498608364,	0.02859628918345218,	0.1550451351965797,	0.612845233113237,	0.9865607571248645,	400
962506800.0,	44.5193761227332,	0.3400789498608364,	0.02910726509232616,	0.15664854738415668,	0.6209983357691324,	1.000597569088883,	400
978285600.0,	44.5193761227332,	0.3400789498608364,	0.02955548505079574,	0.15802607340874703,	0.6279220601553179,	1.012854689394459,	400
994064400.0,	44.5193761227332,	0.3400789498608364,	0.029928952101328624,	0.1591521474501288,	0.6334671146063666,	1.0230341567444026,	400
1009843200.0,	44.5193761227332,	0.3400789498608364,	0.030237717855541066,	0.1600691226640491,	0.6379093059948967,	1.0314314469005441,	400
1025622000.0,	44.5193761227332,	0.3400789498608364,	0.030527728657478038,	0.1609228009788723,	0.6420855780041593,	1.039305111785409,	400
1041400800.0,	44.5193761227332,	0.3400789498608364,	0.030723822815272396,	0.1614915026456829,	0.644761727000056,	1.0446221005373308,	400
1057179600.0,	44.5193761227332,	0.3400789498608364,	0.031047413743619093,	0.16243687276963648,	0.6496514911184581,	1.0533828706249386,	400
1072958400.0,	44.5193761227332,	0.3400789498608364,	0.031335911241571784,	0.16327047967245106,	0.6539550249495142,	1.061175261950524,	400
1088737200.0,	44.5193761227332,	0.3400789498608364,	0.03158180652775295,	0.16397348211830015,	0.657554757664857,	1.0678043102088082,	400
1104516000.0,	44.5193761227332,	0.3400789498608364,	0.03176014144063764,	0.1644774886455627,	0.660070572439767,	1.0726056196830533,	400
1120294800.0,	44.5193761227332,	0.3400789498608364,	0.03192490345743072,	0.16494081899660712,	0.662392713581594,	1.0770373114697838,	400
1136073600.0,	44.5193761227332,	0.3400789498608364,	0.03205641566825249,	0.16530831327315004,	0.6642182424495643,	1.0805719068930992,	400
1151852400.0,	44.5193761227332,	0.3400789498608364,	0.032243227656897216,	0.16583141510964633,	0.6669304800129136,	1.0855878994033175,	400
1167631200.0,	44.5193761227332,	0.3400789498608364,	0.03242312179805136,	0.16633281523262877,	0.6695506845039618,	1.0904122656012023,	400
1183410000.0,	44.5193761227332,	0.3400789498608364,	0.03271890981457288,	0.16716343461002897,	0.6742581853071989,	1.0983304630519863,	400
1199188800.0,	44.5193761227332,	0.3400789498608364,	0.03292768631256657,	0.16774068611323714,	0.6774112695576916,	1.103905974454828,	400
1214967600.0,	44.5193761227332,	0.3400789498608364,	0.03308750537886006,	0.16817859188551068,	0.6797628306702358,	1.108168175552273,	400
1230746400.0,	44.5193761227332,	0.3400789498608364,	0.03311138231470325,	0.1682430511905394,	0.6800852881099586,	1.1088046647106702,	400
1246525200.0,	44.5193761227332,	0.3400789498608364,	0.03319879408121595,	0.16848014376455944,	0.6813190099698385,	1.1111338363482217,	400
1262304000.0,	44.5193761227332,	0.3400789498608364,	0.03330727817777196,	0.16877441018171718,	0.6828784098379237,	1.1140227559065445,	400
1278082800.0,	44.5193761227332,	0.3400789498608364,	0.03335520798551895,	0.1689034743159408,	0.683542894204675,	1.1152986283298605,	400
1293861600.0,	44.5193761227332,	0.3400789498608364,	0.033374448976669316,	0.16895511773038674,	0.6838051633805599,	1.115810757741855,	400
1309640400.0,	44.5193761227332,	0.3400789498608364,	0.03341249564861236,	0.1690573519162945,	0.684330857950628,	1.1168232433403118,	400
1325419200.0,	44.5193761227332,	0.3400789498608364,	0.03347062822913436,	0.16921369999248878,	0.6851464973397582,	1.1183697906076626,	400
1341198000.0,	44.5193761227332,	0.3400789498608364,	0.03348720434773704,	0.1692580798906209,	0.6853732906926677,	1.118810722504453,	400
