time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3187317600.0,	89.66681128917764,	1.0795978138381583,	0.015,	0.05,	0.2,	0.2,	400
3203096400.0,	89.66681128917764,	1.0795978138381583,	0.015009414632356772,	0.05663854445994192,	0.255501407139445,	0.24770910741480945,	400
3218875200.0,	89.66681128917764,	1.0795978138381583,	0.015031725488984416,	0.06788308231677115,	0.31995276986640825,	0.32695263939529484,	400
3234654000.0,	89.66681128917764,	1.0795978138381583,	0.01509228605952401,	0.08542583811351216,	0.41568521723854635,	0.41491748875326584,	400
3250432800.0,	89.66681128917764,	1.0795978138381583,	0.01543936357619903,	0.1098434777278447,	0.49569104064362735,	0.5446961557701074,	400
3266211600.0,	89.66681128917764,	1.0795978138381583,	0.016427900081760732,	0.13004088684247506,	0.6031974953184776,	0.5947139305972982,	400
3281990400.0,	89.66681128917764,	1.0795978138381583,	0.01885236832859544,	0.15019535164951242,	0.6851364585582207,	0.6641091205136297,	400
3297769200.0,	89.66681128917764,	1.0795978138381583,	0.020366922997790114,	0.16550970080137486,	0.762742935269032,	0.704111922731409,	400
3313548000.0,	89.66681128917764,	1.0795978138381583,	0.022576249920887647,	0.18132766624312888,	0.8339909387489681,	0.7577115847576891,	400
3329326800.0,	89.66681128917764,	1.0795978138381583,	0.02389556464084675,	0.19297150157910825,	0.8960751710812673,	0.7905197468270434,	400
3345105600.0,	89.66681128917764,	1.0795978138381583,	0.02495743530820131,	0.20239499311244005,	0.9472303500373493,	0.8158228277926876,	400
3360884400.0,	89.66681128917764,	1.0795978138381583,	0.026379851564549164,	0.213043271117135,	1.0020104868765478,	0.8487346181812362,	400
3376663200.0,	89.66681128917764,	1.0795978138381583,	0.027266036923832684,	0.22067980193561254,	1.045376837901211,	0.8691967222647857,	400
3392442000.0,	89.66681128917764,	1.0795978138381583,	0.02779607896109086,	0.22578361764053662,	1.0759562279974404,	0.8812072564844929,	400
3408220800.0,	89.66681128917764,	1.0795978138381583,	0.028231488582844487,	0.2299633768923542,	1.100887481381979,	0.890899954142037,	400
3423999600.0,	89.66681128917764,	1.0795978138381583,	0.028408482749256884,	0.23187083166665848,	1.1127506628757762,	0.8947942198487008,	400
