time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
220903200.0,	41.81470510540867,	12.583092030685124,	0.015,	0.05,	0.2,	0.2,	400
236682000.0,	41.81470510540867,	12.583092030685124,	0.015006077358710202,	0.052114124397605766,	0.2042478157038789,	0.23079855085413406,	400
252460800.0,	41.81470510540867,	12.583092030685124,	0.015015513430868507,	0.05522479743713814,	0.21574277463981925,	0.26805983880253925,	400
268239600.0,	41.81470510540867,	12.583092030685124,	0.015029953007070652,	0.05973924567255071,	0.2414613884129344,	0.30931834520224477,	400
284018400.0,	41.81470510540867,	12.583092030685124,	0.015053874683318556,	0.06537223458364504,	0.27200183394203076,	0.3546061758153769,	400
299797200.0,	41.81470510540867,	12.583092030685124,	0.015097632691809481,	0.07174251417128968,	0.30054223227164756,	0.4030070460248995,	400
315576000.0,	41.81470510540867,	12.583092030685124,	0.015184155210573352,	0.07887706077298508,	0.3294145257834575,	0.45305762637453034,	400
331354800.0,	41.81470510540867,	12.583092030685124,	0.015359822701615983,	0.08632378686370029,	0.3559827476555281,	0.5025994540058244,	400
347133600.0,	41.81470510540867,	12.583092030685124,	0.015702994226061355,	0.09393329486068255,	0.38171344505332755,	0.5505366457584779,	400
362912400.0,	41.81470510540867,	12.583092030685124,	0.016230080071664783,	0.10026746433207441,	0.39974145153341645,	0.5906546397810039,	400
378691200.0,	41.81470510540867,	12.583092030685124,	0.01692250880208304,	0.10607884937922654,	0.4168784187743938,	0.6268155784864572,	400
394470000.0,	41.81470510540867,	12.583092030685124,	0.01776977963037635,	0.11177509897670536,	0.4355697710873749,	0.6618705103031863,	400
410248800.0,	41.81470510540867,	12.583092030685124,	0.01859252023782412,	0.11637775085089784,	0.4498073198159415,	0.69126258083705,	400
426027600.0,	41.81470510540867,	12.583092030685124,	0.019403230929224753,	0.12050191619402997,	0.4631255777519651,	0.7182954289622424,	400
441806400.0,	41.81470510540867,	12.583092030685124,	0.020288630217103604,	0.12476816367427469,	0.4789035738519403,	0.7465825983589706,	400
457585200.0,	41.81470510540867,	12.583092030685124,	0.021109737398813604,	0.12844183932160694,	0.49238715395811405,	0.7718845902762621,	400
473364000.0,	41.81470510540867,	12.583092030685124,	0.021892353955671386,	0.1317700043083838,	0.5049659246068261,	0.7954942508964828,	400
489142800.0,	41.81470510540867,	12.583092030685124,	0.022621250197365963,	0.13473434992915348,	0.5163577441364442,	0.8171479211849332,	400
504921600.0,	41.81470510540867,	12.583092030685124,	0.023406153620178373,	0.1378527024142639,	0.5296465823559977,	0.8401923789686959,	400
520700400.0,	41.81470510540867,	12.583092030685124,	0.0241075185630849,	0.14051509000331025,	0.5407950743910276,	0.8605117532878904,	400
536479200.0,	41.81470510540867,	12.583092030685124,	0.02476898591355,	0.14294878145511175,	0.5511912816620189,	0.8795096929826196,	400
552258000.0,	41.81470510540867,	12.583092030685124,	0.025340260522515118,	0.14498099813049115,	0.559706945823818,	0.8958015479596495,	400
568036800.0,	41.81470510540867,	12.583092030685124,	0.0260484418445063,	0.14749733649729282,	0.5718918685999184,	0.9158829548613275,	400
583815600.0,	41.81470510540867,	12.583092030685124,	0.02668655115535114,	0.149686708334656,	0.5823395022583044,	0.9338011930162142,	400
599594400.0,	41.81470510540867,	12.583092030685124,	0.027286305216566036,	0.15169317578356278,	0.5920132708704733,	0.9505268484027721,	400
615373200.0,	41.81470510540867,	12.583092030685124,	0.027760285112298826,	0.15322863851577553,	0.5990535796343276,	0.9636739599978872,	400
631152000.0,	41.81470510540867,	12.583092030685124,	0.028095109563566676,	0.15428550739836436,	0.6036195056322652,	0.9729376781920156,	400
646930800.0,	41.81470510540867,	12.583092030685124,	0.02859467675063862,	0.1558753621079799,	0.6115041909815738,	0.986729061462661,	400
662709600.0,	41.81470510540867,	12.583092030685124,	0.029040129132396956,	0.15726520919005488,	0.6183574152369767,	0.99897239392201,	400
678488400.0,	41.81470510540867,	12.583092030685124,	0.029375284735337532,	0.15828738003029724,	0.6231818096286303,	1.0081552460943086,	400
694267200.0,	41.81470510540867,	12.583092030685124,	0.02960605268923739,	0.15897903594027923,	0.626307953413487,	1.0144684099915022,	400
710046000.0,	41.81470510540867,	12.583092030685124,	0.030027574928885102,	0.1602590155258702,	0.6329700715387643,	1.0259779141148957,	400
725824800.0,	41.81470510540867,	12.583092030685124,	0.030405013206822408,	0.16138732784368817,	0.638818300018921,	1.036245079747669,	400
741603600.0,	41.81470510540867,	12.583092030685124,	0.030661435450015245,	0.16213777044442784,	0.6425034509715679,	1.043201959370925,	400
757382400.0,	41.81470510540867,	12.583092030685124,	0.030937736975829005,	0.16294318058904392,	0.6465797137659709,	1.0506858197550983,	400
773161200.0,	41.81470510540867,	12.583092030685124,	0.031118828378033536,	0.16346320055614666,	0.6491049555342758,	1.0555836813660882,	400
788940000.0,	41.81470510540867,	12.583092030685124,	0.0312435238174539,	0.16381818423414182,	0.6507913018963735,	1.0589539324046227,	400
804718800.0,	41.81470510540867,	12.583092030685124,	0.03132661129274203,	0.1640533115418215,	0.6518901332903082,	1.061198802030138,	400
820497600.0,	41.81470510540867,	12.583092030685124,	0.031669510050471375,	0.1650453756176356,	0.6573694515388993,	1.0704485752998159,	400
836276400.0,	41.81470510540867,	12.583092030685124,	0.03195646191502337,	0.16586388640514993,	0.6618165088725703,	1.0781654230085622,	400
852055200.0,	41.81470510540867,	12.583092030685124,	0.03211409940339737,	0.1663051294794221,	0.6640683933041106,	1.08239696822579,	400
867834000.0,	41.81470510540867,	12.583092030685124,	0.03220751503402048,	0.16656431488540452,	0.665354025991256,	1.0849029988032013,	400
883612800.0,	41.81470510540867,	12.583092030685124,	0.03230502604782975,	0.16683443446819396,	0.6667061772897722,	1.087517636920135,	400
899391600.0,	41.81470510540867,	12.583092030685124,	0.03238482042255893,	0.1670547094908865,	0.6678045359562307,	1.0896563244450688,	400
915170400.0,	41.81470510540867,	12.583092030685124,	0.03248439540143007,	0.16732959250846266,	0.6691995032852206,	1.0923238526755281,	400
