time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3629124000.0,	52.01503191891317,	11.492953728240586,	0.015,	0.05,	0.2,	0.2,	400
3644902800.0,	52.01503191891317,	11.492953728240586,	0.015003925247379691,	0.05129836773261969,	0.20176301977279987,	0.21989269930566413,	400
3660681600.0,	52.01503191891317,	11.492953728240586,	0.015009917989271655,	0.05315937088647292,	0.20576915352066014,	0.24575392689890213,	400
3676460400.0,	52.01503191891317,	11.492953728240586,	0.01501839152385251,	0.05557274801003086,	0.21355915315861154,	0.27518960342145526,	400
3692239200.0,	52.01503191891317,	11.492953728240586,	0.015018882688194832,	0.05604653874292874,	0.21961618458541296,	0.2765007310601744,	400
3708018000.0,	52.01503191891317,	11.492953728240586,	0.015019666053297489,	0.056707004569493964,	0.22747460429889388,	0.2785705481816129,	400
3723796800.0,	52.01503191891317,	11.492953728240586,	0.015020798538698664,	0.057617866502294376,	0.2376982667870287,	0.28150995144862445,	400
3739575600.0,	52.01503191891317,	11.492953728240586,	0.015022676136362798,	0.05887482663109352,	0.25025234576817723,	0.28625171753285383,	400
3755354400.0,	52.01503191891317,	11.492953728240586,	0.015025733365804287,	0.060569858661588934,	0.26501075431933063,	0.29361045521746654,	400
3771133200.0,	52.01503191891317,	11.492953728240586,	0.015038064357205814,	0.06409607860595767,	0.28143173798797105,	0.32100292509963657,	400
3786912000.0,	52.01503191891317,	11.492953728240586,	0.015055557754531537,	0.06809227393813078,	0.30009139024698167,	0.34938241526603236,	400
3802690800.0,	52.01503191891317,	11.492953728240586,	0.015081959676171021,	0.07269115227438157,	0.3213148075951451,	0.37933220216470026,	400
3818469600.0,	52.01503191891317,	11.492953728240586,	0.015117276085234266,	0.07771359177422607,	0.3476317784770006,	0.4059096468052917,	400
3834248400.0,	52.01503191891317,	11.492953728240586,	0.015172457015757066,	0.08283958171323436,	0.3700840089902948,	0.43370075871964187,	400
3850027200.0,	52.01503191891317,	11.492953728240586,	0.015264530609614774,	0.08774198687994658,	0.38490813841144267,	0.46404166118126644,	400
3865806000.0,	52.01503191891317,	11.492953728240586,	0.015428394400123125,	0.09353794732241291,	0.4018945152632698,	0.4988549854673337,	400
3881584800.0,	52.01503191891317,	11.492953728240586,	0.01568344566535268,	0.09944643806505862,	0.4198719442516552,	0.5322575739334097,	400
3897363600.0,	52.01503191891317,	11.492953728240586,	0.016036923227200663,	0.10496206871771595,	0.43632435553628446,	0.5625704395762168,	400
3913142400.0,	52.01503191891317,	11.492953728240586,	0.01650130232748979,	0.11007863039420974,	0.45000789048834117,	0.5914164250067853,	400
3928921200.0,	52.01503191891317,	11.492953728240586,	0.017064233196450795,	0.11511456459474133,	0.4647011053400884,	0.6190774130885529,	400
3944700000.0,	52.01503191891317,	11.492953728240586,	0.017662741019392764,	0.11961853192797027,	0.47809871827893574,	0.6438928701230257,	400
3960478800.0,	52.01503191891317,	11.492953728240586,	0.01822167736781139,	0.12319090923674564,	0.4874212972774067,	0.66470191203682,	400
3976257600.0,	52.01503191891317,	11.492953728240586,	0.018851392325134136,	0.12788529474850127,	0.5095039195024008,	0.6867990296805403,	400
3992036400.0,	52.01503191891317,	11.492953728240586,	0.019389882670959785,	0.13193378067729566,	0.5308301835812611,	0.7042162044350679,	400
4007815200.0,	52.01503191891317,	11.492953728240586,	0.0199294229519979,	0.13524296997269794,	0.5446231128174442,	0.7206862094321389,	400
4023594000.0,	52.01503191891317,	11.492953728240586,	0.02038961423524434,	0.13822842658678058,	0.5592599766729615,	0.7343915425733976,	400
4039372800.0,	52.01503191891317,	11.492953728240586,	0.02095828120596222,	0.14193152440879192,	0.5790084317270254,	0.7508939858576934,	400
4055151600.0,	52.01503191891317,	11.492953728240586,	0.021328570908652554,	0.14472068808934585,	0.5967714646963317,	0.761322300070855,	400
4070930400.0,	52.01503191891317,	11.492953728240586,	0.021569579175926785,	0.14660027111789056,	0.60905431836669,	0.7679185522929998,	400
4086709200.0,	52.01503191891317,	11.492953728240586,	0.021826840934008458,	0.14839786214444667,	0.6197302070571689,	0.7748296216759095,	400
