time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
347133600.0,	6.489372381874348,	3.018748064231773,	0.015,	0.05,	0.2,	0.2,	400
362912400.0,	6.489372381874348,	3.018748064231773,	0.015003219775938373,	0.051051870751441686,	0.20125373500731503,	0.21631759055776006,	400
378691200.0,	6.489372381874348,	3.018748064231773,	0.015007931658800542,	0.05249982719920254,	0.2037486621690864,	0.23725020635752667,	400
394470000.0,	6.489372381874348,	3.018748064231773,	0.015014984653253469,	0.054530665117095534,	0.20917455629980275,	0.263581217581035,	400
410248800.0,	6.489372381874348,	3.018748064231773,	0.015024904534111424,	0.05713452862376924,	0.21903958193670683,	0.2930182865687409,	400
426027600.0,	6.489372381874348,	3.018748064231773,	0.015038942601569742,	0.06035491901871834,	0.23414745589797953,	0.3245865690183767,	400
441806400.0,	6.489372381874348,	3.018748064231773,	0.015059558570597497,	0.06415237093147354,	0.2528849234303076,	0.3579008014441484,	400
457585200.0,	6.489372381874348,	3.018748064231773,	0.015091784506313587,	0.06852638634669156,	0.27375381767745527,	0.3931382908555356,	400
473364000.0,	6.489372381874348,	3.018748064231773,	0.015144118785164407,	0.07329451585410819,	0.29438920448948325,	0.42943045250619977,	400
489142800.0,	6.489372381874348,	3.018748064231773,	0.015230680281199966,	0.07832071591580672,	0.31419157834977834,	0.46585052681598993,	400
504921600.0,	6.489372381874348,	3.018748064231773,	0.015369386886225779,	0.08330384354058096,	0.33187291456058093,	0.5007501767781094,	400
520700400.0,	6.489372381874348,	3.018748064231773,	0.015584352248919431,	0.08827247761778254,	0.34872258647644,	0.5341996565055344,	400
536479200.0,	6.489372381874348,	3.018748064231773,	0.015883198115046748,	0.09286296284808795,	0.3632377858130188,	0.564503189120304,	400
552258000.0,	6.489372381874348,	3.018748064231773,	0.01625337054166082,	0.09697730893251613,	0.375665433068095,	0.5913354304918372,	400
568036800.0,	6.489372381874348,	3.018748064231773,	0.016668420534645085,	0.10061410223860603,	0.3863945111965863,	0.6149369905426281,	400
583815600.0,	6.489372381874348,	3.018748064231773,	0.01709883832530592,	0.10438301191193206,	0.4036605593967674,	0.6356301975352266,	400
599594400.0,	6.489372381874348,	3.018748064231773,	0.017549116770333117,	0.10769722092112614,	0.4173512633712831,	0.6544417517076518,	400
615373200.0,	6.489372381874348,	3.018748064231773,	0.017984980846211175,	0.11053991371106626,	0.42829653506099113,	0.6710350763507078,	400
631152000.0,	6.489372381874348,	3.018748064231773,	0.018390123046580067,	0.1129687158709891,	0.43723976246759355,	0.6855521549578012,	400
646930800.0,	6.489372381874348,	3.018748064231773,	0.018816228725416634,	0.11540562560690491,	0.4465221970560453,	0.7002099214073352,	400
662709600.0,	6.489372381874348,	3.018748064231773,	0.01921081969959607,	0.11754138689919966,	0.4544913398095474,	0.7133225169633842,	400
678488400.0,	6.489372381874348,	3.018748064231773,	0.019584382686325463,	0.11944802063364417,	0.4612114258630102,	0.7254349706803943,	400
694267200.0,	6.489372381874348,	3.018748064231773,	0.019942485728160184,	0.12119800762207797,	0.4672065366357831,	0.73684601957251,	400
710046000.0,	6.489372381874348,	3.018748064231773,	0.020271906287954323,	0.1227639852345439,	0.47260341709116926,	0.7472058024653734,	400
725824800.0,	6.489372381874348,	3.018748064231773,	0.020615166048305083,	0.12436744827053542,	0.4783777572174854,	0.7578869053902486,	400
741603600.0,	6.489372381874348,	3.018748064231773,	0.021002902803656333,	0.1261560829783915,	0.48528532225837845,	0.7698249650112521,	400
757382400.0,	6.489372381874348,	3.018748064231773,	0.021436058196902915,	0.12812562912909572,	0.4934232633076821,	0.7830035513339985,	400
773161200.0,	6.489372381874348,	3.018748064231773,	0.02181871886156166,	0.12980766526039772,	0.500232174600615,	0.7944996313057128,	400
788940000.0,	6.489372381874348,	3.018748064231773,	0.022161185616856753,	0.1314359235007064,	0.5088312970654404,	0.8046971169361089,	400
804718800.0,	6.489372381874348,	3.018748064231773,	0.022454332815954357,	0.13277655901317093,	0.515582898360826,	0.8133045111057208,	400
820497600.0,	6.489372381874348,	3.018748064231773,	0.02272153611225613,	0.13394266990427708,	0.5210267789705634,	0.821077674279333,	400
836276400.0,	6.489372381874348,	3.018748064231773,	0.022946207993875718,	0.13490222577277367,	0.5253964773802197,	0.8275754155495694,	400
852055200.0,	6.489372381874348,	3.018748064231773,	0.023164014405817404,	0.13582185622347312,	0.5296068830487374,	0.8338479681958257,	400
867834000.0,	6.489372381874348,	3.018748064231773,	0.023353534087774068,	0.1365980083277784,	0.5329579045780849,	0.8392853264597271,	400
883612800.0,	6.489372381874348,	3.018748064231773,	0.02351092619079905,	0.13723471722535663,	0.5356708937425578,	0.8437904858175986,	400
899391600.0,	6.489372381874348,	3.018748064231773,	0.023651966256089712,	0.13780058092443292,	0.538077427440111,	0.8478205057554673,	400
915170400.0,	6.489372381874348,	3.018748064231773,	0.023849166677942797,	0.1385946196105678,	0.5416438488896703,	0.853444955480649,	400
930949200.0,	6.489372381874348,	3.018748064231773,	0.023996837628250584,	0.1391802068782764,	0.5442036973218664,	0.8576464574084682,	400
946728000.0,	6.489372381874348,	3.018748064231773,	0.024112822237890612,	0.13963558313265176,	0.5461651841267162,	0.8609413651752678,	400
962506800.0,	6.489372381874348,	3.018748064231773,	0.024227269259888086,	0.14008302479701842,	0.5481063217396477,	0.8641887635377674,	400
978285600.0,	6.489372381874348,	3.018748064231773,	0.024353499615785344,	0.14056949514133452,	0.550172214111731,	0.8677660904527424,	400
994064400.0,	6.489372381874348,	3.018748064231773,	0.02441537879787151,	0.14080500639041515,	0.5511332042236411,	0.8695183195257561,	400
1009843200.0,	6.489372381874348,	3.018748064231773,	0.02452261407521957,	0.14117493184021324,	0.5521483677936248,	0.8725529951512926,	400
1025622000.0,	6.489372381874348,	3.018748064231773,	0.02468145303721412,	0.14172255900222205,	0.5537335332439022,	0.8770510470879292,	400
1041400800.0,	6.489372381874348,	3.018748064231773,	0.024854160210902577,	0.14231597589816466,	0.5555070451008731,	0.8819466817043721,	400
