time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
205124400.0,	38.26532060918589,	1.9724462417630724,	0.015,	0.05,	0.2,	0.2,	400
220903200.0,	38.26532060918589,	1.9724462417630724,	0.015006564333623178,	0.05231789490214453,	0.20508978057551747,	0.23326622384782897,	400
236682000.0,	38.26532060918589,	1.9724462417630724,	0.015016000535450045,	0.05536783657351275,	0.21615435437506,	0.26978637744110884,	400
252460800.0,	38.26532060918589,	1.9724462417630724,	0.015029978012329057,	0.05946500250370448,	0.23739737498713268,	0.3090891768442375,	400
268239600.0,	38.26532060918589,	1.9724462417630724,	0.015052970913862599,	0.06503030486721616,	0.269915285299939,	0.35279970470604727,	400
284018400.0,	38.26532060918589,	1.9724462417630724,	0.015095792325826566,	0.07151053833248744,	0.30033834548812177,	0.4013286579444064,	400
299797200.0,	38.26532060918589,	1.9724462417630724,	0.01517865364103697,	0.07831275054466234,	0.326375895724126,	0.45032461893837233,	400
315576000.0,	38.26532060918589,	1.9724462417630724,	0.01534522005628129,	0.08568918026207005,	0.35331850680382454,	0.4994223020755715,	400
331354800.0,	38.26532060918589,	1.9724462417630724,	0.015664020718917374,	0.0929933189799354,	0.37748490903135334,	0.5461059599508277,	400
347133600.0,	38.26532060918589,	1.9724462417630724,	0.016193668418081265,	0.099878047877174,	0.39916366854259616,	0.588845479003852,	400
362912400.0,	38.26532060918589,	1.9724462417630724,	0.016834012068098165,	0.10522889453834768,	0.4137169630365391,	0.622645745050658,	400
378691200.0,	38.26532060918589,	1.9724462417630724,	0.01758632076991183,	0.11032949376834388,	0.4289777685048784,	0.6546194942487572,	400
394470000.0,	38.26532060918589,	1.9724462417630724,	0.01843773464967574,	0.11534347175242475,	0.44572663792371453,	0.6861201561387196,	400
410248800.0,	38.26532060918589,	1.9724462417630724,	0.019196879271265985,	0.11925032189921328,	0.45783958228990507,	0.7117641625982747,	400
426027600.0,	38.26532060918589,	1.9724462417630724,	0.019940087204565395,	0.12282913353677458,	0.46955231347712334,	0.7358265681572499,	400
441806400.0,	38.26532060918589,	1.9724462417630724,	0.02077619662463038,	0.12671001660490333,	0.4843374104271515,	0.762096826367842,	400
457585200.0,	38.26532060918589,	1.9724462417630724,	0.021536974888589716,	0.13001351549890483,	0.49670076287863263,	0.7853044378953653,	400
473364000.0,	38.26532060918589,	1.9724462417630724,	0.022263070605096337,	0.13303041883822966,	0.5083238714532624,	0.8070686068865329,	400
489142800.0,	38.26532060918589,	1.9724462417630724,	0.02290745176615877,	0.13559297183752891,	0.5180946801823512,	0.8261299987580072,	400
504921600.0,	38.26532060918589,	1.9724462417630724,	0.023597549795861945,	0.13828235095376964,	0.5293288302980395,	0.8463550587147007,	400
520700400.0,	38.26532060918589,	1.9724462417630724,	0.024226403586119258,	0.14064560146019595,	0.5391970508050024,	0.8645900909200879,	400
536479200.0,	38.26532060918589,	1.9724462417630724,	0.02482013566994173,	0.1428159288619925,	0.5484390605218754,	0.8816717144347859,	400
552258000.0,	38.26532060918589,	1.9724462417630724,	0.025300863703082783,	0.1445152929569955,	0.5553897216805869,	0.8954141851535923,	400
568036800.0,	38.26532060918589,	1.9724462417630724,	0.02595712454642439,	0.146849193478508,	0.5666918157352417,	0.9140832957933784,	400
583815600.0,	38.26532060918589,	1.9724462417630724,	0.02654977949304922,	0.14888889441952433,	0.5764407487324811,	0.930782028619186,	400
599594400.0,	38.26532060918589,	1.9724462417630724,	0.027131585289347317,	0.15084965003469641,	0.5860616348375758,	0.9470604729763408,	400
615373200.0,	38.26532060918589,	1.9724462417630724,	0.02756508726797474,	0.15225966428203586,	0.5925112846116999,	0.9591173049890176,	400
631152000.0,	38.26532060918589,	1.9724462417630724,	0.0278315302346636,	0.15310278035252545,	0.5960630239244752,	0.9665108711271969,	400
646930800.0,	38.26532060918589,	1.9724462417630724,	0.028280585523636135,	0.15453956838354357,	0.6030717030947191,	0.9789485535795649,	400
662709600.0,	38.26532060918589,	1.9724462417630724,	0.028714978459139798,	0.15590981140958893,	0.6098782843628261,	0.9909313962193613,	400
678488400.0,	38.26532060918589,	1.9724462417630724,	0.029009406171796957,	0.15681455871146588,	0.6140854062674248,	0.9990264355759685,	400
694267200.0,	38.26532060918589,	1.9724462417630724,	0.02919491952785755,	0.15737510583903722,	0.6165657691441356,	1.0041207051716337,	400
710046000.0,	38.26532060918589,	1.9724462417630724,	0.029530002484321083,	0.15839711785256952,	0.6216289689757573,	1.0133086485450626,	400
725824800.0,	38.26532060918589,	1.9724462417630724,	0.029875576300494346,	0.15944329162390022,	0.626961070355805,	1.0227581795310348,	400
741603600.0,	38.26532060918589,	1.9724462417630724,	0.03010242998447318,	0.16011612582223178,	0.6302059662878428,	1.0289462496320578,	400
757382400.0,	38.26532060918589,	1.9724462417630724,	0.030329713064403407,	0.1607866638560343,	0.6334931688509723,	1.0351373204285341,	400
773161200.0,	38.26532060918589,	1.9724462417630724,	0.030514564426617746,	0.1613270116062398,	0.6361123771086434,	1.0401660445872014,	400
788940000.0,	38.26532060918589,	1.9724462417630724,	0.030667871139561827,	0.16177200875503692,	0.6382547907870914,	1.0443326089398441,	400
804718800.0,	38.26532060918589,	1.9724462417630724,	0.030697217472413333,	0.1618560515514346,	0.638633115471114,	1.045129963870642,	400
820497600.0,	38.26532060918589,	1.9724462417630724,	0.030996451474868007,	0.162733287406836,	0.6433262743201358,	1.0532488896390286,	400
836276400.0,	38.26532060918589,	1.9724462417630724,	0.03128133547123499,	0.16356104233175664,	0.6477890233014018,	1.0609572962494656,	400
852055200.0,	38.26532060918589,	1.9724462417630724,	0.03145626538526929,	0.16406037278658023,	0.6503435535805009,	1.0656806911145282,	400
867834000.0,	38.26532060918589,	1.9724462417630724,	0.03154817062412087,	0.1643197735330186,	0.6516185781387455,	1.0681603110341462,	400
883612800.0,	38.26532060918589,	1.9724462417630724,	0.03161727602938069,	0.1645140667957722,	0.652566419826639,	1.0700240779817687,	400
899391600.0,	38.26532060918589,	1.9724462417630724,	0.031697520129112276,	0.1647395528414794,	0.6536796071067068,	1.0721873820642451,	400
915170400.0,	38.26532060918589,	1.9724462417630724,	0.03178014272912472,	0.16497136950618066,	0.6548322885658412,	1.074413814241561,	400
