time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
205124400.0,	32.603959841557554,	1.8448778472964027,	0.015,	0.05,	0.2,	0.2,	400
220903200.0,	32.603959841557554,	1.8448778472964027,	0.015005275498801263,	0.05179635009643966,	0.203120263048575,	0.2267351817574187,	400
236682000.0,	32.603959841557554,	1.8448778472964027,	0.015012950581074422,	0.05420664652445939,	0.20993050534033003,	0.2580630903389241,	400
252460800.0,	32.603959841557554,	1.8448778472964027,	0.015024190333486186,	0.057461626089391496,	0.224073258628288,	0.2931593527437922,	400
268239600.0,	32.603959841557554,	1.8448778472964027,	0.015041093779894986,	0.06170733916318977,	0.24691287252792105,	0.3311118022878332,	400
284018400.0,	32.603959841557554,	1.8448778472964027,	0.015068558905637753,	0.06678207455862016,	0.27278247348189866,	0.37203251633575285,	400
299797200.0,	32.603959841557554,	1.8448778472964027,	0.01511534312283375,	0.07221720043184873,	0.2959728933114565,	0.4140150662367111,	400
315576000.0,	32.603959841557554,	1.8448778472964027,	0.015201602467498462,	0.07844440501721645,	0.3218604208688492,	0.4578993403698333,	400
331354800.0,	32.603959841557554,	1.8448778472964027,	0.015360328745604253,	0.08478802430068262,	0.3447413326875717,	0.5009714344745266,	400
347133600.0,	32.603959841557554,	1.8448778472964027,	0.015632641301554156,	0.09093831917022438,	0.36490766741629405,	0.5413411693114075,	400
362912400.0,	32.603959841557554,	1.8448778472964027,	0.016003863727141483,	0.09594578390819754,	0.37882439465374407,	0.5742991034635343,	400
378691200.0,	32.603959841557554,	1.8448778472964027,	0.016497430204796996,	0.10084604190170063,	0.39336681913037086,	0.6055697491518949,	400
394470000.0,	32.603959841557554,	1.8448778472964027,	0.017099179811815527,	0.10555580409277737,	0.4081264931981495,	0.6351907516624059,	400
410248800.0,	32.603959841557554,	1.8448778472964027,	0.017666282230847978,	0.10918654857123934,	0.4184872807342882,	0.6586280696548416,	400
426027600.0,	32.603959841557554,	1.8448778472964027,	0.01826583692248521,	0.11266768377464699,	0.4291521329597256,	0.6812395787887082,	400
441806400.0,	32.603959841557554,	1.8448778472964027,	0.018979281561292465,	0.11656726462550607,	0.4431897461408868,	0.7064004021947519,	400
457585200.0,	32.603959841557554,	1.8448778472964027,	0.019649458861536438,	0.11990991020055865,	0.454948728037647,	0.728642539609817,	400
473364000.0,	32.603959841557554,	1.8448778472964027,	0.020274368356896586,	0.1228359855804297,	0.4652468475074064,	0.7486471621067136,	400
489142800.0,	32.603959841557554,	1.8448778472964027,	0.020815414024681893,	0.1252378522699156,	0.4734796640962073,	0.7655645933813834,	400
504921600.0,	32.603959841557554,	1.8448778472964027,	0.021429576656486635,	0.12790979091261195,	0.48376567762911343,	0.7844792747493763,	400
520700400.0,	32.603959841557554,	1.8448778472964027,	0.02199228726146884,	0.13025798550233675,	0.4927922824484067,	0.8015200451395977,	400
536479200.0,	32.603959841557554,	1.8448778472964027,	0.022512765195425104,	0.1323591410794999,	0.5009355129497154,	0.8170943946995206,	400
552258000.0,	32.603959841557554,	1.8448778472964027,	0.0228917967666164,	0.1338302330015035,	0.5062323836234498,	0.8283377583748831,	400
568036800.0,	32.603959841557554,	1.8448778472964027,	0.023490220514081454,	0.13618256846865362,	0.5167376925989593,	0.8459903735441784,	400
583815600.0,	32.603959841557554,	1.8448778472964027,	0.024111700174833193,	0.1385659948089315,	0.5279124387507814,	0.8640927636718398,	400
599594400.0,	32.603959841557554,	1.8448778472964027,	0.024608920289208008,	0.14038841166285215,	0.5358902449439691,	0.8784088177493818,	400
615373200.0,	32.603959841557554,	1.8448778472964027,	0.024947897007874892,	0.1415868777371997,	0.5407041891697992,	0.8881152675551436,	400
631152000.0,	32.603959841557554,	1.8448778472964027,	0.025250606743943076,	0.1426418442106852,	0.5449531972179427,	0.8967631254584588,	400
646930800.0,	32.603959841557554,	1.8448778472964027,	0.025741808567715525,	0.14437438937819289,	0.5531944707973785,	0.910753226901121,	400
662709600.0,	32.603959841557554,	1.8448778472964027,	0.02613590180400661,	0.14572362314051202,	0.5593365559052579,	0.9219060419515306,	400
678488400.0,	32.603959841557554,	1.8448778472964027,	0.02638708963010437,	0.14656017380086614,	0.5628654399933848,	0.9289907889066764,	400
694267200.0,	32.603959841557554,	1.8448778472964027,	0.026604632087057968,	0.1472771768485976,	0.5658811121717392,	0.935117765035923,	400
710046000.0,	32.603959841557554,	1.8448778472964027,	0.02694148368818488,	0.14839396961175513,	0.5710898228356199,	0.9445871535561664,	400
725824800.0,	32.603959841557554,	1.8448778472964027,	0.027200396419332678,	0.14929782055147234,	0.5762045253994125,	0.9518437981942125,	400
741603600.0,	32.603959841557554,	1.8448778472964027,	0.02741160620585789,	0.15001770231297382,	0.580099500119713,	0.9577341592437233,	400
757382400.0,	32.603959841557554,	1.8448778472964027,	0.027666561120480257,	0.15088600537292104,	0.5849855170193791,	0.9648189649798892,	400
773161200.0,	32.603959841557554,	1.8448778472964027,	0.027894014392334285,	0.15165024552820297,	0.5892376889975683,	0.971112658532949,	400
788940000.0,	32.603959841557554,	1.8448778472964027,	0.028061364294023717,	0.15220336054686895,	0.5922135386815617,	0.975728326791425,	400
