time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2571944400.0,	61.065621602203024,	3.747434811362452,	0.015,	0.05,	0.2,	0.2,	400
2587723200.0,	61.065621602203024,	3.747434811362452,	0.015007255198453636,	0.05262500296312988,	0.2065468331835922,	0.23676702894094262,	400
2603502000.0,	61.065621602203024,	3.747434811362452,	0.015018550269289378,	0.05661174029478262,	0.22570192794387736,	0.27925202223973633,	400
2619280800.0,	61.065621602203024,	3.747434811362452,	0.015036521769371253,	0.06245459038061855,	0.2630897372830473,	0.3255498761545435,	400
2635059600.0,	61.065621602203024,	3.747434811362452,	0.015071524503015556,	0.06992326088213963,	0.30181744899734236,	0.38026114174468595,	400
2650838400.0,	61.065621602203024,	3.747434811362452,	0.015149375669464891,	0.07864997716956769,	0.33852142086541576,	0.4401441501535752,	400
2666617200.0,	61.065621602203024,	3.747434811362452,	0.01530046269998065,	0.08902104957645351,	0.39638499933299537,	0.489209261322668,	400
2682396000.0,	61.065621602203024,	3.747434811362452,	0.015690737622183558,	0.09896100733844043,	0.42782893112076037,	0.5459739985402577,	400
2698174800.0,	61.065621602203024,	3.747434811362452,	0.01644904609079499,	0.1086371920166421,	0.4588610746686135,	0.5985028012046623,	400
2713953600.0,	61.065621602203024,	3.747434811362452,	0.01752030532897335,	0.1169668858306267,	0.48466885735783044,	0.6441013683680378,	400
2729732400.0,	61.065621602203024,	3.747434811362452,	0.01872804471487299,	0.1252735892887659,	0.5195240763442248,	0.6855972199653795,	400
2745511200.0,	61.065621602203024,	3.747434811362452,	0.019998365226094883,	0.13245374569357787,	0.5476742220483449,	0.7242231087757943,	400
2761290000.0,	61.065621602203024,	3.747434811362452,	0.021224603773338638,	0.13938611057949535,	0.5810378079295184,	0.7599395861492875,	400
2777068800.0,	61.065621602203024,	3.747434811362452,	0.022310253914156638,	0.14507425315401756,	0.6081070025200194,	0.7902400067171202,	400
2792847600.0,	61.065621602203024,	3.747434811362452,	0.02342605965723969,	0.1510175949204737,	0.6409782124076964,	0.820751852020565,	400
2808626400.0,	61.065621602203024,	3.747434811362452,	0.024494766704119594,	0.15614362958160588,	0.6670422320113051,	0.8491403013727773,	400
2824405200.0,	61.065621602203024,	3.747434811362452,	0.025655088676399256,	0.161203598977528,	0.6911845430234019,	0.8796632233848318,	400
2840184000.0,	61.065621602203024,	3.747434811362452,	0.026711191286485386,	0.16547423982580042,	0.7101008599066558,	0.9074255247909907,	400
2855962800.0,	61.065621602203024,	3.747434811362452,	0.027679764583250267,	0.16913344939012284,	0.7250992340216342,	0.9329624120789451,	400
2871741600.0,	61.065621602203024,	3.747434811362452,	0.028772774147929666,	0.1725347128114065,	0.7325395420261561,	0.9618774036011386,	400
2887520400.0,	61.065621602203024,	3.747434811362452,	0.030010152005498742,	0.17634163141803233,	0.743189675771238,	0.9952594957230492,	400
2903299200.0,	61.065621602203024,	3.747434811362452,	0.031147431604477374,	0.1797626613444002,	0.7538659699904854,	1.0262396336066075,	400
2919078000.0,	61.065621602203024,	3.747434811362452,	0.032160240096971375,	0.18273328309029824,	0.7638029051018859,	1.0538848272583505,	400
