time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1798783200.0,	40.89796241309456,	8.112350484917563,	0.015,	0.05,	0.2,	0.2,	400
1814562000.0,	40.89796241309456,	8.112350484917563,	0.015001803423950653,	0.05057716919400191,	0.20052642297684903,	0.2091397777009267,	400
1830340800.0,	40.89796241309456,	8.112350484917563,	0.015004472675082803,	0.051399694661252084,	0.20148027196405932,	0.22170740738404784,	400
1846119600.0,	40.89796241309456,	8.112350484917563,	0.015007802112654895,	0.052365657424525015,	0.2028588644146835,	0.23585297617701986,	400
1861898400.0,	40.89796241309456,	8.112350484917563,	0.015014680608658171,	0.054354191152259076,	0.20812455816392214,	0.2618161801371239,	400
1877677200.0,	40.89796241309456,	8.112350484917563,	0.0150240200343788,	0.05679320734648858,	0.21693452938410848,	0.2899630813965002,	400
1893456000.0,	40.89796241309456,	8.112350484917563,	0.015037294425176692,	0.0598761838709776,	0.23120617426857365,	0.320723261956819,	400
1909234800.0,	40.89796241309456,	8.112350484917563,	0.015056877938173226,	0.0636285890347434,	0.25022293556703235,	0.35376312298916474,	400
1925013600.0,	40.89796241309456,	8.112350484917563,	0.015086417966740574,	0.06773512798119603,	0.26925267186243756,	0.3877605370431187,	400
1940792400.0,	40.89796241309456,	8.112350484917563,	0.015133004891046709,	0.07220935467014597,	0.288556182671693,	0.42256656057427866,	400
1956571200.0,	40.89796241309456,	8.112350484917563,	0.015213246334296337,	0.07746632492699716,	0.31144581089237666,	0.4599237033102704,	400
1972350000.0,	40.89796241309456,	8.112350484917563,	0.015341688944866915,	0.08243429853963218,	0.3291237995903744,	0.49501804578761177,	400
1988128800.0,	40.89796241309456,	8.112350484917563,	0.015548134752512599,	0.08760760616915537,	0.34728658593822953,	0.5297095090900947,	400
2003907600.0,	40.89796241309456,	8.112350484917563,	0.015828729992705643,	0.09209559841525791,	0.36104699942340907,	0.5596674722229451,	400
2019686400.0,	40.89796241309456,	8.112350484917563,	0.016240430840269784,	0.09705339873028739,	0.37804459372593235,	0.591023870620632,	400
2035465200.0,	40.89796241309456,	8.112350484917563,	0.01676135163497855,	0.10174200942852157,	0.39387582582839653,	0.6203546561507094,	400
2051244000.0,	40.89796241309456,	8.112350484917563,	0.017344272595010264,	0.10595224085930816,	0.4077450967467328,	0.6468526693378898,	400
2067022800.0,	40.89796241309456,	8.112350484917563,	0.017962210170011494,	0.10980344208081459,	0.4205666044361638,	0.6713403697290062,	400
2082801600.0,	40.89796241309456,	8.112350484917563,	0.018575159476803958,	0.1132289975519629,	0.43198330430730897,	0.6935440392890084,	400
2098580400.0,	40.89796241309456,	8.112350484917563,	0.019152908317745153,	0.11620631469691599,	0.4418557888680799,	0.7133023085186735,	400
2114359200.0,	40.89796241309456,	8.112350484917563,	0.019670716425430654,	0.11871359813626832,	0.45004750649425507,	0.730368160728117,	400
2130138000.0,	40.89796241309456,	8.112350484917563,	0.02027812594777706,	0.12158212526386579,	0.4607618844476128,	0.7499036011077779,	400
2145916800.0,	40.89796241309456,	8.112350484917563,	0.020886635551907947,	0.12433158305072789,	0.47142817088843825,	0.7689655045874739,	400
2161695600.0,	40.89796241309456,	8.112350484917563,	0.02141854785740089,	0.12661707590052868,	0.4800213797930126,	0.7852863378867141,	400
2177474400.0,	40.89796241309456,	8.112350484917563,	0.02190577281346722,	0.12864016319457697,	0.4876517087289696,	0.80004279857041,	400
2193253200.0,	40.89796241309456,	8.112350484917563,	0.022421685283196994,	0.13074064081564615,	0.49610168965665785,	0.8155114709872452,	400
2209032000.0,	40.89796241309456,	8.112350484917563,	0.022879321480485836,	0.1325449098217737,	0.5032752749585175,	0.82909317004457,	400
2224810800.0,	40.89796241309456,	8.112350484917563,	0.02329180093040384,	0.1342864907367764,	0.512458034502992,	0.8412454971595,	400
2240589600.0,	40.89796241309456,	8.112350484917563,	0.02361370231337137,	0.13557532736620706,	0.5186096838727374,	0.8506057100100198,	400
2256368400.0,	40.89796241309456,	8.112350484917563,	0.024005470953003052,	0.13712749154985507,	0.5263770244432295,	0.861916175623342,	400
2272147200.0,	40.89796241309456,	8.112350484917563,	0.024353048167285955,	0.13846018235705254,	0.5327738238801649,	0.8718678283043195,	400
2287926000.0,	40.89796241309456,	8.112350484917563,	0.024699410916534426,	0.139768911121602,	0.5391486931256789,	0.8817282023436269,	400
2303704800.0,	40.89796241309456,	8.112350484917563,	0.024990870533904988,	0.1408459391412085,	0.5442570378777661,	0.8899829671334688,	400
2319483600.0,	40.89796241309456,	8.112350484917563,	0.025304190971412503,	0.14199517118169938,	0.5498858722297629,	0.8988232296961919,	400
2335262400.0,	40.89796241309456,	8.112350484917563,	0.025521529163002335,	0.14277265388376031,	0.5534841951400578,	0.9049324384225306,	400
2351041200.0,	40.89796241309456,	8.112350484917563,	0.025700973685004187,	0.1434069678867501,	0.5563780645605356,	0.9099669813480705,	400
2366820000.0,	40.89796241309456,	8.112350484917563,	0.025929399292259986,	0.14421499688717068,	0.5602463068245528,	0.9163646182488212,	400
2382598800.0,	40.89796241309456,	8.112350484917563,	0.02619400604860481,	0.1451486866373611,	0.564897033811104,	0.923756788392889,	400
