time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1988128800.0,	46.536697655574855,	6.017411981951988,	0.015,	0.05,	0.2,	0.2,	400
2003907600.0,	46.536697655574855,	6.017411981951988,	0.015003648075616223,	0.05120057737292032,	0.2015491265091576,	0.21848808670397285,	400
2019686400.0,	46.536697655574855,	6.017411981951988,	0.0150098801363732,	0.053164599086327896,	0.20593066783999964,	0.24569045646391122,	400
2035465200.0,	46.536697655574855,	6.017411981951988,	0.015018764439535993,	0.05573490120553894,	0.2146805786637949,	0.27657537194780335,	400
2051244000.0,	46.536697655574855,	6.017411981951988,	0.015031623543348494,	0.05909206457925775,	0.23045253678713515,	0.31046379318786244,	400
2067022800.0,	46.536697655574855,	6.017411981951988,	0.015051371155245952,	0.0634323534665405,	0.25401459195126164,	0.34757959763639684,	400
2082801600.0,	46.536697655574855,	6.017411981951988,	0.015083212418091603,	0.06829486016186688,	0.2770921212382391,	0.38671619885892383,	400
2098580400.0,	46.536697655574855,	6.017411981951988,	0.015139447670386354,	0.07401491502077373,	0.3031759153340494,	0.4286122961316523,	400
2114359200.0,	46.536697655574855,	6.017411981951988,	0.015246025895866011,	0.0805033108533792,	0.3303258653412063,	0.4728759959538848,	400
2130138000.0,	46.536697655574855,	6.017411981951988,	0.015457175887571867,	0.08776568130082667,	0.3589314219263034,	0.5191123486180116,	400
2145916800.0,	46.536697655574855,	6.017411981951988,	0.015839454996513656,	0.09473159520480678,	0.38242491802103884,	0.562866288782013,	400
2161695600.0,	46.536697655574855,	6.017411981951988,	0.016395588470276286,	0.1007730594172225,	0.4006092915274825,	0.6007269068378481,	400
2177474400.0,	46.536697655574855,	6.017411981951988,	0.01710333726017247,	0.106374901838381,	0.41800013524206237,	0.6354051675749693,	400
2193253200.0,	46.536697655574855,	6.017411981951988,	0.017928991758834542,	0.11170125025294231,	0.4356830805736941,	0.6683764765027003,	400
2209032000.0,	46.536697655574855,	6.017411981951988,	0.018744190701218088,	0.11619415442402821,	0.45020168907822694,	0.6970983899823839,	400
2224810800.0,	46.536697655574855,	6.017411981951988,	0.01972322642095106,	0.12128987450846088,	0.47049949679709396,	0.729412796394539,	400
2240589600.0,	46.536697655574855,	6.017411981951988,	0.020648471391775388,	0.1256128924620354,	0.48696929237596664,	0.7581884551092237,	400
2256368400.0,	46.536697655574855,	6.017411981951988,	0.021592311247534128,	0.12978306308635765,	0.5039585024852407,	0.7866897639596453,	400
2272147200.0,	46.536697655574855,	6.017411981951988,	0.022466895437881378,	0.13341065547424868,	0.5185877890076397,	0.8125072477300361,	400
2287926000.0,	46.536697655574855,	6.017411981951988,	0.0233678407603279,	0.1370198527824975,	0.5343340378128582,	0.8387315631106611,	400
2303704800.0,	46.536697655574855,	6.017411981951988,	0.024138655113819994,	0.1399367132872575,	0.5464139022718776,	0.8608631187615867,	400
