time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4370727600.0,	19.64530458985547,	3.932327709292023,	0.015,	0.05,	0.2,	0.2,	400
4386506400.0,	19.64530458985547,	3.932327709292023,	0.015000293854174639,	0.05009247429584856,	0.20006268662605894,	0.20148928416240378,	400
4402285200.0,	19.64530458985547,	3.932327709292023,	0.015000504777736295,	0.050158257787026615,	0.20010728357973354,	0.20254555108823152,	400
4418064000.0,	19.64530458985547,	3.932327709292023,	0.015000558052775573,	0.05017475209223668,	0.20011824962451566,	0.2028100843793612,	400
4433842800.0,	19.64530458985547,	3.932327709292023,	0.015000775621074268,	0.0502421196107975,	0.2001646675883084,	0.20388810096911697,	400
4449621600.0,	19.64530458985547,	3.932327709292023,	0.01500109966904,	0.05034196436394393,	0.20023577895355377,	0.2054798081687706,	400
4465400400.0,	19.64530458985547,	3.932327709292023,	0.01500134763610385,	0.05041763775331319,	0.20028982981151133,	0.20668225220067377,	400
4481179200.0,	19.64530458985547,	3.932327709292023,	0.015001848283796144,	0.05056978757701431,	0.2004054826239025,	0.20908647786821752,	400
4496958000.0,	19.64530458985547,	3.932327709292023,	0.015003224711678607,	0.05098656554353874,	0.20078851299006256,	0.2155686919899622,	400
4512736800.0,	19.64530458985547,	3.932327709292023,	0.015005168107890128,	0.05155806216538922,	0.20140634923733408,	0.22424989648318705,	400
4528515600.0,	19.64530458985547,	3.932327709292023,	0.015007697596444892,	0.0522716356295291,	0.2023230853476704,	0.23476866516107486,	400
4544294400.0,	19.64530458985547,	3.932327709292023,	0.015010815769361373,	0.053105844869029466,	0.2035948499174283,	0.2466412466896713,	400
4560073200.0,	19.64530458985547,	3.932327709292023,	0.015014897625182473,	0.05413805509689683,	0.20554087818226835,	0.2606805382936948,	400
4575852000.0,	19.64530458985547,	3.932327709292023,	0.015020213779292715,	0.05539513756355166,	0.208497191568594,	0.27683988346991806,	400
4591630800.0,	19.64530458985547,	3.932327709292023,	0.015027278283955446,	0.05694367282583553,	0.21308142639183766,	0.2953709792167074,	400
