time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4386506400.0,	34.33376914715295,	8.75186669511872,	0.015,	0.05,	0.2,	0.2,	400
4402285200.0,	34.33376914715295,	8.75186669511872,	0.015000882527121638,	0.05027940690302091,	0.20021298895005774,	0.20447270941851536,	400
4418064000.0,	34.33376914715295,	8.75186669511872,	0.015001739403529888,	0.050544054161271355,	0.20042328668859025,	0.2086619720530509,	400
4433842800.0,	34.33376914715295,	8.75186669511872,	0.015003747557860977,	0.051158559569473655,	0.20105428178107054,	0.2181524939959085,	400
4449621600.0,	34.33376914715295,	8.75186669511872,	0.0150066318075157,	0.05200609356714545,	0.20215241973756798,	0.23076796809313405,	400
4465400400.0,	34.33376914715295,	8.75186669511872,	0.015010231899347018,	0.05300101267881415,	0.20373338706197447,	0.2449493277758446,	400
4481179200.0,	34.33376914715295,	8.75186669511872,	0.01501492126818091,	0.05421405109013152,	0.20617719645171317,	0.2613215404284876,	400
4496958000.0,	34.33376914715295,	8.75186669511872,	0.015022237723527303,	0.05602028452716249,	0.21153409752950622,	0.28344169448381074,	400
4512736800.0,	34.33376914715295,	8.75186669511872,	0.015032390993197906,	0.05830882066699111,	0.22042824282168116,	0.3084823394760164,	400
4528515600.0,	34.33376914715295,	8.75186669511872,	0.015045371356530017,	0.06078367695685949,	0.2307748453015724,	0.3334761286818125,	400
4544294400.0,	34.33376914715295,	8.75186669511872,	0.015062492437619543,	0.06346747278842726,	0.24238150948481102,	0.3586921211149877,	400
4560073200.0,	34.33376914715295,	8.75186669511872,	0.015087109581399017,	0.06661570285764067,	0.25690608691313693,	0.3857623532826522,	400
4575852000.0,	34.33376914715295,	8.75186669511872,	0.015123635726155268,	0.07019000599828545,	0.273284065203742,	0.41439078992711514,	400
4591630800.0,	34.33376914715295,	8.75186669511872,	0.015178023533521549,	0.07399225030983625,	0.28946161476979115,	0.4434952779461147,	400
