time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
0.0,	97.64410798798217,	10.278135482313242,	0.015,	0.05,	0.2,	0.2,	400
15778800.0,	97.64410798798217,	10.278135482313242,	0.015003987010399988,	0.056643348253328535,	0.27915885878958613,	0.22020569208978377,	400
31557600.0,	97.64410798798217,	10.278135482313242,	0.015027642505128669,	0.0729982970580907,	0.3616025573830669,	0.33214800353581386,	400
47336400.0,	97.64410798798217,	10.278135482313242,	0.01509269473570172,	0.09786923212520066,	0.5049896752192834,	0.416183118179193,	400
63115200.0,	97.64410798798217,	10.278135482313242,	0.01578484800371595,	0.13717506962081832,	0.6010790542452769,	0.6204649920515801,	400
78894000.0,	97.64410798798217,	10.278135482313242,	0.023141136136236938,	0.16200549300565648,	0.7376309547276824,	0.7276107826600569,	400
94672800.0,	97.64410798798217,	10.278135482313242,	0.026582855712778727,	0.19068934863138814,	0.9044102664192888,	0.9018552992093659,	400
110451600.0,	97.64410798798217,	10.278135482313242,	0.03391394537980316,	0.21106524131440568,	1.0141932498305823,	1.0291755086380443,	400
126230400.0,	97.64410798798217,	10.278135482313242,	0.03900256046599093,	0.23103258777684674,	1.1558266751703385,	1.1844295656723185,	400
142009200.0,	97.64410798798217,	10.278135482313242,	0.04487484949575901,	0.24769011305011038,	1.2716139131786974,	1.3137034912038499,	400
157788000.0,	97.64410798798217,	10.278135482313242,	0.050133044350509276,	0.2617168925703201,	1.370636418204812,	1.4343585580422873,	400
173566800.0,	97.64410798798217,	10.278135482313242,	0.05507747117364781,	0.27430157130420685,	1.4682148872897414,	1.545718219902483,	400
189345600.0,	97.64410798798217,	10.278135482313242,	0.059422664469370494,	0.284473183208017,	1.5427046191518787,	1.6411509517674432,	400
205124400.0,	97.64410798798217,	10.278135482313242,	0.06346958473923095,	0.29371163601149636,	1.6160931072849338,	1.7292291015772554,	400
220903200.0,	97.64410798798217,	10.278135482313242,	0.0670632115955761,	0.3015618770911458,	1.678160801479903,	1.8062216295048548,	400
236682000.0,	97.64410798798217,	10.278135482313242,	0.06996553112894666,	0.30757910682175166,	1.7222226468466002,	1.8678407740296743,	400
252460800.0,	97.64410798798217,	10.278135482313242,	0.07247085684203358,	0.3126485351742444,	1.7595404535485053,	1.9208417494835766,	400
268239600.0,	97.64410798798217,	10.278135482313242,	0.0748308068395521,	0.31738144265106805,	1.7964875054953435,	1.9705112518907786,	400
284018400.0,	97.64410798798217,	10.278135482313242,	0.07692043253064951,	0.3215002678885618,	1.828997888143087,	2.0142061606054464,	400
299797200.0,	97.64410798798217,	10.278135482313242,	0.07864391578523709,	0.3248236668110207,	1.8546032577941056,	2.050061978872052,	400
315576000.0,	97.64410798798217,	10.278135482313242,	0.07990064733570401,	0.32718779935976755,	1.87176747692416,	2.0761431011811156,	400
331354800.0,	97.64410798798217,	10.278135482313242,	0.08095613399988837,	0.3291531504822016,	1.8859898508630377,	2.0980139970839966,	400
