time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4070930400.0,	7.6804012073590116,	12.344987154741471,	0.015,	0.05,	0.2,	0.2,	400
4086709200.0,	7.6804012073590116,	12.344987154741471,	0.015001012225139615,	0.05032092356323303,	0.20025097099986405,	0.20513002005627967,	400
4102488000.0,	7.6804012073590116,	12.344987154741471,	0.0150023296134252,	0.05072846004511507,	0.2006068960860584,	0.2115366750413717,	400
4118266800.0,	7.6804012073590116,	12.344987154741471,	0.015004134862458413,	0.051270660686364815,	0.20115755064348334,	0.21987159819895855,	400
4134045600.0,	7.6804012073590116,	12.344987154741471,	0.01500657201134256,	0.051974984636035323,	0.20201596227859045,	0.2303814431997827,	400
4149824400.0,	7.6804012073590116,	12.344987154741471,	0.015009725692169863,	0.05284178048918919,	0.2033012362653248,	0.2428430823331827,	400
4165603200.0,	7.6804012073590116,	12.344987154741471,	0.015015282062623475,	0.054325719903607156,	0.20665933580809043,	0.26259364154362835,	400
4181382000.0,	7.6804012073590116,	12.344987154741471,	0.015022811292412239,	0.05617780244688514,	0.21226098955518558,	0.285102827703375,	400
4197160800.0,	7.6804012073590116,	12.344987154741471,	0.01503313124593468,	0.05847897703676343,	0.22121956045939645,	0.3101564229223194,	400
4212939600.0,	7.6804012073590116,	12.344987154741471,	0.015046809380815124,	0.061087835855682344,	0.2325368741181412,	0.33604108205550487,	400
4228718400.0,	7.6804012073590116,	12.344987154741471,	0.0150658602306034,	0.06409360686953033,	0.24644987240342253,	0.3632888567926524,	400
4244497200.0,	7.6804012073590116,	12.344987154741471,	0.015094218160299296,	0.06764922425525843,	0.2635429993919075,	0.39270789777649917,	400
4260276000.0,	7.6804012073590116,	12.344987154741471,	0.015136763522748497,	0.07150423961327834,	0.2807246104078041,	0.4229988267681117,	400
4276054800.0,	7.6804012073590116,	12.344987154741471,	0.015199986543732396,	0.07544118200037332,	0.2965435256972836,	0.45287101501478855,	400
4291833600.0,	7.6804012073590116,	12.344987154741471,	0.015291948802470966,	0.07934770937389747,	0.3109534802404611,	0.48157199296970127,	400
4307612400.0,	7.6804012073590116,	12.344987154741471,	0.015423446145648056,	0.08323734461358354,	0.3246159267422842,	0.5091693048931123,	400
4323391200.0,	7.6804012073590116,	12.344987154741471,	0.015605113929086515,	0.08706882212613351,	0.3376186539266724,	0.5355239266428046,	400
4339170000.0,	7.6804012073590116,	12.344987154741471,	0.015832761205375658,	0.09057536901965403,	0.34880938634071407,	0.5592803943529692,	400
4354948800.0,	7.6804012073590116,	12.344987154741471,	0.016102020440249235,	0.09380302135607756,	0.35882447978424065,	0.5808388490715315,	400
4370727600.0,	7.6804012073590116,	12.344987154741471,	0.016423645157293883,	0.09699120124666802,	0.368996584829707,	0.6017357769641284,	400
4386506400.0,	7.6804012073590116,	12.344987154741471,	0.016807256800585466,	0.10024381194919058,	0.3798970032359388,	0.6226904665240056,	400
4402285200.0,	7.6804012073590116,	12.344987154741471,	0.017193875401591778,	0.10305496322897219,	0.38893684547994134,	0.6409506624657005,	400
4418064000.0,	7.6804012073590116,	12.344987154741471,	0.017578957005215643,	0.10557134527192431,	0.3969730784587176,	0.6574102184475255,	400
4433842800.0,	7.6804012073590116,	12.344987154741471,	0.017953916811496308,	0.10783020723253854,	0.4041898345403143,	0.6723194377758586,	400
4449621600.0,	7.6804012073590116,	12.344987154741471,	0.01836443081480083,	0.11017382592434928,	0.41217211574830215,	0.6877918229635295,	400
4465400400.0,	7.6804012073590116,	12.344987154741471,	0.018727461508974558,	0.11211440384262103,	0.4185708980486956,	0.7008436980776221,	400
4481179200.0,	7.6804012073590116,	12.344987154741471,	0.01907310030275337,	0.11388366569408116,	0.4244637731597892,	0.7128817248523697,	400
4496958000.0,	7.6804012073590116,	12.344987154741471,	0.01950088008050346,	0.11603082896525171,	0.4324821688340516,	0.7274080705479551,	400
4512736800.0,	7.6804012073590116,	12.344987154741471,	0.019933587038631212,	0.11811795391968405,	0.4404874015663759,	0.7416861206749708,	400
4528515600.0,	7.6804012073590116,	12.344987154741471,	0.020326869997353635,	0.11993525318897959,	0.447349107832257,	0.7543587014927179,	400
4544294400.0,	7.6804012073590116,	12.344987154741471,	0.02068093182862553,	0.12151625119853603,	0.45325414850555695,	0.7655747269847404,	400
4560073200.0,	7.6804012073590116,	12.344987154741471,	0.02097583689967568,	0.1227932191441081,	0.45789378028976296,	0.7748009414031064,	400
4575852000.0,	7.6804012073590116,	12.344987154741471,	0.021253105685454323,	0.12397100717039829,	0.4622160857412786,	0.783400845355203,	400
4591630800.0,	7.6804012073590116,	12.344987154741471,	0.02152009737674528,	0.12508667691066855,	0.46637363262225756,	0.7916210660058414,	400
