time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
220903200.0,	40.05623580904223,	13.791633228506905,	0.015,	0.05,	0.2,	0.2,	400
236682000.0,	40.05623580904223,	13.791633228506905,	0.015006077358710202,	0.052114124397605766,	0.2042478157038789,	0.23079855085413406,	400
252460800.0,	40.05623580904223,	13.791633228506905,	0.015015513430868507,	0.05522479743713813,	0.21574277463981922,	0.26805983880253925,	400
268239600.0,	40.05623580904223,	13.791633228506905,	0.015029953007070652,	0.059739245672550706,	0.2414613884129344,	0.30931834520224477,	400
284018400.0,	40.05623580904223,	13.791633228506905,	0.015053874683318556,	0.06537223458364502,	0.27200183394203076,	0.3546061758153769,	400
299797200.0,	40.05623580904223,	13.791633228506905,	0.015067293524489687,	0.0692276212576867,	0.30568303940135,	0.3694520025497231,	400
315576000.0,	40.05623580904223,	13.791633228506905,	0.015102873162126475,	0.07520876640784833,	0.340561197882146,	0.4006486455688633,	400
331354800.0,	40.05623580904223,	13.791633228506905,	0.015156771683502122,	0.08127846433064598,	0.3718823741906633,	0.4301849854016134,	400
347133600.0,	40.05623580904223,	13.791633228506905,	0.015260715148176873,	0.08738434558005158,	0.3924453093962298,	0.4658738856598603,	400
362912400.0,	40.05623580904223,	13.791633228506905,	0.015424532764538909,	0.09272888803124796,	0.405945255518774,	0.49906109668224513,	400
378691200.0,	40.05623580904223,	13.791633228506905,	0.015665009791754395,	0.09801408062446026,	0.42007134617970365,	0.5300854110401534,	400
394470000.0,	40.05623580904223,	13.791633228506905,	0.016010451941459464,	0.1034903408739296,	0.4360190509952694,	0.5604273181127136,	400
410248800.0,	40.05623580904223,	13.791633228506905,	0.01641470683322776,	0.10791477774136178,	0.4466155365589308,	0.5860741024723323,	400
426027600.0,	40.05623580904223,	13.791633228506905,	0.016859856169111818,	0.11192531238431441,	0.4566625871321667,	0.6090068813540788,	400
441806400.0,	40.05623580904223,	13.791633228506905,	0.017393529919855096,	0.116185944484566,	0.4688606538678797,	0.6327732028289399,	400
457585200.0,	40.05623580904223,	13.791633228506905,	0.01782706556182482,	0.11988686339906937,	0.4847310359351278,	0.6499033573522406,	400
473364000.0,	40.05623580904223,	13.791633228506905,	0.01822829261877533,	0.12308766038775576,	0.4986893269115965,	0.6644669300521344,	400
489142800.0,	40.05623580904223,	13.791633228506905,	0.018599866558606494,	0.1257813460537337,	0.5097002388818482,	0.6771858532135167,	400
504921600.0,	40.05623580904223,	13.791633228506905,	0.019008919765520365,	0.12864158838236997,	0.5218070723964936,	0.6906545126574558,	400
520700400.0,	40.05623580904223,	13.791633228506905,	0.01932411641977129,	0.13095916570237437,	0.5330132980448944,	0.7006742857221003,	400
536479200.0,	40.05623580904223,	13.791633228506905,	0.019578260330371244,	0.13296033517700023,	0.5438843425399335,	0.7085306495840438,	400
552258000.0,	40.05623580904223,	13.791633228506905,	0.01977562770646831,	0.1343964078426847,	0.5510710163953715,	0.7144825845834163,	400
568036800.0,	40.05623580904223,	13.791633228506905,	0.019960325151239727,	0.13597312156626312,	0.5606396782811774,	0.7199743988578651,	400
583815600.0,	40.05623580904223,	13.791633228506905,	0.020164991359706876,	0.1375930389650622,	0.5699015601966991,	0.7259391462754688,	400
599594400.0,	40.05623580904223,	13.791633228506905,	0.020345079775944245,	0.13894905950747535,	0.5773229064400736,	0.7310998338478643,	400
615373200.0,	40.05623580904223,	13.791633228506905,	0.02043447251509088,	0.13965876215474082,	0.5814132223712651,	0.7336321609809072,	400
631152000.0,	40.05623580904223,	13.791633228506905,	0.02045396575317225,	0.13980446468943147,	0.5821951898147332,	0.7341808846332302,	400
646930800.0,	40.05623580904223,	13.791633228506905,	0.02055297281893982,	0.14059003781206889,	0.5867568098527852,	0.736963706488392,	400
662709600.0,	40.05623580904223,	13.791633228506905,	0.02063986557458785,	0.14125664977614752,	0.590510938488736,	0.7393886818799901,	400
678488400.0,	40.05623580904223,	13.791633228506905,	0.020668148460718357,	0.14146396454588217,	0.5916160399280832,	0.740173916516669,	400
