time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1072958400.0,	79.12663955472769,	0.8831758143608359,	0.015,	0.05,	0.2,	0.2,	400
1088737200.0,	79.12663955472769,	0.8831758143608359,	0.01501058493971236,	0.0566375093457767,	0.2504013569354259,	0.2536389394463896,	400
1104516000.0,	79.12663955472769,	0.8831758143608359,	0.015031668361582309,	0.06725098619655728,	0.3175032950947166,	0.32409037091049586,	400
1120294800.0,	79.12663955472769,	0.8831758143608359,	0.015094827927921793,	0.08333985597115337,	0.3929478749745901,	0.419379799142511,	400
1136073600.0,	79.12663955472769,	0.8831758143608359,	0.015395131918896023,	0.10492243243141844,	0.47507124024615643,	0.5307156199292089,	400
1151852400.0,	79.12663955472769,	0.8831758143608359,	0.017096309757650408,	0.12622555357997478,	0.5455285149113132,	0.6404684571061076,	400
1167631200.0,	79.12663955472769,	0.8831758143608359,	0.020400243969994833,	0.1433920163356181,	0.6219960826987527,	0.7220590813160406,	400
1183410000.0,	79.12663955472769,	0.8831758143608359,	0.023292734872556488,	0.15920611450318528,	0.704909220770267,	0.8033435097285296,	400
1199188800.0,	79.12663955472769,	0.8831758143608359,	0.026317750668624754,	0.17247776668767117,	0.7704797660420278,	0.8814357864570739,	400
1214967600.0,	79.12663955472769,	0.8831758143608359,	0.028983973255231898,	0.18561979461226685,	0.8606768612389151,	0.9509380926573835,	400
1230746400.0,	79.12663955472769,	0.8831758143608359,	0.03162495423621366,	0.19665037495434884,	0.929738338720719,	1.0144923322437602,	400
1246525200.0,	79.12663955472769,	0.8831758143608359,	0.033913438386814404,	0.20640607446102643,	0.9976494704864142,	1.0693880253244419,	400
1262304000.0,	79.12663955472769,	0.8831758143608359,	0.036218468973345394,	0.214771098986284,	1.0477551601603297,	1.1232631257630956,	400
1278082800.0,	79.12663955472769,	0.8831758143608359,	0.038205617388163866,	0.22240487787117597,	1.1018967926144305,	1.1701098644999548,	400
1293861600.0,	79.12663955472769,	0.8831758143608359,	0.039980925429313065,	0.22935418653204073,	1.155459552730051,	1.2111981005502943,	400
1309640400.0,	79.12663955472769,	0.8831758143608359,	0.041687212294983005,	0.2360087511422108,	1.209110734730362,	1.2498208733975222,	400
1325419200.0,	79.12663955472769,	0.8831758143608359,	0.04327365417338323,	0.24155648027142396,	1.2487355197315757,	1.2850101247519767,	400
1341198000.0,	79.12663955472769,	0.8831758143608359,	0.04472257207700094,	0.24620158065016653,	1.2784031081024188,	1.3170760888483335,	400
1356976800.0,	79.12663955472769,	0.8831758143608359,	0.04612435082405216,	0.25064327671806264,	1.3078326647666623,	1.3482298231811105,	400
1372755600.0,	79.12663955472769,	0.8831758143608359,	0.047215951362197264,	0.2541168692987241,	1.3316674167661373,	1.372532291615168,	400
1388534400.0,	79.12663955472769,	0.8831758143608359,	0.048411419551675,	0.2579192926700886,	1.3592622582991187,	1.3990640252362634,	400
1404313200.0,	79.12663955472769,	0.8831758143608359,	0.04937136024944284,	0.2609113704540275,	1.3806405444182177,	1.420285521693275,	400
1420092000.0,	79.12663955472769,	0.8831758143608359,	0.05041885099803611,	0.2641503535843008,	1.4045317028438828,	1.4433511221333608,	400
1435870800.0,	79.12663955472769,	0.8831758143608359,	0.05123362469492526,	0.26665340915252084,	1.4230665978406267,	1.461231730377544,	400
1451649600.0,	79.12663955472769,	0.8831758143608359,	0.05206618305949081,	0.2691508371561408,	1.4413139395089876,	1.4794333585485788,	400
1467428400.0,	79.12663955472769,	0.8831758143608359,	0.052629076896359664,	0.2707793449542096,	1.4524045844874838,	1.4917201595043743,	400
1483207200.0,	79.12663955472769,	0.8831758143608359,	0.053226581328367314,	0.27249681609712045,	1.464265729899031,	1.5047496970537977,	400
1498986000.0,	79.12663955472769,	0.8831758143608359,	0.053733402602696136,	0.27393749326906885,	1.4741292555743966,	1.515795036798783,	400
1514764800.0,	79.12663955472769,	0.8831758143608359,	0.054162789027741604,	0.2751469382717374,	1.4823529630098484,	1.525148719631865,	400
1530543600.0,	79.12663955472769,	0.8831758143608359,	0.054562308277518665,	0.27623449026483754,	1.48927796105578,	1.5338472327552208,	400
1546322400.0,	79.12663955472769,	0.8831758143608359,	0.05497517677539638,	0.27735094304444785,	1.4964182640847628,	1.5428364572319464,	400
1562101200.0,	79.12663955472769,	0.8831758143608359,	0.05545165878621985,	0.27865428037135437,	1.505225737254319,	1.5532070427988278,	400
1577880000.0,	79.12663955472769,	0.8831758143608359,	0.05575795327476908,	0.2794722927736027,	1.5104506414087704,	1.5598747044570518,	400
1593658800.0,	79.12663955472769,	0.8831758143608359,	0.05607328832610836,	0.2803148297338023,	1.5159258544657166,	1.5667382550186209,	400
1609437600.0,	79.12663955472769,	0.8831758143608359,	0.05630391105405573,	0.28093810134532765,	1.5201160995176257,	1.5717590274625926,	400
1625216400.0,	79.12663955472769,	0.8831758143608359,	0.056854277943029045,	0.2824638917792248,	1.5314691676521155,	1.5837150755647549,	400
1640995200.0,	79.12663955472769,	0.8831758143608359,	0.05728727796514954,	0.2836810894210119,	1.5408819236427325,	1.5931046343429138,	400
1656774000.0,	79.12663955472769,	0.8831758143608359,	0.057618580033295425,	0.2845927456415278,	1.5476636144111762,	1.6002753451527527,	400
1672552800.0,	79.12663955472769,	0.8831758143608359,	0.05779992499123066,	0.28511223421407167,	1.5518516006926935,	1.6041980142331576,	400
1688331600.0,	79.12663955472769,	0.8831758143608359,	0.0579765443338784,	0.28560619392034114,	1.555669459499864,	1.6080136657725541,	400
1704110400.0,	79.12663955472769,	0.8831758143608359,	0.058090663123616,	0.285922929185732,	1.5580800227339173,	1.6104775191744511,	400
1719889200.0,	79.12663955472769,	0.8831758143608359,	0.05829589691904566,	0.2863590343001387,	1.55930058351773,	1.6149038932533237,	400
1735668000.0,	79.12663955472769,	0.8831758143608359,	0.05850976325351028,	0.28681489368127777,	1.560643121938467,	1.6195265422839422,	400
1751446800.0,	79.12663955472769,	0.8831758143608359,	0.058775191250918395,	0.2873831077940107,	1.5624352124725474,	1.625274533372204,	400
1767225600.0,	79.12663955472769,	0.8831758143608359,	0.058932679794017145,	0.2877193686499638,	1.5634817469376763,	1.6286954259369522,	400
1783004400.0,	79.12663955472769,	0.8831758143608359,	0.059086832039706744,	0.2880481636279557,	1.5645162376457258,	1.6320486029848487,	400
1798783200.0,	79.12663955472769,	0.8831758143608359,	0.05955826796010197,	0.2890564950370714,	1.5680551720428573,	1.6422994146783683,	400
1814562000.0,	79.12663955472769,	0.8831758143608359,	0.060145403820103575,	0.2903201110076123,	1.5729890862909395,	1.6551036270726673,	400
1830340800.0,	79.12663955472769,	0.8831758143608359,	0.06055886631591483,	0.2912150334626926,	1.5766648351552202,	1.6641606564442035,	400
1846119600.0,	79.12663955472769,	0.8831758143608359,	0.06076998612597543,	0.2916721769772302,	1.5785456720515723,	1.6687993625140487,	400
1861898400.0,	79.12663955472769,	0.8831758143608359,	0.061299246521578775,	0.2928273362270121,	1.5838677621352013,	1.6804184507626132,	400
1877677200.0,	79.12663955472769,	0.8831758143608359,	0.0616390405359002,	0.2935621638752824,	1.5871490419122236,	1.687897138428531,	400
1893456000.0,	79.12663955472769,	0.8831758143608359,	0.061892483400502935,	0.29411158063638293,	1.5896648343596507,	1.6934831422981975,	400
1909234800.0,	79.12663955472769,	0.8831758143608359,	0.06214396341171298,	0.294660562748688,	1.5923117152470683,	1.699029016752538,	400
