time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2934856800.0,	79.42905302591629,	3.4003651830226884,	0.015,	0.05,	0.2,	0.2,	400
2950635600.0,	79.42905302591629,	3.4003651830226884,	0.015000607592914656,	0.0513871679557592,	0.21750144436360674,	0.20307933376303616,	400
2966414400.0,	79.42905302591629,	3.4003651830226884,	0.015001841190367042,	0.053436147499964226,	0.23929557411308286,	0.20937527973955083,	400
2982193200.0,	79.42905302591629,	3.4003651830226884,	0.015004284189754502,	0.05638350549674252,	0.2645959409192888,	0.22159251265989816,	400
2997972000.0,	79.42905302591629,	3.4003651830226884,	0.01500844577289641,	0.06041117233997409,	0.2930770295718402,	0.24076462823601338,	400
3013750800.0,	79.42905302591629,	3.4003651830226884,	0.015015289171485516,	0.06567306909283122,	0.32428045162516084,	0.26738532923523856,	400
3029529600.0,	79.42905302591629,	3.4003651830226884,	0.015025595864934274,	0.07227750502990345,	0.36045835753517114,	0.2976009724949107,	400
3045308400.0,	79.42905302591629,	3.4003651830226884,	0.015044102917514056,	0.08063753742290099,	0.40038781845852606,	0.3348621632357363,	400
3061087200.0,	79.42905302591629,	3.4003651830226884,	0.01507874110510366,	0.09098420059193635,	0.44629832954698206,	0.3759273551015076,	400
3076866000.0,	79.42905302591629,	3.4003651830226884,	0.01516381952008183,	0.10385797421282883,	0.49382116430015116,	0.4282779781068934,	400
3092644800.0,	79.42905302591629,	3.4003651830226884,	0.015388992094075373,	0.11883273956542457,	0.5435166374093097,	0.4863197159437741,	400
3108423600.0,	79.42905302591629,	3.4003651830226884,	0.016102908956618475,	0.13335753563315061,	0.5728935937778825,	0.5587295396338786,	400
3124202400.0,	79.42905302591629,	3.4003651830226884,	0.01740699084378482,	0.1487305908563604,	0.6248726107999715,	0.6160938748394399,	400
3139981200.0,	79.42905302591629,	3.4003651830226884,	0.01908083293300649,	0.1618223522645854,	0.6688864356926589,	0.6676422205415283,	400
3155760000.0,	79.42905302591629,	3.4003651830226884,	0.020998539047052952,	0.1738586198117851,	0.7090694232062348,	0.7219354025534083,	400
3171538800.0,	79.42905302591629,	3.4003651830226884,	0.022748850700551625,	0.18502331983058626,	0.7565282633430537,	0.7705736235264995,	400
3187317600.0,	79.42905302591629,	3.4003651830226884,	0.024465859161394626,	0.1953780857434075,	0.8049421225549912,	0.8163702446280307,	400
3203096400.0,	79.42905302591629,	3.4003651830226884,	0.026197166816731225,	0.20473439551251035,	0.8484200305795899,	0.8611689156202417,	400
3218875200.0,	79.42905302591629,	3.4003651830226884,	0.02787342034894125,	0.21281076243662206,	0.8840786795597024,	0.904014902217591,	400
3234654000.0,	79.42905302591629,	3.4003651830226884,	0.029481782942948655,	0.220950447678049,	0.9283137723854574,	0.945074667167117,	400
3250432800.0,	79.42905302591629,	3.4003651830226884,	0.031087239259377415,	0.228391705967983,	0.9679208574480082,	0.9850656805498897,	400
3266211600.0,	79.42905302591629,	3.4003651830226884,	0.03264013513572822,	0.23537533487259715,	1.0071185762284762,	1.0233012137938442,	400
