time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3376663200.0,	44.69696480910359,	3.6090180773784066,	0.015,	0.05,	0.2,	0.2,	400
3392442000.0,	44.69696480910359,	3.6090180773784066,	0.015002994589387473,	0.050974755288864464,	0.20111406672944235,	0.21517640269556973,	400
3408220800.0,	44.69696480910359,	3.6090180773784066,	0.015007129186592671,	0.05223846230761178,	0.20307996913877457,	0.23371522138023382,	400
3423999600.0,	44.69696480910359,	3.6090180773784066,	0.015014090956371469,	0.05428313514902744,	0.2084607343141393,	0.260487308107323,	400
3439778400.0,	44.69696480910359,	3.6090180773784066,	0.015024826663277993,	0.05728450475211399,	0.22128775921628746,	0.2932434955589388,	400
3455557200.0,	44.69696480910359,	3.6090180773784066,	0.015040092352614874,	0.06090408573858864,	0.23919820837757103,	0.3274952784299977,	400
3471336000.0,	44.69696480910359,	3.6090180773784066,	0.015063053552827872,	0.06508740729935154,	0.2597294956983596,	0.3633199944824561,	400
3487114800.0,	44.69696480910359,	3.6090180773784066,	0.015100373595803723,	0.0699226386227399,	0.2824518115592565,	0.4012548542344551,	400
3502893600.0,	44.69696480910359,	3.6090180773784066,	0.015167274103505293,	0.07571620661919014,	0.30909299329463863,	0.4424632879628949,	400
3518672400.0,	44.69696480910359,	3.6090180773784066,	0.015283291511273073,	0.08133056294053556,	0.32946812659342584,	0.4822342951068038,	400
3534451200.0,	44.69696480910359,	3.6090180773784066,	0.015483451444138695,	0.08718530344978713,	0.3500563883987535,	0.5214054650962252,	400
3550230000.0,	44.69696480910359,	3.6090180773784066,	0.015792320018241622,	0.09262840993684215,	0.36738700010187003,	0.5570593271411635,	400
3566008800.0,	44.69696480910359,	3.6090180773784066,	0.016254346019853087,	0.09823461130480504,	0.3862051114880222,	0.5921707796749578,	400
3581787600.0,	44.69696480910359,	3.6090180773784066,	0.016807621803420967,	0.10298959764855736,	0.4007897349521524,	0.6221780977772237,	400
3597566400.0,	44.69696480910359,	3.6090180773784066,	0.017467634426770795,	0.10766128573618892,	0.41618077664712855,	0.6513565063388592,	400
