time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2871741600.0,	25.14630339742049,	5.248374226804525,	0.015,	0.05,	0.2,	0.2,	400
2887520400.0,	25.14630339742049,	5.248374226804525,	0.015000145538287194,	0.050045735030270086,	0.2000300889114047,	0.20073760481395023,	400
2903299200.0,	25.14630339742049,	5.248374226804525,	0.01500032809509311,	0.05010289139494637,	0.20006829235372062,	0.20165735666615864,	400
2919078000.0,	25.14630339742049,	5.248374226804525,	0.01500065502767928,	0.050204876308539155,	0.20013918669353228,	0.2032923566796775,	400
2934856800.0,	25.14630339742049,	5.248374226804525,	0.015001472697903822,	0.05045893901151054,	0.20033716509847693,	0.2073280372545732,	400
2950635600.0,	25.14630339742049,	5.248374226804525,	0.015002493926310204,	0.050769941399312395,	0.20059987533891943,	0.2122067366918156,	400
2966414400.0,	25.14630339742049,	5.248374226804525,	0.01500367561093676,	0.051120752493718974,	0.20092050206137277,	0.21763255113468502,	400
2982193200.0,	25.14630339742049,	5.248374226804525,	0.015004917672007859,	0.051478534099075844,	0.20126916607203696,	0.2230877515843428,	400
2997972000.0,	25.14630339742049,	5.248374226804525,	0.015007123727287849,	0.05210206990781679,	0.20202230770904794,	0.23234978223951255,	400
3013750800.0,	25.14630339742049,	5.248374226804525,	0.015010069033331151,	0.052899193923655545,	0.2031878641240124,	0.24379448360620778,	400
3029529600.0,	25.14630339742049,	5.248374226804525,	0.015013725955935772,	0.05383333430847825,	0.20482433223354643,	0.256684528903673,	400
3045308400.0,	25.14630339742049,	5.248374226804525,	0.015018890263677686,	0.055083547024054894,	0.20767791091141813,	0.27294922411876876,	400
3061087200.0,	25.14630339742049,	5.248374226804525,	0.015026298269822248,	0.05676960764013334,	0.2128587227818381,	0.29309400092398585,	400
3076866000.0,	25.14630339742049,	5.248374226804525,	0.015036247041920333,	0.058824536833042326,	0.22067354362383615,	0.31545032426580427,	400
3092644800.0,	25.14630339742049,	5.248374226804525,	0.015048954770808108,	0.061083579938216614,	0.2300261700962118,	0.3382338667115985,	400
3108423600.0,	25.14630339742049,	5.248374226804525,	0.015065695418706419,	0.06357975849431358,	0.24088927444329197,	0.3616708039870322,	400
3124202400.0,	25.14630339742049,	5.248374226804525,	0.01508907276216963,	0.06644373024387232,	0.2539398172670237,	0.3865768170934045,	400
3139981200.0,	25.14630339742049,	5.248374226804525,	0.015121540103736607,	0.06951147211149938,	0.26740106900888955,	0.41192465478695134,	400
3155760000.0,	25.14630339742049,	5.248374226804525,	0.015164779249618303,	0.07251624022136846,	0.27935549024613,	0.4361097453396577,	400
3171538800.0,	25.14630339742049,	5.248374226804525,	0.015226399147592128,	0.07576992988698918,	0.2923050812014396,	0.46096136083457206,	400
3187317600.0,	25.14630339742049,	5.248374226804525,	0.01531481179974863,	0.07923613601955365,	0.30585890203042215,	0.4862602642909747,	400
3203096400.0,	25.14630339742049,	5.248374226804525,	0.015442761821122506,	0.08293114606588534,	0.3201001533100328,	0.5120833169449787,	400
