time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
426027600.0,	16.645461639057046,	7.48647215413837,	0.015,	0.05,	0.2,	0.2,	400
441806400.0,	16.645461639057046,	7.48647215413837,	0.015001816577908344,	0.050581476545016525,	0.2005316943460566,	0.20920644068119662,	400
457585200.0,	16.645461639057046,	7.48647215413837,	0.01500410020224067,	0.051280979010773414,	0.20128902924920336,	0.21995268558610429,	400
473364000.0,	16.645461639057046,	7.48647215413837,	0.01500724689469616,	0.052200262642891224,	0.20254763660439687,	0.23351575222552906,	400
489142800.0,	16.645461639057046,	7.48647215413837,	0.015011437039883281,	0.0533519970344156,	0.20457698520298032,	0.2496465360214062,	400
504921600.0,	16.645461639057046,	7.48647215413837,	0.015017445983512342,	0.05490478289099007,	0.20836336109908354,	0.26979195665985617,	400
520700400.0,	16.645461639057046,	7.48647215413837,	0.015025242243661514,	0.056735851424970556,	0.21402902427865128,	0.2916300653188343,	400
536479200.0,	16.645461639057046,	7.48647215413837,	0.015035812700503729,	0.05897371395752654,	0.22270642639083238,	0.31572529041984,	400
552258000.0,	16.645461639057046,	7.48647215413837,	0.015049462170019581,	0.06142465245071016,	0.23297882800058256,	0.3401034924630758,	400
568036800.0,	16.645461639057046,	7.48647215413837,	0.01506884243403152,	0.06436811907440437,	0.24670624257494086,	0.36661143269260765,	400
583815600.0,	16.645461639057046,	7.48647215413837,	0.015097181231379379,	0.06777227707724015,	0.2628454454009378,	0.3948971460187466,	400
599594400.0,	16.645461639057046,	7.48647215413837,	0.015138837005600172,	0.07142839319334537,	0.27897804585801933,	0.4238236558925381,	400
615373200.0,	16.645461639057046,	7.48647215413837,	0.015197549392234675,	0.07499562865156972,	0.29285383407998783,	0.4514048307711635,	400
631152000.0,	16.645461639057046,	7.48647215413837,	0.015279091952197768,	0.07849111430248781,	0.30549487341684245,	0.47760489545170653,	400
646930800.0,	16.645461639057046,	7.48647215413837,	0.01540125197318252,	0.0823662974379366,	0.32003076281249127,	0.5049860425345793,	400
662709600.0,	16.645461639057046,	7.48647215413837,	0.0155669574290767,	0.08606700760606563,	0.332881329313428,	0.530598740368459,	400
678488400.0,	16.645461639057046,	7.48647215413837,	0.015763269877815365,	0.08924751863755497,	0.34281969293179804,	0.552517339319989,	400
694267200.0,	16.645461639057046,	7.48647215413837,	0.015990144536273464,	0.09215137738086022,	0.3516394506811983,	0.5722506824219785,	400
710046000.0,	16.645461639057046,	7.48647215413837,	0.016270462935160754,	0.09516566758933387,	0.36129167875788815,	0.5922165491993233,	400
725824800.0,	16.645461639057046,	7.48647215413837,	0.016593628756469435,	0.09811056197025149,	0.37089730289001044,	0.6114636968121215,	400
741603600.0,	16.645461639057046,	7.48647215413837,	0.01693687307846075,	0.10081572016440507,	0.37964144466238553,	0.6291153940676903,	400
757382400.0,	16.645461639057046,	7.48647215413837,	0.01732133191119634,	0.10354554891168948,	0.38886864530605814,	0.6468018884390234,	400
773161200.0,	16.645461639057046,	7.48647215413837,	0.017733046065225643,	0.10620622516798507,	0.39810455506431297,	0.6640523101775523,	400
788940000.0,	16.645461639057046,	7.48647215413837,	0.01811900129739898,	0.10848596613169774,	0.40577428679126176,	0.6790637469526297,	400
804718800.0,	16.645461639057046,	7.48647215413837,	0.01845790095285872,	0.11035515330014772,	0.41183913105579195,	0.6915900081158073,	400
820497600.0,	16.645461639057046,	7.48647215413837,	0.018763889416202224,	0.11196493621593548,	0.41701301695768767,	0.7025197921005257,	400
836276400.0,	16.645461639057046,	7.48647215413837,	0.019104937965540348,	0.113711802544096,	0.42300954438374866,	0.7143959574961471,	400
852055200.0,	16.645461639057046,	7.48647215413837,	0.019383545489085274,	0.11507842846202312,	0.42752253456628697,	0.7238595751110519,	400
867834000.0,	16.645461639057046,	7.48647215413837,	0.019629278761634728,	0.11625033492326799,	0.4313679963189224,	0.7320707687966782,	400
883612800.0,	16.645461639057046,	7.48647215413837,	0.019858588022517987,	0.11732099153242638,	0.4349129753323234,	0.7396374054770057,	400
899391600.0,	16.645461639057046,	7.48647215413837,	0.02016424620788234,	0.11873963356502969,	0.4400980998789974,	0.7496132449667864,	400
915170400.0,	16.645461639057046,	7.48647215413837,	0.02046131561624743,	0.12008588889091842,	0.44509393076937726,	0.7591706866811148,	400
930949200.0,	16.645461639057046,	7.48647215413837,	0.020701212747382736,	0.1211426027029086,	0.4488946467563349,	0.7667955699172772,	400
946728000.0,	16.645461639057046,	7.48647215413837,	0.02086817345626639,	0.12186067312188091,	0.4513600411210578,	0.7720596135383598,	400
962506800.0,	16.645461639057046,	7.48647215413837,	0.021114478501105222,	0.12292044074914088,	0.4553445722391918,	0.7797843733654689,	400
978285600.0,	16.645461639057046,	7.48647215413837,	0.021306141009508117,	0.12372747829045441,	0.4582900176153818,	0.7857495295772606,	400
