time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3345105600.0,	44.10967093251404,	8.744426955578767,	0.015,	0.05,	0.2,	0.2,	400
3360884400.0,	44.10967093251404,	8.744426955578767,	0.015003309337610396,	0.05108273953663398,	0.2013121829559596,	0.21677146448841791,	400
3376663200.0,	44.10967093251404,	8.744426955578767,	0.015008282113448394,	0.0526157316939777,	0.20407593914320432,	0.2387818843835452,	400
3392442000.0,	44.10967093251404,	8.744426955578767,	0.015015389336165749,	0.05464525269557253,	0.20953887600663232,	0.26497572483097814,	400
3408220800.0,	44.10967093251404,	8.744426955578767,	0.01502516606265133,	0.05716763862836938,	0.2188677147603222,	0.2936250109670333,	400
3423999600.0,	44.10967093251404,	8.744426955578767,	0.015040176344644648,	0.06076202802851865,	0.2376849468420325,	0.32717737980193007,	400
3439778400.0,	44.10967093251404,	8.744426955578767,	0.015064170006471037,	0.06544273065588628,	0.26398038207930474,	0.3647867646136086,	400
3455557200.0,	44.10967093251404,	8.744426955578767,	0.015104283378561944,	0.07055683517360468,	0.28739454260215086,	0.40461024176506855,	400
3471336000.0,	44.10967093251404,	8.744426955578767,	0.015173239158760173,	0.07600996207058643,	0.30947839959978746,	0.44490949103402105,	400
3487114800.0,	44.10967093251404,	8.744426955578767,	0.01529491830270427,	0.08181120547851123,	0.3313854823689116,	0.4853040173023383,	400
3502893600.0,	44.10967093251404,	8.744426955578767,	0.015516047452322726,	0.08819880351583317,	0.3554029787982137,	0.5267191988239998,	400
3518672400.0,	44.10967093251404,	8.744426955578767,	0.015796626948828628,	0.09378364469061976,	0.38134685258285494,	0.5566965431522172,	400
3534451200.0,	44.10967093251404,	8.744426955578767,	0.016200530756594018,	0.098948845239827,	0.4002310858830261,	0.5862043483644971,	400
3550230000.0,	44.10967093251404,	8.744426955578767,	0.016671384291318238,	0.10339693907344161,	0.4149465182519037,	0.6119928045918,	400
3566008800.0,	44.10967093251404,	8.744426955578767,	0.017242862543600825,	0.10795495574093437,	0.4310391757865453,	0.6379568882616763,	400
3581787600.0,	44.10967093251404,	8.744426955578767,	0.01780230285396575,	0.11171067977305228,	0.4433596259426344,	0.6599762440262665,	400
3597566400.0,	44.10967093251404,	8.744426955578767,	0.018411784407980025,	0.11546782885344459,	0.45654444078844825,	0.682058483963254,	400
3613345200.0,	44.10967093251404,	8.744426955578767,	0.018971599576358626,	0.11855153358250808,	0.4663756905101788,	0.7010939243160795,	400
3629124000.0,	44.10967093251404,	8.744426955578767,	0.01968425667525101,	0.12234023010649753,	0.48045742703382555,	0.7244540767240851,	400
3644902800.0,	44.10967093251404,	8.744426955578767,	0.02032722138371451,	0.12547374811114959,	0.49132477876377234,	0.7447077543176278,	400
3660681600.0,	44.10967093251404,	8.744426955578767,	0.020949613983042927,	0.12837886993708952,	0.5017670269664174,	0.7638898551553148,	400
3676460400.0,	44.10967093251404,	8.744426955578767,	0.021486092052615178,	0.1307685548381201,	0.5101653361110936,	0.7801509840170384,	400
3692239200.0,	44.10967093251404,	8.744426955578767,	0.022063487054183647,	0.13310382575236968,	0.5168072857427269,	0.7974614383551974,	400
3708018000.0,	44.10967093251404,	8.744426955578767,	0.022579078938686468,	0.13513652097633025,	0.5227748142402552,	0.8128637004795171,	400
3723796800.0,	44.10967093251404,	8.744426955578767,	0.02328989444073391,	0.13793581145092107,	0.5330493838495214,	0.8339973199095981,	400
3739575600.0,	44.10967093251404,	8.744426955578767,	0.023976305606576112,	0.14055666674798578,	0.5431441770632864,	0.8541898163854085,	400
3755354400.0,	44.10967093251404,	8.744426955578767,	0.024657579871783568,	0.14308971902022016,	0.5534679611910254,	0.8740371199132266,	400
3771133200.0,	44.10967093251404,	8.744426955578767,	0.025332557392914755,	0.14553554604346214,	0.5639428539543835,	0.8935141055834711,	400
3786912000.0,	44.10967093251404,	8.744426955578767,	0.025896302464049895,	0.14750548170474945,	0.5721189982502771,	0.9096398659883366,	400
3802690800.0,	44.10967093251404,	8.744426955578767,	0.026498985369923924,	0.14958301957781653,	0.5814072943103418,	0.9267774098613787,	400
3818469600.0,	44.10967093251404,	8.744426955578767,	0.02702966282065083,	0.15136294419723065,	0.5893014102197882,	0.9417638494390357,	400
3834248400.0,	44.10967093251404,	8.744426955578767,	0.027541358542209717,	0.153048726605344,	0.5969789589789245,	0.9561384987587311,	400
3850027200.0,	44.10967093251404,	8.744426955578767,	0.027885274004196315,	0.15414714642096877,	0.6016096702428614,	0.9657580189973521,	400
3865806000.0,	44.10967093251404,	8.744426955578767,	0.028417385588439918,	0.15586339400803897,	0.6100725662203845,	0.9805959791477218,	400
3881584800.0,	44.10967093251404,	8.744426955578767,	0.028919743781449486,	0.1574529125810177,	0.6180049102737719,	0.9945178979926583,	400
3897363600.0,	44.10967093251404,	8.744426955578767,	0.02943909604539509,	0.15907613230005657,	0.626445320642903,	1.0088300893250373,	400
3913142400.0,	44.10967093251404,	8.744426955578767,	0.029856279723167387,	0.16034669038064667,	0.6328053262886689,	1.0202635493945786,	400
3928921200.0,	44.10967093251404,	8.744426955578767,	0.030322353905393715,	0.16175857303773347,	0.6402908547589463,	1.0329868646471887,	400
3944700000.0,	44.10967093251404,	8.744426955578767,	0.0307121335842586,	0.16291542643935486,	0.6462848285588443,	1.043579735644331,	400
3960478800.0,	44.10967093251404,	8.744426955578767,	0.03098782039587222,	0.1637169907849827,	0.6502436761546444,	1.0510509515882351,	400
3976257600.0,	44.10967093251404,	8.744426955578767,	0.031198896763840533,	0.16432342969678485,	0.6531762287868967,	1.0567629641410066,	400
3992036400.0,	44.10967093251404,	8.744426955578767,	0.031422150426258615,	0.16496258341206652,	0.6563384447556667,	1.0627971988185627,	400
4007815200.0,	44.10967093251404,	8.744426955578767,	0.03155888312981113,	0.1653492960609115,	0.6581809535552926,	1.0664893979603984,	400
4023594000.0,	44.10967093251404,	8.744426955578767,	0.03169167732844436,	0.1657391984578258,	0.6603492211894582,	1.070072983388303,	400
4039372800.0,	44.10967093251404,	8.744426955578767,	0.03211904583463708,	0.1670406165014928,	0.6691003114728473,	1.0815728599922976,	400
4055151600.0,	44.10967093251404,	8.744426955578767,	0.032475629094518364,	0.16809682943567103,	0.6758872213369798,	1.091092900876467,	400
4070930400.0,	44.10967093251404,	8.744426955578767,	0.032769735205899216,	0.16895198841228476,	0.6812287597068628,	1.0989055234386773,	400
4086709200.0,	44.10967093251404,	8.744426955578767,	0.03298537458740191,	0.1695682475677603,	0.6849382855701027,	1.1046148963025182,	400
4102488000.0,	44.10967093251404,	8.744426955578767,	0.033113701761538335,	0.16992954887066294,	0.6870218515318771,	1.1080065230056195,	400
4118266800.0,	44.10967093251404,	8.744426955578767,	0.033209470784040955,	0.17019751422441717,	0.6885473907931475,	1.1105354196305068,	400
4134045600.0,	44.10967093251404,	8.744426955578767,	0.03326541985799354,	0.17035311250571006,	0.689416951646669,	1.1120120521654806,	400
4149824400.0,	44.10967093251404,	8.744426955578767,	0.03334329054126064,	0.17056991652652725,	0.6906481927471982,	1.114066261134292,	400
4165603200.0,	44.10967093251404,	8.744426955578767,	0.03350065209777289,	0.1710111228142196,	0.6932849958219189,	1.1182134756778952,	400
4181382000.0,	44.10967093251404,	8.744426955578767,	0.03362467899244764,	0.17137156067757445,	0.6957011223228885,	1.1214780238444697,	400
