time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
63115200.0,	29.971458212317216,	8.508269008728092,	0.015,	0.05,	0.2,	0.2,	400
78894000.0,	29.971458212317216,	8.508269008728092,	0.015006325381007206,	0.052216752561982646,	0.20465981202164887,	0.23205537060490436,	400
94672800.0,	29.971458212317216,	8.508269008728092,	0.015016111643283123,	0.055472566527138535,	0.21730224509418544,	0.2703056691041571,	400
110451600.0,	29.971458212317216,	8.508269008728092,	0.015030839866357296,	0.0599655396399003,	0.24228050617040067,	0.3115390717734354,	400
126230400.0,	29.971458212317216,	8.508269008728092,	0.015055334624021628,	0.06565011543099984,	0.27333341128944,	0.356812153095723,	400
142009200.0,	29.971458212317216,	8.508269008728092,	0.015101221619989037,	0.07230215543426191,	0.30413529138572115,	0.40616304990733787,	400
157788000.0,	29.971458212317216,	8.508269008728092,	0.015193825563046371,	0.07961950875735342,	0.33319618265631096,	0.45720641767961817,	400
173566800.0,	29.971458212317216,	8.508269008728092,	0.015386733690543927,	0.08741612913327605,	0.36131499568656994,	0.5082103433576624,	400
189345600.0,	29.971458212317216,	8.508269008728092,	0.01575801126148901,	0.09494269752230669,	0.38550679754212275,	0.5558628510261644,	400
205124400.0,	29.971458212317216,	8.508269008728092,	0.016354854807147524,	0.10183977646582686,	0.4065767039116102,	0.5985361390860784,	400
220903200.0,	29.971458212317216,	8.508269008728092,	0.017107865611909818,	0.107732583125788,	0.42384333055089096,	0.6350688004492585,	400
236682000.0,	29.971458212317216,	8.508269008728092,	0.017886776500268813,	0.11257966699481198,	0.43765688483653814,	0.6657453953478983,	400
252460800.0,	29.971458212317216,	8.508269008728092,	0.018684980836079123,	0.11697805170496628,	0.4510130108652517,	0.6940766350290738,	400
268239600.0,	29.971458212317216,	8.508269008728092,	0.01946146532585596,	0.12089197322844185,	0.4633922438052903,	0.7199482545521958,	400
284018400.0,	29.971458212317216,	8.508269008728092,	0.020228306489779614,	0.12452116790912456,	0.47559162793294835,	0.7445116367209542,	400
299797200.0,	29.971458212317216,	8.508269008728092,	0.020888469195819548,	0.1274524341121916,	0.4851789245240242,	0.7650803141526307,	400
315576000.0,	29.971458212317216,	8.508269008728092,	0.021555122287264007,	0.1303137312168451,	0.495267374813125,	0.7855184471685889,	400
331354800.0,	29.971458212317216,	8.508269008728092,	0.022171353468808625,	0.13285701786805573,	0.5044126042322052,	0.8041374446515079,	400
347133600.0,	29.971458212317216,	8.508269008728092,	0.02271743226741642,	0.13503189679734812,	0.5122371774182314,	0.8204581112419421,	400
362912400.0,	29.971458212317216,	8.508269008728092,	0.023075559777140257,	0.13640208680526267,	0.5167116916203661,	0.8310844459843286,	400
378691200.0,	29.971458212317216,	8.508269008728092,	0.02342721842781475,	0.13772931039794614,	0.5212125364464392,	0.8414857716935084,	400
394470000.0,	29.971458212317216,	8.508269008728092,	0.023794886312121243,	0.1391012698407325,	0.5261164252897813,	0.8523226359937275,	400
410248800.0,	29.971458212317216,	8.508269008728092,	0.02399892487893603,	0.13984264200710514,	0.5285416797607626,	0.858316918870355,	400
426027600.0,	29.971458212317216,	8.508269008728092,	0.02416851780091175,	0.14045310579690373,	0.5305349450900985,	0.8632929174539427,	400
441806400.0,	29.971458212317216,	8.508269008728092,	0.02448865211235026,	0.14161275722402283,	0.5348771918640339,	0.872668450347922,	400
457585200.0,	29.971458212317216,	8.508269008728092,	0.024740567577886598,	0.1425095399648029,	0.5381675409504723,	0.880021437726998,	400
473364000.0,	29.971458212317216,	8.508269008728092,	0.024928210741651503,	0.14316832421208237,	0.5405306274507563,	0.8854864292505101,	400
489142800.0,	29.971458212317216,	8.508269008728092,	0.025019827992931693,	0.1434857330156012,	0.5416110701781331,	0.8881516143677844,	400
504921600.0,	29.971458212317216,	8.508269008728092,	0.025162402420352052,	0.14398002385291725,	0.5433787021007306,	0.892295654209929,	400
520700400.0,	29.971458212317216,	8.508269008728092,	0.025246925831886664,	0.14427046670060942,	0.5443885525616949,	0.8947502033801384,	400
536479200.0,	29.971458212317216,	8.508269008728092,	0.025328191174384944,	0.14454889246940533,	0.5453636476983141,	0.897108764471485,	400
