time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
946728000.0,	28.43218131520451,	12.673406092797553,	0.015,	0.05,	0.2,	0.2,	400
962506800.0,	28.43218131520451,	12.673406092797553,	0.015000363197752904,	0.050114373844329166,	0.20007862033575102,	0.2018407232415817,	400
978285600.0,	28.43218131520451,	12.673406092797553,	0.015000768938725807,	0.05024091489965565,	0.20016815061620385,	0.20386686235237464,	400
994064400.0,	28.43218131520451,	12.673406092797553,	0.015000998489609733,	0.05031158735925065,	0.2002175411180943,	0.20499460820579885,	400
1009843200.0,	28.43218131520451,	12.673406092797553,	0.015001319592029093,	0.05040991716608841,	0.20028839434226367,	0.20655782836158643,	400
1025622000.0,	28.43218131520451,	12.673406092797553,	0.015002133118661925,	0.05065814928517074,	0.20048843623762563,	0.21046852459928317,	400
1041400800.0,	28.43218131520451,	12.673406092797553,	0.015003073344937272,	0.05093922833005302,	0.20072999833415764,	0.2148471097236254,	400
1057179600.0,	28.43218131520451,	12.673406092797553,	0.015003926656777957,	0.051187833782343345,	0.20094995030630808,	0.21868142465047014,	400
1072958400.0,	28.43218131520451,	12.673406092797553,	0.0150050357833671,	0.05150486564659776,	0.20125514550378687,	0.22351063684982106,	400
1088737200.0,	28.43218131520451,	12.673406092797553,	0.015006623835797699,	0.05194885703885425,	0.2017411775372659,	0.23015427703707128,	400
1104516000.0,	28.43218131520451,	12.673406092797553,	0.015008762301069916,	0.05252806899810925,	0.20247669811499433,	0.23861770241701152,	400
1120294800.0,	28.43218131520451,	12.673406092797553,	0.015011286966335795,	0.053181585938800145,	0.20341899521525206,	0.24791886066962934,	400
1136073600.0,	28.43218131520451,	12.673406092797553,	0.015014551395565208,	0.05398858287841922,	0.20480031171175764,	0.25901938286336035,	400
1151852400.0,	28.43218131520451,	12.673406092797553,	0.015019773481056542,	0.055234748235545444,	0.20771805833141027,	0.275124082912916,	400
1167631200.0,	28.43218131520451,	12.673406092797553,	0.015026909974332871,	0.056823086074078856,	0.21251010272180684,	0.29414152659908155,	400
1183410000.0,	28.43218131520451,	12.673406092797553,	0.015037174281013265,	0.05894829202087971,	0.22095948527979486,	0.3169722855602256,	400
1199188800.0,	28.43218131520451,	12.673406092797553,	0.01505101306871692,	0.06144604454558576,	0.23217928191306214,	0.3413945844940177,	400
1214967600.0,	28.43218131520451,	12.673406092797553,	0.015068960840796938,	0.06406727383757362,	0.24372298224469924,	0.36562212922424975,	400
1230746400.0,	28.43218131520451,	12.673406092797553,	0.01509323248946961,	0.0668925716101104,	0.2560769394477912,	0.3902402627402749,	400
1246525200.0,	28.43218131520451,	12.673406092797553,	0.015126334500377708,	0.06985879203298836,	0.26857555042948056,	0.41488273873859466,	400
1262304000.0,	28.43218131520451,	12.673406092797553,	0.015170942579629032,	0.0728535887977374,	0.28045396603960254,	0.4388833766585507,	400
1278082800.0,	28.43218131520451,	12.673406092797553,	0.015229032646358762,	0.07574509786411898,	0.29111365640833275,	0.46145791232372474,	400
1293861600.0,	28.43218131520451,	12.673406092797553,	0.015308378323312492,	0.07877158097641411,	0.3022543899251218,	0.48411135383292475,	400
1309640400.0,	28.43218131520451,	12.673406092797553,	0.01541548219246907,	0.08187998660373828,	0.3135305197691208,	0.5065622488109197,	400
1325419200.0,	28.43218131520451,	12.673406092797553,	0.015543937239792667,	0.08467363951407246,	0.3228330313699708,	0.526527992664568,	400
1341198000.0,	28.43218131520451,	12.673406092797553,	0.015717369141247755,	0.08773041606114323,	0.3335417543484452,	0.5475044561344462,	400
1356976800.0,	28.43218131520451,	12.673406092797553,	0.015922958404150003,	0.0905931793752161,	0.3431635422886077,	0.5668880300416385,	400
1372755600.0,	28.43218131520451,	12.673406092797553,	0.016146684579689582,	0.09313853604768493,	0.35131070718520147,	0.5840314136321465,	400
1388534400.0,	28.43218131520451,	12.673406092797553,	0.016379462640935573,	0.09540071798556453,	0.35833757951689205,	0.5992101282505775,	400
1404313200.0,	28.43218131520451,	12.673406092797553,	0.016600815344398803,	0.09729425248957035,	0.36398108926181905,	0.6119498488421338,	400
1420092000.0,	28.43218131520451,	12.673406092797553,	0.016861599833094862,	0.09935945875225834,	0.3705633569888101,	0.6256497185801543,	400
1435870800.0,	28.43218131520451,	12.673406092797553,	0.017120208244933967,	0.10123133869814459,	0.37649213383047464,	0.6380868975168418,	400
1451649600.0,	28.43218131520451,	12.673406092797553,	0.017433186295920847,	0.10337229557449734,	0.38386956905896064,	0.6521258053989144,	400
1467428400.0,	28.43218131520451,	12.673406092797553,	0.017669983653692746,	0.10513429609398647,	0.3927558735694791,	0.6620283742429464,	400
1483207200.0,	28.43218131520451,	12.673406092797553,	0.017916761496765646,	0.10658605081867002,	0.3971281473471679,	0.67180083578169,	400
1498986000.0,	28.43218131520451,	12.673406092797553,	0.01813723046609297,	0.10783017019926139,	0.40084879336510654,	0.680245916433406,	400
