time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1325419200.0,	90.9605943258069,	4.12971224136845,	0.015,	0.05,	0.2,	0.2,	400
1341198000.0,	90.9605943258069,	4.12971224136845,	0.015009436840742506,	0.05663852481480152,	0.2554046225746689,	0.24782163667589435,	400
1356976800.0,	90.9605943258069,	4.12971224136845,	0.015031504694893637,	0.06815662476427317,	0.32394918880554663,	0.32611132397448495,	400
1372755600.0,	90.9605943258069,	4.12971224136845,	0.015099400039923693,	0.08598180517705466,	0.4101972089618024,	0.42532442443882823,	400
1388534400.0,	90.9605943258069,	4.12971224136845,	0.015472469604565378,	0.11099541190906323,	0.5056426380390469,	0.5470105296020636,	400
1404313200.0,	90.9605943258069,	4.12971224136845,	0.017892306491969892,	0.13300523869997039,	0.5749395556963736,	0.6628527301521496,	400
1420092000.0,	90.9605943258069,	4.12971224136845,	0.021950623788340326,	0.1513770947774612,	0.6573837269573051,	0.7600396028368734,	400
1435870800.0,	90.9605943258069,	4.12971224136845,	0.025568616584799714,	0.1682025161263625,	0.7432262717956722,	0.8651959193986776,	400
1451649600.0,	90.9605943258069,	4.12971224136845,	0.029524467868895052,	0.18327105998560128,	0.8284445810715579,	0.9670653794271019,	400
1467428400.0,	90.9605943258069,	4.12971224136845,	0.03287093052573585,	0.19667723462328662,	0.9256186190206148,	1.0523966198031702,	400
1483207200.0,	90.9605943258069,	4.12971224136845,	0.0362484412573392,	0.20865224176102637,	1.0109039275263085,	1.1326309258289795,	400
1498986000.0,	90.9605943258069,	4.12971224136845,	0.03907720127571747,	0.21942719310588843,	1.1020149928771599,	1.1989516496619272,	400
1514764800.0,	90.9605943258069,	4.12971224136845,	0.04184278908455124,	0.2285849356358519,	1.1700895522210424,	1.2608334631688811,	400
1530543600.0,	90.9605943258069,	4.12971224136845,	0.04430604347667455,	0.2368055323106197,	1.2358137962594657,	1.315938925641057,	400
1546322400.0,	90.9605943258069,	4.12971224136845,	0.04655537556991937,	0.24400178780119014,	1.292599768518498,	1.3655690294774225,	400
1562101200.0,	90.9605943258069,	4.12971224136845,	0.048842917016534135,	0.25076532277900426,	1.3427081399369711,	1.415557899086063,	400
1577880000.0,	90.9605943258069,	4.12971224136845,	0.05084825392201082,	0.2565110095238958,	1.3849309901942557,	1.459388459973824,	400
1593658800.0,	90.9605943258069,	4.12971224136845,	0.05282674139902168,	0.2620995716549358,	1.4278113701300361,	1.5025256870693173,	400
1609437600.0,	90.9605943258069,	4.12971224136845,	0.05446566351021914,	0.26679478561465053,	1.4661633781497434,	1.5381063202458485,	400
1625216400.0,	90.9605943258069,	4.12971224136845,	0.056061992636870846,	0.2717396002046194,	1.5140724472708254,	1.5724520367655495,	400
1640995200.0,	90.9605943258069,	4.12971224136845,	0.05742470266599752,	0.27597276001432747,	1.5557659278574194,	1.601227025252507,	400
1656774000.0,	90.9605943258069,	4.12971224136845,	0.05857410004286169,	0.27952428676065566,	1.590731739406864,	1.6251482875000816,	400
1672552800.0,	90.9605943258069,	4.12971224136845,	0.059442377496936656,	0.2821856481967341,	1.6165886211943346,	1.6430371928637075,	400
1688331600.0,	90.9605943258069,	4.12971224136845,	0.060194915461474104,	0.28456368623576994,	1.6408405149007241,	1.6584341418565984,	400
1704110400.0,	90.9605943258069,	4.12971224136845,	0.06087353443423533,	0.2866432461752572,	1.6612512144447127,	1.6722126787713598,	400
1719889200.0,	90.9605943258069,	4.12971224136845,	0.06153102528471987,	0.28854469206659655,	1.67846387739733,	1.685491359199589,	400
1735668000.0,	90.9605943258069,	4.12971224136845,	0.06212729354406917,	0.29018299389184077,	1.6921213749198685,	1.6975066727927701,	400
1751446800.0,	90.9605943258069,	4.12971224136845,	0.06265158720016624,	0.29165943448715587,	1.705110195035637,	1.708070732707401,	400
1767225600.0,	90.9605943258069,	4.12971224136845,	0.06311606290196826,	0.29295261894109026,	1.716333405503528,	1.717418519922986,	400
1783004400.0,	90.9605943258069,	4.12971224136845,	0.06347772873273168,	0.29395357572798114,	1.7249476184029908,	1.72469320724355,	400
1798783200.0,	90.9605943258069,	4.12971224136845,	0.06407952620127778,	0.29552940826611485,	1.7374530999344837,	1.7367726857346255,	400
1814562000.0,	90.9605943258069,	4.12971224136845,	0.06471582977986665,	0.29721943293331865,	1.7515280480009026,	1.749547423941,	400
1830340800.0,	90.9605943258069,	4.12971224136845,	0.06520683424678547,	0.2984972781048894,	1.7617794591258795,	1.7594070535407105,	400
1846119600.0,	90.9605943258069,	4.12971224136845,	0.06547714515562747,	0.29917760553140366,	1.7668155824696405,	1.7648413992241923,	400
1861898400.0,	90.9605943258069,	4.12971224136845,	0.06644714469234565,	0.3010926574781482,	1.7728170010957705,	1.7842774561763604,	400
1877677200.0,	90.9605943258069,	4.12971224136845,	0.06718037097361743,	0.3025374817604422,	1.7774587182732884,	1.7991769302076581,	400
1893456000.0,	90.9605943258069,	4.12971224136845,	0.06782460377715033,	0.30380228079960747,	1.7816282785769504,	1.8123820950115936,	400
