time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1672552800.0,	35.5385717148779,	13.26865003593296,	0.015,	0.05,	0.2,	0.2,	400
1688331600.0,	35.5385717148779,	13.26865003593296,	0.015001142722388578,	0.0503628265434281,	0.20029110329149874,	0.20579137912799758,	400
1704110400.0,	35.5385717148779,	13.26865003593296,	0.015002821556893243,	0.050882587137086856,	0.20077999628029086,	0.21391236990105,	400
1719889200.0,	35.5385717148779,	13.26865003593296,	0.015004839289207724,	0.05148230439902786,	0.20142583523101013,	0.22304999178525065,	400
1735668000.0,	35.5385717148779,	13.26865003593296,	0.015007306145473059,	0.052182628317778666,	0.2023054529087427,	0.23341260881696807,	400
1751446800.0,	35.5385717148779,	13.26865003593296,	0.01501180354273436,	0.05342665219492207,	0.20461312821690644,	0.25073617208157006,	400
1767225600.0,	35.5385717148779,	13.26865003593296,	0.015018317840102416,	0.05511928061170816,	0.20905436846513867,	0.27236663625061863,	400
1783004400.0,	35.5385717148779,	13.26865003593296,	0.015026835336172209,	0.05711995577212052,	0.21573003289798798,	0.29566890677029745,	400
1798783200.0,	35.5385717148779,	13.26865003593296,	0.015038036085267091,	0.05943978136060604,	0.22493637865008415,	0.32020979670055455,	400
1814562000.0,	35.5385717148779,	13.26865003593296,	0.015053809600035066,	0.062278061165352235,	0.23807909761843143,	0.3470667629831363,	400
1830340800.0,	35.5385717148779,	13.26865003593296,	0.015076389200632066,	0.06555711359390749,	0.2537482799889331,	0.37551467729928084,	400
1846119600.0,	35.5385717148779,	13.26865003593296,	0.015107088053112871,	0.06879235511272751,	0.267315024579147,	0.40282876584965227,	400
1861898400.0,	35.5385717148779,	13.26865003593296,	0.015154775436875996,	0.07265452633050595,	0.28452645945123006,	0.432625971847533,	400
1877677200.0,	35.5385717148779,	13.26865003593296,	0.015226078359865685,	0.07662755761721281,	0.30056329636077894,	0.46222762205749024,	400
1893456000.0,	35.5385717148779,	13.26865003593296,	0.01533677884667989,	0.0809345031020912,	0.31755747646637245,	0.4926275819410173,	400
1909234800.0,	35.5385717148779,	13.26865003593296,	0.015487067023820154,	0.08477700397933621,	0.33052022834694167,	0.5196600598558555,	400
1925013600.0,	35.5385717148779,	13.26865003593296,	0.015669820990022246,	0.08808874327971869,	0.34059663569112864,	0.5427721797537649,	400
1940792400.0,	35.5385717148779,	13.26865003593296,	0.015931436704084742,	0.09188840315136736,	0.3535137792002675,	0.5679258029357366,	400
1956571200.0,	35.5385717148779,	13.26865003593296,	0.01629399797757839,	0.09606367194696108,	0.36876260922186366,	0.594430543245706,	400
1972350000.0,	35.5385717148779,	13.26865003593296,	0.016649102045486457,	0.09915889958515874,	0.3782067102154766,	0.6146509755200618,	400
1988128800.0,	35.5385717148779,	13.26865003593296,	0.017033974557021065,	0.10207451532816314,	0.3872736650234079,	0.6336129939325432,	400
2003907600.0,	35.5385717148779,	13.26865003593296,	0.017414580402099526,	0.10463838553067153,	0.39515127109427567,	0.6503990658382263,	400
2019686400.0,	35.5385717148779,	13.26865003593296,	0.017932734204228733,	0.10795702677599978,	0.4074800449615492,	0.6715128392412042,	400
2035465200.0,	35.5385717148779,	13.26865003593296,	0.01844152040296772,	0.11088406208254754,	0.4180258208851588,	0.6905012122559109,	400
2051244000.0,	35.5385717148779,	13.26865003593296,	0.018971316398560256,	0.11372929127941535,	0.4286173094184349,	0.709151420139037,	400
2067022800.0,	35.5385717148779,	13.26865003593296,	0.019524321388412195,	0.11653485982631481,	0.43948012910017914,	0.7277541514744439,	400
2082801600.0,	35.5385717148779,	13.26865003593296,	0.02004133626483874,	0.11900430398932862,	0.4488757792316555,	0.7445287807841614,	400
2098580400.0,	35.5385717148779,	13.26865003593296,	0.020502512345840756,	0.12110143081368585,	0.4566619649818395,	0.7591304477831805,	400
2114359200.0,	35.5385717148779,	13.26865003593296,	0.020836298494115748,	0.12254989052403091,	0.4616118234914075,	0.7695316703818896,	400
2130138000.0,	35.5385717148779,	13.26865003593296,	0.021201284325799104,	0.12411143049961812,	0.4672888189383904,	0.7808085317758884,	400
2145916800.0,	35.5385717148779,	13.26865003593296,	0.021572487891497797,	0.1256701472107573,	0.4731736491018946,	0.79217255043239,	400
2161695600.0,	35.5385717148779,	13.26865003593296,	0.0218608729451433,	0.12684618296570244,	0.4774330444334179,	0.8009270583623584,	400
2177474400.0,	35.5385717148779,	13.26865003593296,	0.02211004707019915,	0.1278443790524297,	0.4810263274095217,	0.8084518285545544,	400
2193253200.0,	35.5385717148779,	13.26865003593296,	0.022397197036578657,	0.12898687091379626,	0.48538017366836583,	0.8170857245802063,	400
2209032000.0,	35.5385717148779,	13.26865003593296,	0.02268638500035551,	0.1301229223378739,	0.4898269863360325,	0.8257356983471281,	400
2224810800.0,	35.5385717148779,	13.26865003593296,	0.022977777401103787,	0.13125334072411177,	0.494367459218611,	0.8344068307984273,	400
2240589600.0,	35.5385717148779,	13.26865003593296,	0.02315936226364705,	0.131940416754656,	0.49694736579488175,	0.8397857136111743,	400
2256368400.0,	35.5385717148779,	13.26865003593296,	0.023394921645545384,	0.13283049601384153,	0.5005017160590324,	0.8467453118381155,	400
2272147200.0,	35.5385717148779,	13.26865003593296,	0.023691139628214574,	0.13394719748694023,	0.505278653014967,	0.8554636854259862,	400
2287926000.0,	35.5385717148779,	13.26865003593296,	0.023993143927456273,	0.13507236507977743,	0.510213595658217,	0.8643067977328464,	400
2303704800.0,	35.5385717148779,	13.26865003593296,	0.024180738980176773,	0.1357532999946615,	0.51299533633683,	0.8697746739437949,	400
2319483600.0,	35.5385717148779,	13.26865003593296,	0.02438328253918011,	0.136484584858605,	0.5160655727037762,	0.875664288622783,	400
2335262400.0,	35.5385717148779,	13.26865003593296,	0.024584132134536044,	0.13720415514516882,	0.519130743943821,	0.8814894598928429,	400
2351041200.0,	35.5385717148779,	13.26865003593296,	0.024739323241273994,	0.13775329072161,	0.5214231692479706,	0.8859797414809194,	400
2366820000.0,	35.5385717148779,	13.26865003593296,	0.02484171728720787,	0.13811168094875878,	0.5228776869352004,	0.8889379078230536,	400
2382598800.0,	35.5385717148779,	13.26865003593296,	0.024982719586760672,	0.138605410300886,	0.524960683479147,	0.8930066508497986,	400
