time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4512736800.0,	54.62626636990906,	12.300559500309433,	0.015,	0.05,	0.2,	0.2,	400
4528515600.0,	54.62626636990906,	12.300559500309433,	0.015005285393198321,	0.05180015588518596,	0.20313249460714236,	0.22678532140270097,	400
4544294400.0,	54.62626636990906,	12.300559500309433,	0.015013929380583373,	0.0546226576826142,	0.21245944975030567,	0.2620533080601015,	400
4560073200.0,	54.62626636990906,	12.300559500309433,	0.015026705105112939,	0.058475897847543735,	0.23172464221229278,	0.3005820093828989,	400
4575852000.0,	54.62626636990906,	12.300559500309433,	0.01504684854066906,	0.06352616560065183,	0.26028819916082757,	0.34249253027430476,	400
4591630800.0,	54.62626636990906,	12.300559500309433,	0.015082943166276636,	0.06973185603067728,	0.29184024489335475,	0.38916297724781135,	400
