time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
268239600.0,	56.871291548294266,	7.248833541359591,	0.015,	0.05,	0.2,	0.2,	400
284018400.0,	56.871291548294266,	7.248833541359591,	0.015009170049693078,	0.05366236945290825,	0.21329578622628093,	0.24646980999945273,	400
299797200.0,	56.871291548294266,	7.248833541359591,	0.015022864119037239,	0.058913455503305845,	0.24450011945476371,	0.2940891924145288,	400
315576000.0,	56.871291548294266,	7.248833541359591,	0.015046977250403533,	0.06596657106548924,	0.2851235194945576,	0.3475937789128529,	400
331354800.0,	56.871291548294266,	7.248833541359591,	0.015098665749075852,	0.0746019209301807,	0.3246760919675316,	0.40862065226734506,	400
347133600.0,	56.871291548294266,	7.248833541359591,	0.015159229278212774,	0.08284822050920182,	0.3821478749075812,	0.4394334981191105,	400
362912400.0,	56.871291548294266,	7.248833541359591,	0.015361454487890872,	0.09236878723379109,	0.40885878364116957,	0.49872985623743443,	400
378691200.0,	56.871291548294266,	7.248833541359591,	0.01583037902656453,	0.10265620553979385,	0.4396859852737616,	0.5573632547609604,	400
394470000.0,	56.871291548294266,	7.248833541359591,	0.01653221597867611,	0.11262813253012281,	0.4842737894536524,	0.5997642522352777,	400
410248800.0,	56.871291548294266,	7.248833541359591,	0.017426123678163343,	0.12091177513523937,	0.5174262478581362,	0.6356009718847618,	400
426027600.0,	56.871291548294266,	7.248833541359591,	0.018204997267613994,	0.12747920306039406,	0.546411963106696,	0.6615969212351588,	400
441806400.0,	56.871291548294266,	7.248833541359591,	0.019218464648322477,	0.13480603837930852,	0.5780839189566456,	0.6925449697768674,	400
457585200.0,	56.871291548294266,	7.248833541359591,	0.020076727507339392,	0.1406493557493101,	0.603869966769453,	0.7172472013258854,	400
473364000.0,	56.871291548294266,	7.248833541359591,	0.02091668642221933,	0.14589207240942972,	0.6262739924290767,	0.7406872916130363,	400
489142800.0,	56.871291548294266,	7.248833541359591,	0.021714125939392884,	0.1502314888742343,	0.6421354262790331,	0.7625868175532765,	400
504921600.0,	56.871291548294266,	7.248833541359591,	0.02245487504023272,	0.1545128006327504,	0.661293278210369,	0.7829308666826058,	400
520700400.0,	56.871291548294266,	7.248833541359591,	0.022979335223919817,	0.15780679598685923,	0.6784898271192497,	0.7971676518026825,	400
536479200.0,	56.871291548294266,	7.248833541359591,	0.02356695388121292,	0.16114171513406808,	0.6944465612459487,	0.8128529115446851,	400
552258000.0,	56.871291548294266,	7.248833541359591,	0.02396680996209637,	0.16359679500172403,	0.7077805815320171,	0.823443566870869,	400
568036800.0,	56.871291548294266,	7.248833541359591,	0.02443950503736813,	0.1662559839570403,	0.721156305185626,	0.835821140731294,	400
583815600.0,	56.871291548294266,	7.248833541359591,	0.02484488719340355,	0.1684422734785109,	0.7317435696552179,	0.8463685619838218,	400
599594400.0,	56.871291548294266,	7.248833541359591,	0.02517933106250178,	0.17031499369464834,	0.7415459608967397,	0.855042228636968,	400
615373200.0,	56.871291548294266,	7.248833541359591,	0.025431426221325597,	0.1715844414306102,	0.747201206369305,	0.861548578900207,	400
631152000.0,	56.871291548294266,	7.248833541359591,	0.025736304139632314,	0.17313267305712873,	0.7544553066144323,	0.86941405013806,	400
646930800.0,	56.871291548294266,	7.248833541359591,	0.02607415269702552,	0.17510231514236307,	0.7661004088467486,	0.8781179328155078,	400
662709600.0,	56.871291548294266,	7.248833541359591,	0.026391009966877522,	0.1767717629568035,	0.774860583687646,	0.8862088452091952,	400
678488400.0,	56.871291548294266,	7.248833541359591,	0.026608558401741634,	0.17802747455883794,	0.7823584267231194,	0.8917475682294064,	400
694267200.0,	56.871291548294266,	7.248833541359591,	0.026701249415228577,	0.17850052654386236,	0.7847167742937341,	0.8940963354770728,	400
710046000.0,	56.871291548294266,	7.248833541359591,	0.02700744713674975,	0.18017053018402002,	0.7943038830748168,	0.9018432170308398,	400
725824800.0,	56.871291548294266,	7.248833541359591,	0.02715006362147964,	0.1810572294452495,	0.8001870867629606,	0.9054354480122376,	400
741603600.0,	56.871291548294266,	7.248833541359591,	0.027192604684178643,	0.1813363022079562,	0.8021207442482827,	0.9065019682051052,	400
