time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
741603600.0,	25.976021910344183,	2.8659794520426534,	0.015,	0.05,	0.2,	0.2,	400
757382400.0,	25.976021910344183,	2.8659794520426534,	0.015001106329036507,	0.05035112711504958,	0.20027971384699247,	0.20560693810401412,	400
773161200.0,	25.976021910344183,	2.8659794520426534,	0.015002615889383038,	0.05081797093722639,	0.2007044049046191,	0.2129199798675197,	400
788940000.0,	25.976021910344183,	2.8659794520426534,	0.01500457872277666,	0.051404183727265684,	0.2013242917062091,	0.22188108579626642,	400
804718800.0,	25.976021910344183,	2.8659794520426534,	0.0150069365907255,	0.052077018256847074,	0.20214662192974223,	0.23188201570471512,	400
820497600.0,	25.976021910344183,	2.8659794520426534,	0.015010222731079692,	0.05297414660184232,	0.203518839090682,	0.24470419871325194,	400
836276400.0,	25.976021910344183,	2.8659794520426534,	0.01501486767347047,	0.05417626763342062,	0.20593452323746075,	0.2609525479748405,	400
852055200.0,	25.976021910344183,	2.8659794520426534,	0.015020892952229562,	0.05562038543967984,	0.20960703606775175,	0.2792272494930695,	400
867834000.0,	25.976021910344183,	2.8659794520426534,	0.01502886473457734,	0.05737276601113966,	0.21522411913487963,	0.29968094704948695,	400
883612800.0,	25.976021910344183,	2.8659794520426534,	0.015039296810127637,	0.05942390878403966,	0.22304285390098944,	0.3216498422216439,	400
899391600.0,	25.976021910344183,	2.8659794520426534,	0.015053797478414092,	0.06194142933045446,	0.23431258060628513,	0.3459983671873419,	400
