time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3155760000.0,	15.528219231348771,	11.725340031178865,	0.015,	0.05,	0.2,	0.2,	400
3171538800.0,	15.528219231348771,	11.725340031178865,	0.015000239933801507,	0.05010040470181044,	0.20041282588939252,	0.20121601077608944,	400
3187317600.0,	15.528219231348771,	11.725340031178865,	0.015000798765590542,	0.050341441197180314,	0.20149282693912135,	0.20402267504810928,	400
3203096400.0,	15.528219231348771,	11.725340031178865,	0.015001779497441614,	0.050646928376165086,	0.20173356100915962,	0.2088468299545785,	400
3218875200.0,	15.528219231348771,	11.725340031178865,	0.01500263557908596,	0.05102179806070737,	0.2036417287078838,	0.212896178874101,	400
3234654000.0,	15.528219231348771,	11.725340031178865,	0.015003883556981462,	0.05139480461249383,	0.20396721051833958,	0.21862376970595515,	400
3250432800.0,	15.528219231348771,	11.725340031178865,	0.015004912551665639,	0.05184239664180874,	0.20646684976080654,	0.22312805871825486,	400
3266211600.0,	15.528219231348771,	11.725340031178865,	0.015006001766108385,	0.05231013427109637,	0.20909557134219234,	0.22773558901391042,	400
3281990400.0,	15.528219231348771,	11.725340031178865,	0.01500774429523851,	0.05279633222845881,	0.20957484530252934,	0.23484826186205102,	400
3297769200.0,	15.528219231348771,	11.725340031178865,	0.015009451441089804,	0.053565088890344434,	0.21470648304089285,	0.241403834654096,	400
3313548000.0,	15.528219231348771,	11.725340031178865,	0.015011121146283054,	0.054273398171946936,	0.2191730637467576,	0.24749066422315147,	400
3329326800.0,	15.528219231348771,	11.725340031178865,	0.015014976230838637,	0.055262674551169684,	0.22043079461477152,	0.2608515273456568,	400
3345105600.0,	15.528219231348771,	11.725340031178865,	0.015017132605894316,	0.056259332406867396,	0.2283718834500909,	0.26746448346136587,	400
