time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
63115200.0,	19.484924492337797,	8.191244872390728,	0.015,	0.05,	0.2,	0.2,	400
78894000.0,	19.484924492337797,	8.191244872390728,	0.015005495344652377,	0.05188154582747029,	0.20340128597436946,	0.22784924307961418,	400
94672800.0,	19.484924492337797,	8.191244872390728,	0.015013904528725414,	0.05457932864603637,	0.21194976964076478,	0.26186334411275947,	400
110451600.0,	19.484924492337797,	8.191244872390728,	0.015026491017221512,	0.05835189812887157,	0.23062217362249252,	0.29987500842646847,	400
126230400.0,	19.484924492337797,	8.191244872390728,	0.01504593307361519,	0.06313347074613708,	0.25675689125480605,	0.34063022424567857,	400
142009200.0,	19.484924492337797,	8.191244872390728,	0.015079722881923267,	0.06898782122022351,	0.28657490101194805,	0.3854363407390661,	400
157788000.0,	19.484924492337797,	8.191244872390728,	0.015143875941522823,	0.07558924702079067,	0.3150834122809564,	0.4330903561455325,	400
173566800.0,	19.484924492337797,	8.191244872390728,	0.0152718838685118,	0.08275688870333311,	0.34258744555638554,	0.48171093988174934,	400
189345600.0,	19.484924492337797,	8.191244872390728,	0.015518346770399184,	0.08985322164729272,	0.3663819108443162,	0.5281512064921162,	400
205124400.0,	19.484924492337797,	8.191244872390728,	0.015943814459353577,	0.09665691255986902,	0.387921768021138,	0.5711113013283066,	400
220903200.0,	19.484924492337797,	8.191244872390728,	0.016554294284073658,	0.10278664934429815,	0.40653948901177256,	0.6092351775998146,	400
236682000.0,	19.484924492337797,	8.191244872390728,	0.01724140071902579,	0.10780273291484069,	0.42079469839431183,	0.6408254834742445,	400
252460800.0,	19.484924492337797,	8.191244872390728,	0.017969016915238206,	0.11227935528211005,	0.4340229558974142,	0.6693062431620849,	400
268239600.0,	19.484924492337797,	8.191244872390728,	0.018710125549072792,	0.11635287202563152,	0.4466951938107424,	0.6956693449106601,	400
284018400.0,	19.484924492337797,	8.191244872390728,	0.019451371374830013,	0.12010947535571233,	0.4590300103532645,	0.7204929194134406,	400
299797200.0,	19.484924492337797,	8.191244872390728,	0.020114564472757415,	0.12323398640972076,	0.4691429115465086,	0.7418250076014288,	400
315576000.0,	19.484924492337797,	8.191244872390728,	0.020786476187688644,	0.12627020941257613,	0.47971876309562445,	0.7629230652360558,	400
331354800.0,	19.484924492337797,	8.191244872390728,	0.02139690454166557,	0.1289013527235442,	0.48893264177497553,	0.7817096615677626,	400
347133600.0,	19.484924492337797,	8.191244872390728,	0.021991395244002523,	0.13138079934971092,	0.4980048858082913,	0.7997518319497485,	400
362912400.0,	19.484924492337797,	8.191244872390728,	0.02242457800150999,	0.13310679940914227,	0.5038314262040754,	0.8127505804092947,	400
378691200.0,	19.484924492337797,	8.191244872390728,	0.022826638362058792,	0.1346762040008045,	0.5092512050877376,	0.8247490300002392,	400
394470000.0,	19.484924492337797,	8.191244872390728,	0.02323196124704689,	0.13623397969927092,	0.5148850554425586,	0.8367838302233307,	400
410248800.0,	19.484924492337797,	8.191244872390728,	0.0235058467869587,	0.13725777359403454,	0.5183595622648486,	0.8448778248749632,	400
426027600.0,	19.484924492337797,	8.191244872390728,	0.023669534224854127,	0.13785854385888047,	0.5202878848939773,	0.8497052496080029,	400
441806400.0,	19.484924492337797,	8.191244872390728,	0.02393137142395231,	0.1388213498264068,	0.5236955717283044,	0.8574148838757534,	400
457585200.0,	19.484924492337797,	8.191244872390728,	0.02410998052621733,	0.13946758157467554,	0.5259004480011725,	0.8626618414026274,	400
473364000.0,	19.484924492337797,	8.191244872390728,	0.024260418358474676,	0.1400073681391973,	0.5277397392837472,	0.8670751568705316,	400
489142800.0,	19.484924492337797,	8.191244872390728,	0.024327794882205257,	0.1402464783037092,	0.5285169736911787,	0.8690500975349443,	400
504921600.0,	19.484924492337797,	8.191244872390728,	0.02441051849415365,	0.14053968626852267,	0.5294896030249705,	0.8714736723428225,	400
520700400.0,	19.484924492337797,	8.191244872390728,	0.024429386993189573,	0.14060610253060427,	0.5297013575667642,	0.8720263120666909,	400
536479200.0,	19.484924492337797,	8.191244872390728,	0.02449101726469095,	0.14082349250370738,	0.5304196181398706,	0.8738308469970751,	400
