time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3566008800.0,	20.6578654225532,	3.1460570897242097,	0.015,	0.05,	0.2,	0.2,	400
3581787600.0,	20.6578654225532,	3.1460570897242097,	0.015000160337858318,	0.05005039282004976,	0.20003325262273838,	0.2008126106011496,	400
3597566400.0,	20.6578654225532,	3.1460570897242097,	0.015000428654235105,	0.05013443423694184,	0.20009045016011198,	0.20216361761362237,	400
3613345200.0,	20.6578654225532,	3.1460570897242097,	0.015000612438632108,	0.05019152583318244,	0.2001292402637738,	0.20307899437483332,	400
3629124000.0,	20.6578654225532,	3.1460570897242097,	0.015001443643959155,	0.050450135189571685,	0.20033084051381883,	0.20718853516965638,	400
3644902800.0,	20.6578654225532,	3.1460570897242097,	0.015002661099060474,	0.05082202208895911,	0.20065632223328125,	0.2130112342757192,	400
3660681600.0,	20.6578654225532,	3.1460570897242097,	0.015004106774493754,	0.05125063259035848,	0.20107037158697474,	0.2196058545414597,	400
3676460400.0,	20.6578654225532,	3.1460570897242097,	0.015005742103727931,	0.05171869681756692,	0.20156773209178228,	0.22667276238206688,	400
3692239200.0,	20.6578654225532,	3.1460570897242097,	0.015007962571846332,	0.05233348020892357,	0.20233427129725046,	0.23572181682433674,	400
3708018000.0,	20.6578654225532,	3.1460570897242097,	0.015010819839040809,	0.05309023368384576,	0.20345311842767877,	0.24651246395237694,	400
3723796800.0,	20.6578654225532,	3.1460570897242097,	0.015014935289776897,	0.054132275226979026,	0.20543177561359335,	0.26068130336681744,	400
3739575600.0,	20.6578654225532,	3.1460570897242097,	0.015020332713457348,	0.055410734597772265,	0.20847732833058988,	0.2770862935014079,	400
3755354400.0,	20.6578654225532,	3.1460570897242097,	0.015027367693051505,	0.05694905318698296,	0.21302628025890563,	0.29549721381385075,	400
3771133200.0,	20.6578654225532,	3.1460570897242097,	0.015037116320294325,	0.058912657819059855,	0.2203944818640381,	0.3168949825840958,	400
3786912000.0,	20.6578654225532,	3.1460570897242097,	0.015049908558223492,	0.06116639043083654,	0.22990196008176547,	0.3394941776588175,	400
3802690800.0,	20.6578654225532,	3.1460570897242097,	0.015069062582984825,	0.06415996534797763,	0.24503190961188798,	0.3659487691986699,	400
3818469600.0,	20.6578654225532,	3.1460570897242097,	0.015096128555632212,	0.06741403984381183,	0.26041622491956656,	0.3932449202202582,	400
3834248400.0,	20.6578654225532,	3.1460570897242097,	0.015133211750767133,	0.07064434951090456,	0.27391908020623573,	0.4196492180287434,	400
3850027200.0,	20.6578654225532,	3.1460570897242097,	0.015186172894380694,	0.07405114235300259,	0.2876635543501839,	0.44618225133651757,	400
3865806000.0,	20.6578654225532,	3.1460570897242097,	0.015259968206540513,	0.07746030916398451,	0.300527006388122,	0.47186430474624314,	400
3881584800.0,	20.6578654225532,	3.1460570897242097,	0.015357800559803082,	0.08070634981076442,	0.3118701197184392,	0.4957559129371753,	400
3897363600.0,	20.6578654225532,	3.1460570897242097,	0.015479235175574714,	0.08367679195246051,	0.32153586916072574,	0.517245792042236,	400
3913142400.0,	20.6578654225532,	3.1460570897242097,	0.015651135011344137,	0.08703240767555148,	0.33331167920042065,	0.5403225936835335,	400
3928921200.0,	20.6578654225532,	3.1460570897242097,	0.015869151247556907,	0.09031016692532334,	0.3445413602617289,	0.5623737217788889,	400
3944700000.0,	20.6578654225532,	3.1460570897242097,	0.01610918786631615,	0.09314037051596767,	0.35352450549962233,	0.5813803157165633,	400
3960478800.0,	20.6578654225532,	3.1460570897242097,	0.01635253888992862,	0.09552949304323427,	0.36069730918157006,	0.5974289190966444,	400
3976257600.0,	20.6578654225532,	3.1460570897242097,	0.016657272149098134,	0.09821349258289144,	0.36953032399810126,	0.6150224962270995,	400
3992036400.0,	20.6578654225532,	3.1460570897242097,	0.016964103148962774,	0.1005801758132441,	0.3771045550659747,	0.6305842306627175,	400
4007815200.0,	20.6578654225532,	3.1460570897242097,	0.01725417301180057,	0.1025990535135774,	0.38337774403059616,	0.6439564974546379,	400
4023594000.0,	20.6578654225532,	3.1460570897242097,	0.017498211017695695,	0.10416509669010375,	0.3880042528909015,	0.6544626893122883,	400
4039372800.0,	20.6578654225532,	3.1460570897242097,	0.017790289542847275,	0.10596960463612862,	0.39380231672711713,	0.6664766627356721,	400
4055151600.0,	20.6578654225532,	3.1460570897242097,	0.018066133084193248,	0.10758231856871175,	0.3989733098485161,	0.6772978918326106,	400
4070930400.0,	20.6578654225532,	3.1460570897242097,	0.018359372263743425,	0.10923221707366079,	0.404488553894778,	0.6883847998690851,	400
4086709200.0,	20.6578654225532,	3.1460570897242097,	0.018588563189867492,	0.11045804107538269,	0.4083760476374518,	0.6967651837778958,	400
4102488000.0,	20.6578654225532,	3.1460570897242097,	0.018804131951965612,	0.11157890228853248,	0.41195801965697254,	0.7044810408187844,	400
4118266800.0,	20.6578654225532,	3.1460570897242097,	0.018969004139797272,	0.11241102887821705,	0.41453050383114715,	0.7102794050229908,	400
4134045600.0,	20.6578654225532,	3.1460570897242097,	0.019145992781258482,	0.11329194528928226,	0.4173432358962628,	0.7164301667651098,	400
4149824400.0,	20.6578654225532,	3.1460570897242097,	0.019270042720415204,	0.11389529777887422,	0.4192004089503782,	0.7206907503673146,	400
4165603200.0,	20.6578654225532,	3.1460570897242097,	0.019624457335030984,	0.11566503280126908,	0.42624025818420663,	0.7327600145533866,	400
4181382000.0,	20.6578654225532,	3.1460570897242097,	0.019935078034505622,	0.11715023211287998,	0.43196180567690035,	0.7430741029977181,	400
4197160800.0,	20.6578654225532,	3.1460570897242097,	0.020217144417235152,	0.11845764930730732,	0.4369446298118424,	0.7522748890887949,	400
4212939600.0,	20.6578654225532,	3.1460570897242097,	0.020466917688408394,	0.11958519963022533,	0.4411879476798375,	0.7603116313007164,	400
4228718400.0,	20.6578654225532,	3.1460570897242097,	0.02068451387544547,	0.12054616858000149,	0.444761173675434,	0.7672404052310315,	400
4244497200.0,	20.6578654225532,	3.1460570897242097,	0.02094702618561225,	0.12169691041513188,	0.4493045773936373,	0.7755301159353927,	400
4260276000.0,	20.6578654225532,	3.1460570897242097,	0.021166200220651604,	0.12263556822434685,	0.4529272155904541,	0.7823850445282547,	400
4276054800.0,	20.6578654225532,	3.1460570897242097,	0.02135281496281645,	0.12342097826334959,	0.4559190560581634,	0.7881814078380452,	400
4291833600.0,	20.6578654225532,	3.1460570897242097,	0.021448192389556045,	0.12381384827041043,	0.457318067594425,	0.7911292005663692,	400
4307612400.0,	20.6578654225532,	3.1460570897242097,	0.02155550682971307,	0.12425432734191057,	0.45891901057128043,	0.794438286444416,	400
4323391200.0,	20.6578654225532,	3.1460570897242097,	0.021646659560022822,	0.12462573692741698,	0.46026333704962996,	0.7972420611562692,	400
4339170000.0,	20.6578654225532,	3.1460570897242097,	0.02168505307028492,	0.12478058207969679,	0.4608027211283667,	0.7984208525601223,	400
4354948800.0,	20.6578654225532,	3.1460570897242097,	0.021745870872108095,	0.12502598735150988,	0.4616785454335409,	0.800286489725009,	400
4370727600.0,	20.6578654225532,	3.1460570897242097,	0.021860034857624368,	0.12548805633771365,	0.463418879217798,	0.8037832181721685,	400
4386506400.0,	20.6578654225532,	3.1460570897242097,	0.02200109688593241,	0.1260575972191498,	0.46563852683826495,	0.8080918463282075,	400
4402285200.0,	20.6578654225532,	3.1460570897242097,	0.02208584421054884,	0.126395058200229,	0.46690468676527985,	0.8106723155487383,	400
4418064000.0,	20.6578654225532,	3.1460570897242097,	0.02209032414090403,	0.12641267422451405,	0.46696676122895137,	0.8108085325182909,	400
4433842800.0,	20.6578654225532,	3.1460570897242097,	0.022125522834870574,	0.12655148611671227,	0.46746956208742896,	0.811878550802198,	400
4449621600.0,	20.6578654225532,	3.1460570897242097,	0.02217838242978867,	0.12675999874153784,	0.46823939558455163,	0.8134842576192665,	400
4465400400.0,	20.6578654225532,	3.1460570897242097,	0.02218551011409133,	0.12678791285351862,	0.46833891405882444,	0.8137005971045774,	400
4481179200.0,	20.6578654225532,	3.1460570897242097,	0.022191531397868804,	0.1268114837748697,	0.46842293001635676,	0.8138833331702215,	400
4496958000.0,	20.6578654225532,	3.1460570897242097,	0.02233479301544617,	0.12738090257462353,	0.4707130859421328,	0.8182278921787868,	400
4512736800.0,	20.6578654225532,	3.1460570897242097,	0.02248154861260575,	0.12796035742982945,	0.4730766737321533,	0.8226636201427927,	400
4528515600.0,	20.6578654225532,	3.1460570897242097,	0.022571564398269992,	0.12831079350689473,	0.4744528522830099,	0.8253760233787841,	400
4544294400.0,	20.6578654225532,	3.1460570897242097,	0.022583166523626613,	0.12835538939958366,	0.4746178110926516,	0.8257251292472827,	400
