time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2997972000.0,	86.4906988017783,	9.540193407416963,	0.015,	0.05,	0.2,	0.2,	400
3013750800.0,	86.4906988017783,	9.540193407416963,	0.015010749964260658,	0.05663736340423971,	0.24968222910575508,	0.25447508909194316,	400
3029529600.0,	86.4906988017783,	9.540193407416963,	0.015030610974781422,	0.06712547862091323,	0.319777808088202,	0.32027547247921634,	400
3045308400.0,	86.4906988017783,	9.540193407416963,	0.015054894855533319,	0.07839824177125702,	0.39727901589079684,	0.35858444072476914,	400
3061087200.0,	86.4906988017783,	9.540193407416963,	0.015149514814623162,	0.09661072433259707,	0.4730327316251071,	0.4401683822478087,	400
3076866000.0,	86.4906988017783,	9.540193407416963,	0.015519043007688202,	0.11819368152326282,	0.5526367290023788,	0.5238884183067127,	400
3092644800.0,	86.4906988017783,	9.540193407416963,	0.01707931611920606,	0.13789223145164992,	0.6032628598815047,	0.6171106295776846,	400
3108423600.0,	86.4906988017783,	9.540193407416963,	0.019582123001503852,	0.15561390522428292,	0.6731790262677407,	0.6874615815596052,	400
3124202400.0,	86.4906988017783,	9.540193407416963,	0.022213024544934328,	0.17183674265379137,	0.7439446615956342,	0.7583879233822373,	400
3139981200.0,	86.4906988017783,	9.540193407416963,	0.024850454675129138,	0.18594900853995844,	0.8074324758743915,	0.8277306615094538,	400
3155760000.0,	86.4906988017783,	9.540193407416963,	0.027541452283791158,	0.19903699152100854,	0.8714822715835561,	0.8976324314403621,	400
3171538800.0,	86.4906988017783,	9.540193407416963,	0.029995576172799306,	0.21088983403928024,	0.9393651505036709,	0.9601662990125539,	400
3187317600.0,	86.4906988017783,	9.540193407416963,	0.03240389762470964,	0.221544837047691,	1.0016329626853313,	1.0193258443078093,	400
3203096400.0,	86.4906988017783,	9.540193407416963,	0.03476682531068746,	0.2309798093121799,	1.0551350952518739,	1.0763196664434524,	400
3218875200.0,	86.4906988017783,	9.540193407416963,	0.03691810935662272,	0.23916643175632968,	1.102869334097415,	1.1279565753515746,	400
