time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3534451200.0,	5.393380214576049,	11.870921576664742,	0.015,	0.05,	0.2,	0.2,	400
3550230000.0,	5.393380214576049,	11.870921576664742,	0.015002481048627893,	0.0508013608791632,	0.20083165707643666,	0.21257388624272283,	400
3566008800.0,	5.393380214576049,	11.870921576664742,	0.015006026461291393,	0.051888822343529935,	0.20233864187676157,	0.22880956238407377,	400
3581787600.0,	5.393380214576049,	11.870921576664742,	0.01501110397130977,	0.05335139272189534,	0.20519563698172125,	0.2491515040389629,	400
3597566400.0,	5.393380214576049,	11.870921576664742,	0.015018450525356747,	0.05532449797112087,	0.21083551022690267,	0.273903659825518,	400
3613345200.0,	5.393380214576049,	11.870921576664742,	0.015028709806446943,	0.05783024073846751,	0.22056658687079728,	0.3015915052806215,	400
3629124000.0,	5.393380214576049,	11.870921576664742,	0.015043945560951788,	0.06117845868941039,	0.23744364532495643,	0.33304250656898815,	400
3644902800.0,	5.393380214576049,	11.870921576664742,	0.01506661627663046,	0.06508415684627825,	0.25704010428002694,	0.3663939831315143,	400
3660681600.0,	5.393380214576049,	11.870921576664742,	0.015102407721056855,	0.06953221448816325,	0.278047074957199,	0.40163915270089134,	400
3676460400.0,	5.393380214576049,	11.870921576664742,	0.015161853848739764,	0.07448368328124792,	0.299667014640876,	0.43844595676504117,	400
3692239200.0,	5.393380214576049,	11.870921576664742,	0.015261003589839079,	0.0796292918299597,	0.31966339332629684,	0.4751672636976208,	400
3708018000.0,	5.393380214576049,	11.870921576664742,	0.01542095375912582,	0.08474429365301094,	0.3377013137242246,	0.5104219090147148,	400
3723796800.0,	5.393380214576049,	11.870921576664742,	0.015664578938718133,	0.08972787804702995,	0.35427233428764426,	0.543659509213856,	400
3739575600.0,	5.393380214576049,	11.870921576664742,	0.01596311849604505,	0.09492992786931079,	0.38072105364740644,	0.5706587529425109,	400
3755354400.0,	5.393380214576049,	11.870921576664742,	0.016352333350748507,	0.09934646306430187,	0.39714877491611855,	0.595992423034017,	400
3771133200.0,	5.393380214576049,	11.870921576664742,	0.016785308426534112,	0.10321426408801172,	0.4104406546182575,	0.6184688432697208,	400
3786912000.0,	5.393380214576049,	11.870921576664742,	0.017242802336722148,	0.1066951129837323,	0.4221141920034135,	0.6388556543012776,	400
3802690800.0,	5.393380214576049,	11.870921576664742,	0.017843495317322593,	0.11096119336009555,	0.4390433923195825,	0.6629260270166798,	400
3818469600.0,	5.393380214576049,	11.870921576664742,	0.018477616905235583,	0.11483842664450261,	0.45326852403581247,	0.6857856688277569,	400
