time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2713953600.0,	88.19616374712683,	9.250085742603279,	0.015,	0.05,	0.2,	0.2,	400
2729732400.0,	88.19616374712683,	9.250085742603279,	0.015010187393146013,	0.05663786094085327,	0.25213377498918477,	0.25162462896251936,	400
2745511200.0,	88.19616374712683,	9.250085742603279,	0.015032136814350595,	0.06751874448916166,	0.317689021972917,	0.3265030574316048,	400
2761290000.0,	88.19616374712683,	9.250085742603279,	0.015096537213726476,	0.08421099210825314,	0.40013923980064614,	0.42080919913338066,	400
2777068800.0,	88.19616374712683,	9.250085742603279,	0.015419939861214153,	0.1060538615853599,	0.47780634480957296,	0.5362622404746487,	400
2792847600.0,	88.19616374712683,	9.250085742603279,	0.017266850068529047,	0.12837037952133148,	0.5585661257243992,	0.6464092902136579,	400
2808626400.0,	88.19616374712683,	9.250085742603279,	0.021166489301048287,	0.14544697320109848,	0.6250336114255746,	0.7387262535079021,	400
2824405200.0,	88.19616374712683,	9.250085742603279,	0.023935658367709233,	0.16247541889810313,	0.7310545378124935,	0.823064743828029,	400
2840184000.0,	88.19616374712683,	9.250085742603279,	0.02678849472143486,	0.17687915711644525,	0.8213025491933547,	0.8929738068398368,	400
2855962800.0,	88.19616374712683,	9.250085742603279,	0.029479739187183877,	0.18959205791456207,	0.9017705547651733,	0.9579773876608172,	400
2871741600.0,	88.19616374712683,	9.250085742603279,	0.032043186776963994,	0.2006053034664719,	0.9694139643170152,	1.019108549387237,	400
2887520400.0,	88.19616374712683,	9.250085742603279,	0.034666604386418526,	0.2103383746548348,	1.0231394188963383,	1.0814485562093747,	400
2903299200.0,	88.19616374712683,	9.250085742603279,	0.037623664297976776,	0.21946077551931772,	1.0643052424135708,	1.152409973365586,	400
2919078000.0,	88.19616374712683,	9.250085742603279,	0.04025811156671928,	0.22807427937689767,	1.1174697603199917,	1.2172779330588666,	400
2934856800.0,	88.19616374712683,	9.250085742603279,	0.04271231887199545,	0.2360303146623035,	1.1730490142637735,	1.276279622987905,	400
2950635600.0,	88.19616374712683,	9.250085742603279,	0.04485288576725756,	0.24301896453658445,	1.226915343761727,	1.3264458042934797,	400
2966414400.0,	88.19616374712683,	9.250085742603279,	0.046697119109237566,	0.2491585234862409,	1.278413343939665,	1.3686273915852847,	400
2982193200.0,	88.19616374712683,	9.250085742603279,	0.048451188449643086,	0.25478721756082634,	1.3252333185536926,	1.407793108735043,	400
2997972000.0,	88.19616374712683,	9.250085742603279,	0.05001751050225042,	0.25978487959884444,	1.3678890916301738,	1.44222943132117,	400
3013750800.0,	88.19616374712683,	9.250085742603279,	0.051217578509489506,	0.26393920079565103,	1.408066163824425,	1.4682975059620749,	400
3029529600.0,	88.19616374712683,	9.250085742603279,	0.05246496289685671,	0.26817277248451016,	1.448912871271785,	1.4948902401010442,	400
3045308400.0,	88.19616374712683,	9.250085742603279,	0.053511720631036076,	0.2718804383657383,	1.4867960079531062,	1.5168808353292202,	400
3061087200.0,	88.19616374712683,	9.250085742603279,	0.054400842929727786,	0.27525210194780775,	1.5239147288411103,	1.5352828627533912,	400
3076866000.0,	88.19616374712683,	9.250085742603279,	0.055107927584679174,	0.27775025765963984,	1.5491449492858296,	1.5496790830075133,	400
3092644800.0,	88.19616374712683,	9.250085742603279,	0.055655379295421144,	0.27966747140736536,	1.5682299062482112,	1.5607457265786278,	400
3108423600.0,	88.19616374712683,	9.250085742603279,	0.05636840488857241,	0.28139150744111957,	1.5763478405025064,	1.5750687964774583,	400
3124202400.0,	88.19616374712683,	9.250085742603279,	0.05714350911891082,	0.2833031637871284,	1.5864713234771777,	1.59079993466156,	400
3139981200.0,	88.19616374712683,	9.250085742603279,	0.05773607774757446,	0.28476827675299077,	1.5944134735764035,	1.6029452400737445,	400
3155760000.0,	88.19616374712683,	9.250085742603279,	0.05838195746221758,	0.28637907630642295,	1.6037214079732116,	1.6162537001148367,	400
3171538800.0,	88.19616374712683,	9.250085742603279,	0.05893327425297299,	0.2877466298240971,	1.6116515605468618,	1.6276737954305018,	400
3187317600.0,	88.19616374712683,	9.250085742603279,	0.05946664827465746,	0.2890747437161767,	1.61963649045687,	1.6387624474005866,	400
3203096400.0,	88.19616374712683,	9.250085742603279,	0.0599288876957852,	0.2902163173160927,	1.6264513752408905,	1.6484019567987624,	400
3218875200.0,	88.19616374712683,	9.250085742603279,	0.06021691582359959,	0.2909198546341377,	1.6305191866156645,	1.6544270612222098,	400
3234654000.0,	88.19616374712683,	9.250085742603279,	0.060900142583461256,	0.2924240947537946,	1.6368111299006767,	1.6687078562815056,	400
3250432800.0,	88.19616374712683,	9.250085742603279,	0.061595619030640744,	0.29396026445139256,	1.6436900702080444,	1.6833369740912363,	400
