time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2145916800.0,	58.78443456637565,	12.483342065468769,	0.015,	0.05,	0.2,	0.2,	400
2161695600.0,	58.78443456637565,	12.483342065468769,	0.015001835159292582,	0.0513869409473892,	0.21215186266637945,	0.20930060929614158,	400
2177474400.0,	58.78443456637565,	12.483342065468769,	0.015004252169803407,	0.053079485702036314,	0.22555007718865822,	0.2208981622787094,	400
2193253200.0,	58.78443456637565,	12.483342065468769,	0.015007393243162288,	0.05510963588480166,	0.2401898791199253,	0.23481290617652226,	400
2209032000.0,	58.78443456637565,	12.483342065468769,	0.015011585675178529,	0.0575109553543843,	0.25569674778927237,	0.2514619981093878,	400
2224810800.0,	58.78443456637565,	12.483342065468769,	0.015016239218097395,	0.06028976062745903,	0.2747280164728888,	0.2674027283576277,	400
2240589600.0,	58.78443456637565,	12.483342065468769,	0.015016281573028046,	0.06034216659529497,	0.2752023094802074,	0.26752690834613485,	400
2256368400.0,	58.78443456637565,	12.483342065468769,	0.01501633456955424,	0.060404288121967936,	0.27575629579337946,	0.2676820959504137,	400
2272147200.0,	58.78443456637565,	12.483342065468769,	0.015016400049256286,	0.06047759617985414,	0.27640107093458854,	0.26787353903184086,	400
2287926000.0,	58.78443456637565,	12.483342065468769,	0.01501647706033546,	0.06056376280019915,	0.27715684661384943,	0.26809826145773136,	400
2303704800.0,	58.78443456637565,	12.483342065468769,	0.015016570878874997,	0.06066507402889365,	0.27803449345285675,	0.26837140562897727,	400
