time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2240589600.0,	39.47852253819302,	1.980045753618166,	0.015,	0.05,	0.2,	0.2,	400
2256368400.0,	39.47852253819302,	1.980045753618166,	0.015003072492810871,	0.05100135454283248,	0.20116123150116694,	0.2155711980276721,	400
2272147200.0,	39.47852253819302,	1.980045753618166,	0.015007511665904983,	0.05236340561679903,	0.20339582431965164,	0.2354120363147157,	400
2287926000.0,	39.47852253819302,	1.980045753618166,	0.015014255203852219,	0.05431014023960843,	0.20836089463423768,	0.26097946053631754,	400
2303704800.0,	39.47852253819302,	1.980045753618166,	0.015023706620973869,	0.05680154883164645,	0.2173947225120524,	0.2896862877847094,	400
2319483600.0,	39.47852253819302,	1.980045753618166,	0.015037753946136411,	0.06017721620305148,	0.23412008358560352,	0.32232590031748876,	400
2335262400.0,	39.47852253819302,	1.980045753618166,	0.015058377745994103,	0.06407834344547893,	0.25349523844464517,	0.3564692891450586,	400
2351041200.0,	39.47852253819302,	1.980045753618166,	0.015090567912064194,	0.06849683041015152,	0.2742635227370235,	0.392224113036874,	400
2366820000.0,	39.47852253819302,	1.980045753618166,	0.01514400520806932,	0.07347012748021083,	0.2962246716499154,	0.4296583004259762,	400
2382598800.0,	39.47852253819302,	1.980045753618166,	0.015238775650844534,	0.07914513638755885,	0.32027031577512116,	0.4692250538761656,	400
2398377600.0,	39.47852253819302,	1.980045753618166,	0.01540008013302906,	0.0847345157120363,	0.34037230703377686,	0.5074047005374508,	400
2414156400.0,	39.47852253819302,	1.980045753618166,	0.015653023367223694,	0.09005048480242286,	0.3577608212537104,	0.5427679051252768,	400
2429935200.0,	39.47852253819302,	1.980045753618166,	0.016039674697706816,	0.09553030938339392,	0.3762758494937226,	0.5775614521073735,	400
2445714000.0,	39.47852253819302,	1.980045753618166,	0.016562573825864714,	0.10073959276652317,	0.3935779401958094,	0.6100628560005977,	400
2461492800.0,	39.47852253819302,	1.980045753618166,	0.01723155186855547,	0.10594853901633347,	0.4118865453160271,	0.6419934035212905,	400
2477271600.0,	39.47852253819302,	1.980045753618166,	0.01794514321154425,	0.11045976730083024,	0.427023873783462,	0.6702617365319229,	400
2493050400.0,	39.47852253819302,	1.980045753618166,	0.018772696529574362,	0.11517783011757514,	0.4448760026813822,	0.6997705345943197,	400
2508829200.0,	39.47852253819302,	1.980045753618166,	0.019576686140831072,	0.11925692421998263,	0.4598153142705904,	0.7262580230236101,	400
2524608000.0,	39.47852253819302,	1.980045753618166,	0.02035455318380369,	0.1229207481705181,	0.4733928586824989,	0.7508026791874424,	400
2540386800.0,	39.47852253819302,	1.980045753618166,	0.021038340574101578,	0.12593658372693162,	0.4841843553949726,	0.7718000032632937,	400
2556165600.0,	39.47852253819302,	1.980045753618166,	0.02174624810778209,	0.12895948763999457,	0.4958886936270601,	0.7931983530250415,	400
2571944400.0,	39.47852253819302,	1.980045753618166,	0.02243265643298572,	0.1317796465225441,	0.5071663127160417,	0.8136361756357319,	400
2587723200.0,	39.47852253819302,	1.980045753618166,	0.023059696952085887,	0.13425645415391452,	0.5170696989492747,	0.832081353192467,	400
2603502000.0,	39.47852253819302,	1.980045753618166,	0.023680692637436836,	0.13664538386547317,	0.5270398068724076,	0.8501863020915844,	400
2619280800.0,	39.47852253819302,	1.980045753618166,	0.02433525559595153,	0.1391134685298114,	0.5380817877835856,	0.869103240338596,	400
2635059600.0,	39.47852253819302,	1.980045753618166,	0.024962033394820667,	0.14140723261405944,	0.5485161307223664,	0.887043472175742,	400
2650838400.0,	39.47852253819302,	1.980045753618166,	0.025484124227108322,	0.1433875632918761,	0.559276072966622,	0.9018725398902223,	400
2666617200.0,	39.47852253819302,	1.980045753618166,	0.025930159099450883,	0.14501681788519397,	0.5677186451481024,	0.9144008979979126,	400
2682396000.0,	39.47852253819302,	1.980045753618166,	0.026358744406629057,	0.1465512776180025,	0.5756974434028045,	0.926355473350862,	400
2698174800.0,	39.47852253819302,	1.980045753618166,	0.02675694464474449,	0.14794848027832155,	0.5829256579109225,	0.9373972476615865,	400
2713953600.0,	39.47852253819302,	1.980045753618166,	0.027123314004766082,	0.14921099070754432,	0.5894228628361325,	0.9475083736376945,	400
2729732400.0,	39.47852253819302,	1.980045753618166,	0.027624370130777468,	0.1509540710191334,	0.5994504984573565,	0.9612728545517274,	400
2745511200.0,	39.47852253819302,	1.980045753618166,	0.028101387768018547,	0.1525592356786789,	0.6083685245913342,	0.9742751155703975,	400
2761290000.0,	39.47852253819302,	1.980045753618166,	0.02855814282369438,	0.15406838072360118,	0.6167759262814978,	0.9866569218398129,	400
2777068800.0,	39.47852253819302,	1.980045753618166,	0.028907547794461093,	0.15519051515592736,	0.6226965227591037,	0.9960878635477701,	400
2792847600.0,	39.47852253819302,	1.980045753618166,	0.02922673675266859,	0.15620252603810642,	0.6280250722273962,	1.0046833461725615,	400
2808626400.0,	39.47852253819302,	1.980045753618166,	0.029523840509406214,	0.15713450078552338,	0.6329442669458675,	1.0126681882054742,	400
2824405200.0,	39.47852253819302,	1.980045753618166,	0.029840870212787887,	0.15812420697779003,	0.6383203186480316,	1.0211715902140586,	400
2840184000.0,	39.47852253819302,	1.980045753618166,	0.03010450079317957,	0.1588957523567209,	0.6417541223939742,	1.0282280538585054,	400
2855962800.0,	39.47852253819302,	1.980045753618166,	0.030321289793096003,	0.15952478286068278,	0.644532796007008,	1.0340337864352218,	400
2871741600.0,	39.47852253819302,	1.980045753618166,	0.03049882499583175,	0.16003630883524447,	0.6467783461592747,	1.0387901892204494,	400
2887520400.0,	39.47852253819302,	1.980045753618166,	0.030788069868881364,	0.1608742183681202,	0.6507803915106746,	1.0465364286497438,	400
2903299200.0,	39.47852253819302,	1.980045753618166,	0.030999618417205967,	0.16147960734298958,	0.653595766808953,	1.0522006650085651,	400
2919078000.0,	39.47852253819302,	1.980045753618166,	0.031205074995323687,	0.1620648425376043,	0.6563522031894716,	1.0577003885353131,	400
2934856800.0,	39.47852253819302,	1.980045753618166,	0.03146053828175977,	0.16279260791031555,	0.6599422636917259,	1.0645343840129728,	400
2950635600.0,	39.47852253819302,	1.980045753618166,	0.03165822759826491,	0.1633501413240173,	0.6626453721894299,	1.0698195902315057,	400
2966414400.0,	39.47852253819302,	1.980045753618166,	0.031838477679902846,	0.16385577542697435,	0.6651062741821225,	1.074636140776105,	400
2982193200.0,	39.47852253819302,	1.980045753618166,	0.0319511832664514,	0.16416913095497349,	0.6665895962697074,	1.077647085262005,	400
2997972000.0,	39.47852253819302,	1.980045753618166,	0.03230378117234675,	0.16516842680221808,	0.6721039943174489,	1.0870533439777257,	400
3013750800.0,	39.47852253819302,	1.980045753618166,	0.03259302828337061,	0.16601509357284353,	0.6774186917209489,	1.094751554348001,	400
3029529600.0,	39.47852253819302,	1.980045753618166,	0.03278139525616719,	0.16655540762178844,	0.6806405295368259,	1.0997483336979206,	400
3045308400.0,	39.47852253819302,	1.980045753618166,	0.03290049033854829,	0.1668928460133455,	0.6825866954087164,	1.1029025828731125,	400
3061087200.0,	39.47852253819302,	1.980045753618166,	0.03309972671842922,	0.16745967894405478,	0.6860094887395483,	1.1081720064656153,	400
3076866000.0,	39.47852253819302,	1.980045753618166,	0.03324187746786377,	0.16785874835565176,	0.688342161899379,	1.1119251120367761,	400
3092644800.0,	39.47852253819302,	1.980045753618166,	0.03330459952806675,	0.1680328309244397,	0.689319731967055,	1.113579779284656,	400
3108423600.0,	39.47852253819302,	1.980045753618166,	0.03334331090203286,	0.16813988000825975,	0.6899144578339084,	1.114600710488104,	400
3124202400.0,	39.47852253819302,	1.980045753618166,	0.03348393930501853,	0.1685326220268812,	0.6922366493511795,	1.1183067466524887,	400
3139981200.0,	39.47852253819302,	1.980045753618166,	0.03356127927348908,	0.16874651278852648,	0.6934632454448149,	1.1203430901803464,	400
