time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
867834000.0,	20.470952672668307,	6.713281298755439,	0.015,	0.05,	0.2,	0.2,	400
883612800.0,	20.470952672668307,	6.713281298755439,	0.015000078964596118,	0.05002479889350737,	0.20001609663439807,	0.2004002019957198,	400
899391600.0,	20.470952672668307,	6.713281298755439,	0.015000601616003691,	0.05018928732063091,	0.20013334741648725,	0.20304054525971701,	400
915170400.0,	20.470952672668307,	6.713281298755439,	0.0150014498058343,	0.05045329088625598,	0.20033972406275488,	0.2072354019498184,	400
930949200.0,	20.470952672668307,	6.713281298755439,	0.01500235678751136,	0.05072929740969429,	0.20056764465309898,	0.21157162492231538,	400
946728000.0,	20.470952672668307,	6.713281298755439,	0.015003180221284046,	0.05097363460543709,	0.20077540238301528,	0.2153721567705377,	400
962506800.0,	20.470952672668307,	6.713281298755439,	0.015004685350685703,	0.05141423553601922,	0.20121557463002887,	0.22210646462461342,	400
978285600.0,	20.470952672668307,	6.713281298755439,	0.015006620983769222,	0.051962432022718996,	0.2018429067204209,	0.23029970282240184,	400
994064400.0,	20.470952672668307,	6.713281298755439,	0.01500900980855453,	0.05261136104931651,	0.20269944607644533,	0.23974353501699353,	400
1009843200.0,	20.470952672668307,	6.713281298755439,	0.015012150398188078,	0.05342670158484152,	0.20399364712571375,	0.2512045249045591,	400
1025622000.0,	20.470952672668307,	6.713281298755439,	0.015017025466372909,	0.05464257172546223,	0.2066136469374336,	0.2673160581009427,	400
1041400800.0,	20.470952672668307,	6.713281298755439,	0.015023242087370913,	0.05607465288835845,	0.21043275386876392,	0.2851151718082956,	400
1057179600.0,	20.470952672668307,	6.713281298755439,	0.015031096610639895,	0.057719981371707176,	0.21569263596605062,	0.30417498282377814,	400
1072958400.0,	20.470952672668307,	6.713281298755439,	0.015040879061382748,	0.05954173690804136,	0.22229930400252526,	0.32387297822378686,	400
1088737200.0,	20.470952672668307,	6.713281298755439,	0.015054207050852256,	0.061753244356073975,	0.23166402280172252,	0.34574898536589493,	400
1104516000.0,	20.470952672668307,	6.713281298755439,	0.015071746732561845,	0.06419429668756992,	0.24240608096411562,	0.3683344964122165,	400
1120294800.0,	20.470952672668307,	6.713281298755439,	0.015095215852255291,	0.06684068276168625,	0.25405118526368226,	0.3914557637169171,	400
