time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4354948800.0,	10.142237089943663,	5.92096126978258,	0.015,	0.05,	0.2,	0.2,	400
4370727600.0,	10.142237089943663,	5.92096126978258,	0.015001029368637155,	0.05032642081196113,	0.20025613205625442,	0.20521690329105013,	400
4386506400.0,	10.142237089943663,	5.92096126978258,	0.015002738980652325,	0.05085758439553993,	0.20075597774476261,	0.21352514417257726,	400
4402285200.0,	10.142237089943663,	5.92096126978258,	0.01500497492310766,	0.051525617949850534,	0.2015010459494022,	0.22368301720806305,	400
4418064000.0,	10.142237089943663,	5.92096126978258,	0.01500802056546788,	0.0523948496333827,	0.20270652331551486,	0.2364103912802631,	400
4433842800.0,	10.142237089943663,	5.92096126978258,	0.015012204249385373,	0.05352447287611145,	0.20473513476665994,	0.2521238490634513,	400
4449621600.0,	10.142237089943663,	5.92096126978258,	0.015018286061648182,	0.05507340737219964,	0.20859607517823348,	0.27207304916537606,	400
4465400400.0,	10.142237089943663,	5.92096126978258,	0.015026269346554521,	0.05692652791229113,	0.21448594256264347,	0.293968960869737,	400
4481179200.0,	10.142237089943663,	5.92096126978258,	0.015037249437452296,	0.059231176366411016,	0.2237295257871117,	0.31843240774630016,	400
4496958000.0,	10.142237089943663,	5.92096126978258,	0.015053863277383296,	0.06239434178673428,	0.23995641849443444,	0.3472686404248492,	400
4512736800.0,	10.142237089943663,	5.92096126978258,	0.015078509174087974,	0.06608420203301123,	0.25859286855124985,	0.378185113512497,	400
4528515600.0,	10.142237089943663,	5.92096126978258,	0.015116117475286534,	0.07013526167705526,	0.2772743911373696,	0.4103397929566912,	400
4544294400.0,	10.142237089943663,	5.92096126978258,	0.01517427210875172,	0.07440022423415373,	0.2950539327197435,	0.4427480866252627,	400
4560073200.0,	10.142237089943663,	5.92096126978258,	0.015262608462816676,	0.07867684808745472,	0.3111475153372296,	0.4741582611300072,	400
4575852000.0,	10.142237089943663,	5.92096126978258,	0.015395441428291485,	0.08299591881315455,	0.32655480163000605,	0.5046398134947925,	400
4591630800.0,	10.142237089943663,	5.92096126978258,	0.015586866101547255,	0.08724544238840745,	0.34101467583238354,	0.5336736451311641,	400
