time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2067022800.0,	38.474526581277914,	3.0736379452992297,	0.015,	0.05,	0.2,	0.2,	400
2082801600.0,	38.474526581277914,	3.0736379452992297,	0.015002257281305829,	0.05072678754684175,	0.20072295211602592,	0.21143987047956053,	400
2098580400.0,	38.474526581277914,	3.0736379452992297,	0.015005360699071067,	0.05167752706708261,	0.20193390732622815,	0.22578253208442212,	400
2114359200.0,	38.474526581277914,	3.0736379452992297,	0.015009547801204037,	0.052882685327197324,	0.2039560173119596,	0.24298348823614963,	400
2130138000.0,	38.474526581277914,	3.0736379452992297,	0.015016166921205798,	0.05469709298795397,	0.20864186122318681,	0.2664990855551248,	400
2145916800.0,	38.474526581277914,	3.0736379452992297,	0.015025643132973929,	0.05709653411541954,	0.21747979102556395,	0.2938665604907352,	400
2161695600.0,	38.474526581277914,	3.0736379452992297,	0.015038557381754828,	0.05994183543807369,	0.2300278602091623,	0.3226669040909383,	400
2177474400.0,	38.474526581277914,	3.0736379452992297,	0.01505685122493834,	0.06326381777372243,	0.24585038408808732,	0.3529247345812162,	400
2193253200.0,	38.474526581277914,	3.0736379452992297,	0.015084773411340256,	0.067229421489868,	0.2653525453997887,	0.385552457568252,	400
2209032000.0,	38.474526581277914,	3.0736379452992297,	0.015128075805788281,	0.07150576877047914,	0.284279329550287,	0.419031961686512,	400
2224810800.0,	38.474526581277914,	3.0736379452992297,	0.015197861347584114,	0.07615226489161316,	0.3035711519696579,	0.45335653130788306,	400
2240589600.0,	38.474526581277914,	3.0736379452992297,	0.015305271529110983,	0.08067777438590396,	0.31999886155622553,	0.48598204604289635,	400
2256368400.0,	38.474526581277914,	3.0736379452992297,	0.015437674489027555,	0.08563929380986703,	0.349183578400653,	0.5115503128371276,	400
2272147200.0,	38.474526581277914,	3.0736379452992297,	0.01563920794048087,	0.09005151921736965,	0.36641230436058103,	0.537831121878125,	400
2287926000.0,	38.474526581277914,	3.0736379452992297,	0.015906069693465592,	0.0942627697368037,	0.38162833867544854,	0.5626881648246478,	400
2303704800.0,	38.474526581277914,	3.0736379452992297,	0.01621952948703804,	0.09800390423950761,	0.3941157307286012,	0.5848093846679115,	400
2319483600.0,	38.474526581277914,	3.0736379452992297,	0.016588991409114868,	0.1016457506807578,	0.4063767248247183,	0.6060428886450802,	400
2335262400.0,	38.474526581277914,	3.0736379452992297,	0.01690199398647012,	0.10468340058396895,	0.41989110318193706,	0.6213306371202261,	400
2351041200.0,	38.474526581277914,	3.0736379452992297,	0.017210626891970036,	0.10728932545488139,	0.43052830402408476,	0.6348416142328126,	400
2366820000.0,	38.474526581277914,	3.0736379452992297,	0.017546476069596875,	0.10991253244281045,	0.4412619556313944,	0.6484516427430883,	400
2382598800.0,	38.474526581277914,	3.0736379452992297,	0.017922371180597824,	0.11251088230357774,	0.45080884415697714,	0.6627121590354518,	400
2398377600.0,	38.474526581277914,	3.0736379452992297,	0.018244965204273978,	0.11457168039420518,	0.4579483320655716,	0.6743275144855878,	400
2414156400.0,	38.474526581277914,	3.0736379452992297,	0.018528414703636312,	0.11629276872796965,	0.46376198576792793,	0.6841983540670115,	400
2429935200.0,	38.474526581277914,	3.0736379452992297,	0.018879627682227017,	0.11839904010315917,	0.4715720128917593,	0.696137636310309,	400
2445714000.0,	38.474526581277914,	3.0736379452992297,	0.01922702126033085,	0.1204050448869358,	0.4790994233190128,	0.7076255670692622,	400
2461492800.0,	38.474526581277914,	3.0736379452992297,	0.019601073845079576,	0.122511363796535,	0.48735960539271433,	0.7197144271861751,	400
2477271600.0,	38.474526581277914,	3.0736379452992297,	0.019915650485601295,	0.12433418480309735,	0.4955474405292203,	0.7296652029376279,	400
2493050400.0,	38.474526581277914,	3.0736379452992297,	0.020333802501883637,	0.12677305873687952,	0.5076695962553786,	0.7426318004634731,	400
2508829200.0,	38.474526581277914,	3.0736379452992297,	0.020670317354451673,	0.12859858260122223,	0.5159372383441735,	0.7527998378082851,	400
2524608000.0,	38.474526581277914,	3.0736379452992297,	0.020953928887639767,	0.1300193050760788,	0.5215311628445565,	0.7612515694162452,	400
2540386800.0,	38.474526581277914,	3.0736379452992297,	0.021165118624181904,	0.13101984095949373,	0.5250137879082696,	0.7675037073490091,	400
2556165600.0,	38.474526581277914,	3.0736379452992297,	0.021366665719066872,	0.131964937009125,	0.5283463350713111,	0.7734528528588027,	400
2571944400.0,	38.474526581277914,	3.0736379452992297,	0.02153280556252483,	0.13273341540940023,	0.5310285759700816,	0.7783439413215026,	400
2587723200.0,	38.474526581277914,	3.0736379452992297,	0.021673847241065358,	0.13337914075934448,	0.5332728659259559,	0.7824879768306052,	400
2603502000.0,	38.474526581277914,	3.0736379452992297,	0.02181731115446583,	0.1341091749413761,	0.5367208195070554,	0.7866961399302422,	400
2619280800.0,	38.474526581277914,	3.0736379452992297,	0.022032484540101482,	0.13521750452813344,	0.542310202377053,	0.792975557999876,	400
2635059600.0,	38.474526581277914,	3.0736379452992297,	0.02224947485448603,	0.1361951670276366,	0.5460019876610991,	0.7992576506391224,	400
2650838400.0,	38.474526581277914,	3.0736379452992297,	0.02240696883924164,	0.13697587780897902,	0.5498262377578019,	0.8038072346801042,	400
2666617200.0,	38.474526581277914,	3.0736379452992297,	0.022511292508179223,	0.13748131243141098,	0.5522033314363722,	0.8068072959808428,	400
2682396000.0,	38.474526581277914,	3.0736379452992297,	0.022594920180583115,	0.1378823149009584,	0.5540645593525977,	0.8092061045346212,	400
2698174800.0,	38.474526581277914,	3.0736379452992297,	0.0226789075987589,	0.13828346072722705,	0.5559335929733378,	0.811610536576244,	400
2713953600.0,	38.474526581277914,	3.0736379452992297,	0.022714617310621705,	0.1384514630448619,	0.5566887462781003,	0.8126311184835228,	400
2729732400.0,	38.474526581277914,	3.0736379452992297,	0.02297847033203624,	0.1394267669287287,	0.5585163590074528,	0.8201586409187565,	400
2745511200.0,	38.474526581277914,	3.0736379452992297,	0.023241804241578484,	0.14039336111343453,	0.5604168136395643,	0.8277050287734433,	400
2761290000.0,	38.474526581277914,	3.0736379452992297,	0.02354052535046265,	0.14148245720743904,	0.5627202736917695,	0.8362954067988395,	400
2777068800.0,	38.474526581277914,	3.0736379452992297,	0.023719854960746026,	0.14212973259361295,	0.5640411199752886,	0.8414717062629187,	400
2792847600.0,	38.474526581277914,	3.0736379452992297,	0.023889559875489873,	0.14273896174625103,	0.5653148401122764,	0.8463788147352521,	400
2808626400.0,	38.474526581277914,	3.0736379452992297,	0.024034053634599845,	0.1432548785718545,	0.5664051005615526,	0.8505631899106115,	400
2824405200.0,	38.474526581277914,	3.0736379452992297,	0.024275967660499755,	0.14411642482497122,	0.5684090223941286,	0.8575726805391242,	400
2840184000.0,	38.474526581277914,	3.0736379452992297,	0.02443967478722011,	0.14469422746070776,	0.5697292497844582,	0.8623230601372647,	400
2855962800.0,	38.474526581277914,	3.0736379452992297,	0.02457828771896995,	0.14518076050105932,	0.5708503244770179,	0.8663484017462545,	400
2871741600.0,	38.474526581277914,	3.0736379452992297,	0.024670609496278362,	0.14550312169402976,	0.571584743833999,	0.8690312624719468,	400
2887520400.0,	38.474526581277914,	3.0736379452992297,	0.024890047667118376,	0.14626956877700123,	0.5735292324734088,	0.8754060972708566,	400
2903299200.0,	38.474526581277914,	3.0736379452992297,	0.02501680473406849,	0.14670815876811907,	0.5746050363580539,	0.8790905721857448,	400
2919078000.0,	38.474526581277914,	3.0736379452992297,	0.025113273011306884,	0.14704037362727085,	0.5754180641937051,	0.8818953476127601,	400
