time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2571944400.0,	45.5221051671475,	3.7727798495710974,	0.015,	0.05,	0.2,	0.2,	400
2587723200.0,	45.5221051671475,	3.7727798495710974,	0.01500197634711832,	0.051076911908834025,	0.2070330786916983,	0.2100161338343772,	400
2603502000.0,	45.5221051671475,	3.7727798495710974,	0.01500417759014498,	0.05224840341183196,	0.21461416488073842,	0.2204241934471966,	400
2619280800.0,	45.5221051671475,	3.7727798495710974,	0.015006935615284102,	0.05376765377945754,	0.22504676334333282,	0.23250724932187733,	400
2635059600.0,	45.5221051671475,	3.7727798495710974,	0.015010205264628948,	0.0554966132789725,	0.23659054064118007,	0.2455609072644586,	400
2650838400.0,	45.5221051671475,	3.7727798495710974,	0.01501404461540871,	0.057372089555311,	0.2484272316058538,	0.2593066662198628,	400
2666617200.0,	45.5221051671475,	3.7727798495710974,	0.01501858890899578,	0.0593896501039462,	0.2604739750776397,	0.27366386550893285,	400
2682396000.0,	45.5221051671475,	3.7727798495710974,	0.015024196197603519,	0.06166769469907605,	0.27370047320512186,	0.289041374645753,	400
2698174800.0,	45.5221051671475,	3.7727798495710974,	0.01503105575420308,	0.06409946058728783,	0.28699099976303877,	0.3050133816901586,	400
2713953600.0,	45.5221051671475,	3.7727798495710974,	0.015045902082417096,	0.0667697062785803,	0.28963622479785905,	0.3338082460232295,	400
2729732400.0,	45.5221051671475,	3.7727798495710974,	0.015074255755556615,	0.07081349709705499,	0.2964752186419863,	0.37309179079672605,	400
2745511200.0,	45.5221051671475,	3.7727798495710974,	0.015124630335492257,	0.07582833557709578,	0.30893013713630435,	0.41594201663157765,	400
2761290000.0,	45.5221051671475,	3.7727798495710974,	0.01521488063140289,	0.08156210948150219,	0.32654224035383406,	0.4593836759906919,	400
2777068800.0,	45.5221051671475,	3.7727798495710974,	0.015374651749666571,	0.08756511622043035,	0.34578863949983646,	0.5013648414354713,	400
2792847600.0,	45.5221051671475,	3.7727798495710974,	0.015643911106759802,	0.09354124779203371,	0.3646980190390036,	0.5410083266196457,	400
2808626400.0,	45.5221051671475,	3.7727798495710974,	0.016056230036715892,	0.09929539412529828,	0.3826904580940128,	0.5778254593530927,	400
2824405200.0,	45.5221051671475,	3.7727798495710974,	0.01660686066968076,	0.10461466461422117,	0.39916765787890246,	0.6112669192630132,	400
2840184000.0,	45.5221051671475,	3.7727798495710974,	0.017265120907826448,	0.10953966285300744,	0.4147660502283397,	0.6420516143244741,	400
2855962800.0,	45.5221051671475,	3.7727798495710974,	0.017974379081326017,	0.1139812321675558,	0.42905290096960635,	0.6701150453766569,	400
2871741600.0,	45.5221051671475,	3.7727798495710974,	0.01870716150671662,	0.11805825023087564,	0.44264596959721897,	0.6963116862294273,	400
2887520400.0,	45.5221051671475,	3.7727798495710974,	0.019474910388540375,	0.12199994161634777,	0.45673501116711407,	0.7220402283740177,	400
2903299200.0,	45.5221051671475,	3.7727798495710974,	0.020217922648781486,	0.12554085020354644,	0.4695781004216991,	0.7458193208267491,	400
2919078000.0,	45.5221051671475,	3.7727798495710974,	0.020992996592292663,	0.12906436852974965,	0.4833876146550275,	0.7698904166864824,	400
2934856800.0,	45.5221051671475,	3.7727798495710974,	0.021755398413211276,	0.1323583177506741,	0.49670434245998124,	0.7929815472513092,	400
2950635600.0,	45.5221051671475,	3.7727798495710974,	0.022426835179279035,	0.1351058294209758,	0.5074620217092911,	0.8129474273185223,	400
2966414400.0,	45.5221051671475,	3.7727798495710974,	0.023140340026413443,	0.13795686485862405,	0.519611720591573,	0.833925256778876,	400
2982193200.0,	45.5221051671475,	3.7727798495710974,	0.023808613298968058,	0.1405273424801141,	0.5306373796421274,	0.8533337786794387,	400
2997972000.0,	45.5221051671475,	3.7727798495710974,	0.02462047415702663,	0.14363590883604108,	0.5461866229043001,	0.876675107657166,	400
3013750800.0,	45.5221051671475,	3.7727798495710974,	0.025371597094073356,	0.14637870372032474,	0.5595893204507806,	0.8979351695016095,	400
3029529600.0,	45.5221051671475,	3.7727798495710974,	0.026042701332719746,	0.14873354140510608,	0.5708024502747135,	0.9167440668888664,	400
3045308400.0,	45.5221051671475,	3.7727798495710974,	0.026628677767192323,	0.15072379021356477,	0.5800621145580346,	0.9330663557900054,	400
3061087200.0,	45.5221051671475,	3.7727798495710974,	0.027227299937530286,	0.15272536753508248,	0.5898157427811999,	0.9496677156869472,	400
3076866000.0,	45.5221051671475,	3.7727798495710974,	0.02774707998035728,	0.15441702672360857,	0.5978988258388213,	0.9640130074393296,	400
3092644800.0,	45.5221051671475,	3.7727798495710974,	0.02817588762174475,	0.15577973492229136,	0.604231048213791,	0.975810127883321,	400
3108423600.0,	45.5221051671475,	3.7727798495710974,	0.02859664393413805,	0.15710131814896042,	0.610528551837984,	0.9873597007015936,	400
3124202400.0,	45.5221051671475,	3.7727798495710974,	0.029103371829083936,	0.15869104410229098,	0.6187776185150315,	1.0012276642094122,	400
3139981200.0,	45.5221051671475,	3.7727798495710974,	0.029517204344435513,	0.15995834464334968,	0.6251380034775079,	1.0125055869332737,	400
3155760000.0,	45.5221051671475,	3.7727798495710974,	0.02982580738710795,	0.1608839711239067,	0.6295922317386684,	1.0208955728804607,	400
3171538800.0,	45.5221051671475,	3.7727798495710974,	0.03027605038359079,	0.16224473086324528,	0.6369167862872169,	1.0331087510373262,	400
3187317600.0,	45.5221051671475,	3.7727798495710974,	0.030610811505562694,	0.16323252632370125,	0.6419757161362415,	1.0421568151474718,	400
3203096400.0,	45.5221051671475,	3.7727798495710974,	0.03096251642996212,	0.1642640707608486,	0.6474266638540521,	1.051641164663476,	400
3218875200.0,	45.5221051671475,	3.7727798495710974,	0.031183988585441805,	0.1649002485052784,	0.6505908346770808,	1.0576016609257528,	400
3234654000.0,	45.5221051671475,	3.7727798495710974,	0.03148008842977838,	0.1657527509324768,	0.6550985740202959,	1.0655590522336968,	400
3250432800.0,	45.5221051671475,	3.7727798495710974,	0.03167512122796358,	0.1663052369341846,	0.6578928462904818,	1.0707920660099302,	400
3266211600.0,	45.5221051671475,	3.7727798495710974,	0.03200840025905971,	0.16725826155060758,	0.6632062566052709,	1.0797194022982368,	400
3281990400.0,	45.5221051671475,	3.7727798495710974,	0.03216834305590703,	0.1677045483056631,	0.665485259573983,	1.0839950300281322,	400
3297769200.0,	45.5221051671475,	3.7727798495710974,	0.03257624388837254,	0.16886816939108365,	0.6724606065523203,	1.094877215726317,	400
3313548000.0,	45.5221051671475,	3.7727798495710974,	0.032833458336133166,	0.16958279095180584,	0.676440142912724,	1.101713898480338,	400
3329326800.0,	45.5221051671475,	3.7727798495710974,	0.03317060303149688,	0.17052224053932327,	0.6820028450985897,	1.11065493247941,	400
3345105600.0,	45.5221051671475,	3.7727798495710974,	0.033381383120873125,	0.17109756843649757,	0.6852133392837446,	1.1162307651866097,	400
3360884400.0,	45.5221051671475,	3.7727798495710974,	0.03360680799355786,	0.17171111881393208,	0.6887071879683276,	1.1221853115986358,	400
