time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
678488400.0,	59.11296684242171,	2.2088703717914577,	0.015,	0.05,	0.2,	0.2,	400
694267200.0,	59.11296684242171,	2.2088703717914577,	0.015007163884217798,	0.05258300583700246,	0.20633377620237117,	0.23630431754628137,	400
710046000.0,	59.11296684242171,	2.2088703717914577,	0.015019002072637259,	0.05703780607521919,	0.23052475027611183,	0.2809999269467568,	400
725824800.0,	59.11296684242171,	2.2088703717914577,	0.015023385288397825,	0.0601106201122377,	0.263204642628276,	0.29211125188906495,	400
741603600.0,	59.11296684242171,	2.2088703717914577,	0.0150412598217614,	0.06629921354447375,	0.3000820706744076,	0.3324655200612106,	400
757382400.0,	59.11296684242171,	2.2088703717914577,	0.015074293680182321,	0.07346120922452183,	0.3338960764045289,	0.37842512596316386,	400
773161200.0,	59.11296684242171,	2.2088703717914577,	0.015141076283130715,	0.08194457886233045,	0.3704939143978174,	0.42798220263261777,	400
788940000.0,	59.11296684242171,	2.2088703717914577,	0.015171739184431928,	0.08637989973185291,	0.40137900867293125,	0.43881103939941823,	400
804718800.0,	59.11296684242171,	2.2088703717914577,	0.015243393087827838,	0.09260963153793482,	0.43500778967559117,	0.45903892280196495,	400
820497600.0,	59.11296684242171,	2.2088703717914577,	0.01530695983384057,	0.09737361367435945,	0.46064814292865885,	0.47156698374890005,	400
836276400.0,	59.11296684242171,	2.2088703717914577,	0.015452290933902152,	0.10411325985307543,	0.4894679416871241,	0.49427861984145466,	400
