time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1151852400.0,	47.084532035519786,	12.242842646260367,	0.015,	0.05,	0.2,	0.2,	400
1167631200.0,	47.084532035519786,	12.242842646260367,	0.015002302608300556,	0.05137686657370859,	0.20996977547018372,	0.21166958068332795,	400
1183410000.0,	47.084532035519786,	12.242842646260367,	0.015004960983218461,	0.05293305584287463,	0.22096786979300556,	0.22412757695782018,	400
1199188800.0,	47.084532035519786,	12.242842646260367,	0.015008083613555556,	0.05465878569355441,	0.23253522835168286,	0.23749099559675468,	400
1214967600.0,	47.084532035519786,	12.242842646260367,	0.015011837770107726,	0.05664381167528839,	0.24552797994022105,	0.25192779321861075,	400
1230746400.0,	47.084532035519786,	12.242842646260367,	0.015016255993472593,	0.05872232923489559,	0.25801697348297614,	0.2669065325069865,	400
1246525200.0,	47.084532035519786,	12.242842646260367,	0.015021879644049737,	0.06121185322243829,	0.2729615585854931,	0.28342677022371293,	400
1262304000.0,	47.084532035519786,	12.242842646260367,	0.015029136304022224,	0.06407605052537929,	0.28947392659970805,	0.30137924901318996,	400
1278082800.0,	47.084532035519786,	12.242842646260367,	0.015038397083913814,	0.06710285958793394,	0.30543176352428814,	0.3200690969480803,	400
1293861600.0,	47.084532035519786,	12.242842646260367,	0.015050379614008855,	0.07029760471394955,	0.32110907039252246,	0.3393067121166359,	400
1309640400.0,	47.084532035519786,	12.242842646260367,	0.015071398784585474,	0.0739569721561553,	0.33337350467836946,	0.3655519568702978,	400
1325419200.0,	47.084532035519786,	12.242842646260367,	0.01509427705904259,	0.0780135102550437,	0.35435030107249427,	0.3856642519855802,	400
1341198000.0,	47.084532035519786,	12.242842646260367,	0.01512621957278207,	0.08199196557724286,	0.3717885608510126,	0.40641643203438466,	400
1356976800.0,	47.084532035519786,	12.242842646260367,	0.015172233199970636,	0.08637360120172159,	0.39034457117447907,	0.4282234212854569,	400
1372755600.0,	47.084532035519786,	12.242842646260367,	0.015235583795282255,	0.09069115545839154,	0.4070893612542443,	0.44961418237391837,	400
1388534400.0,	47.084532035519786,	12.242842646260367,	0.015338713183041875,	0.09509150189670842,	0.41946986060173647,	0.47465081430577355,	400
1404313200.0,	47.084532035519786,	12.242842646260367,	0.015469246601926563,	0.09908237648812017,	0.43038655811309834,	0.49678680015105914,	400
1420092000.0,	47.084532035519786,	12.242842646260367,	0.015653913271749625,	0.10355649468875644,	0.44377416170546896,	0.5199796581735827,	400
1435870800.0,	47.084532035519786,	12.242842646260367,	0.01566739474546987,	0.10406242262445041,	0.44669895393605163,	0.5212396029281028,	400
1451649600.0,	47.084532035519786,	12.242842646260367,	0.015683645603137113,	0.10465527305117765,	0.45008397897033475,	0.5227265479793944,	400
1467428400.0,	47.084532035519786,	12.242842646260367,	0.01570487080596841,	0.1053483738837642,	0.45381835957092315,	0.5246214039153051,	400
1483207200.0,	47.084532035519786,	12.242842646260367,	0.015729755032504147,	0.1061437423943473,	0.45807792017795423,	0.5267786630530829,	400
1498986000.0,	47.084532035519786,	12.242842646260367,	0.01575847928578867,	0.10705690309727646,	0.46298884509713956,	0.5291878134372767,	400
1514764800.0,	47.084532035519786,	12.242842646260367,	0.015795416865890623,	0.1081095578382775,	0.4683303293276538,	0.532173469046168,	400
1530543600.0,	47.084532035519786,	12.242842646260367,	0.015841225855954506,	0.10930094795525916,	0.47409425823053547,	0.5357209473591081,	400
1546322400.0,	47.084532035519786,	12.242842646260367,	0.015892177573424735,	0.11063061196979489,	0.4806650373241993,	0.5394813488558925,	400
1562101200.0,	47.084532035519786,	12.242842646260367,	0.015953146989737467,	0.11212911142668407,	0.487907966119369,	0.5437566815743615,	400
1577880000.0,	47.084532035519786,	12.242842646260367,	0.016102004254658752,	0.11495093147480247,	0.4993672019027302,	0.5536238956415223,	400
1593658800.0,	47.084532035519786,	12.242842646260367,	0.016260132223625726,	0.11761832340487174,	0.5098356989728603,	0.5630279365383395,	400
