time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1735668000.0,	64.22234282132602,	6.075569871919889,	0.015,	0.05,	0.2,	0.2,	400
1751446800.0,	64.22234282132602,	6.075569871919889,	0.015008352276450887,	0.053174117366669715,	0.20975523014400457,	0.2423261096896152,	400
1767225600.0,	64.22234282132602,	6.075569871919889,	0.01502131293471732,	0.058230247604793894,	0.24016037365861242,	0.28892397889142857,	400
1783004400.0,	64.22234282132602,	6.075569871919889,	0.01504370588942821,	0.06508252244530034,	0.2806245721399825,	0.3413576378571631,	400
1798783200.0,	64.22234282132602,	6.075569871919889,	0.01509136389547618,	0.07382238594881252,	0.323032287810908,	0.40230759460537246,	400
1814562000.0,	64.22234282132602,	6.075569871919889,	0.015213737141421633,	0.08473705318693754,	0.3697238058827067,	0.47015625693940927,	400
1830340800.0,	64.22234282132602,	6.075569871919889,	0.015569307940456448,	0.09675960430968432,	0.41228775491114106,	0.5411282065451397,	400
1846119600.0,	64.22234282132602,	6.075569871919889,	0.016441131655450532,	0.10777977885217276,	0.4460231101796917,	0.6054896132612412,	400
1861898400.0,	64.22234282132602,	6.075569871919889,	0.018019239110217935,	0.11955178304631243,	0.49354956461183125,	0.6688699162882306,	400
1877677200.0,	64.22234282132602,	6.075569871919889,	0.01990042564488439,	0.12907471290001354,	0.5275081474950419,	0.7256141623290784,	400
1893456000.0,	64.22234282132602,	6.075569871919889,	0.021810348108879062,	0.1378807146095765,	0.5636334903574288,	0.7813604720262244,	400
1909234800.0,	64.22234282132602,	6.075569871919889,	0.02373442942301712,	0.14599640882523685,	0.6001746434087813,	0.8359576885442503,	400
1925013600.0,	64.22234282132602,	6.075569871919889,	0.025538157859493527,	0.15288410641634942,	0.6308090748170537,	0.8860256639367213,	400
1940792400.0,	64.22234282132602,	6.075569871919889,	0.027256951170439126,	0.15904706666143723,	0.6597662905311587,	0.9332696616634109,	400
1956571200.0,	64.22234282132602,	6.075569871919889,	0.02901874259487341,	0.16512600946124317,	0.6922611557319766,	0.981101913410988,	400
1972350000.0,	64.22234282132602,	6.075569871919889,	0.030685557882060573,	0.17050812889750921,	0.7212035507050079,	1.0255113167791352,	400
1988128800.0,	64.22234282132602,	6.075569871919889,	0.03230239258665324,	0.17549832962657572,	0.7493524629379649,	1.0680760031327716,	400
2003907600.0,	64.22234282132602,	6.075569871919889,	0.03374765928462117,	0.17971708869840286,	0.7725365865492378,	1.1056985373467403,	400
2019686400.0,	64.22234282132602,	6.075569871919889,	0.035216232548225826,	0.18391178509212738,	0.7977767155559786,	1.1436568913365748,	400
2035465200.0,	64.22234282132602,	6.075569871919889,	0.03658488072371822,	0.18783125572510273,	0.8243884723476986,	1.1786580742066617,	400
2051244000.0,	64.22234282132602,	6.075569871919889,	0.037679790677328164,	0.19101406714910812,	0.8481186690060044,	1.2062665478335257,	400
2067022800.0,	64.22234282132602,	6.075569871919889,	0.03869083445013279,	0.19396015028163785,	0.8714850652274766,	1.2313861437008629,	400
2082801600.0,	64.22234282132602,	6.075569871919889,	0.03954667754310815,	0.19631837759259138,	0.888588031745874,	1.252354100588908,	400
2098580400.0,	64.22234282132602,	6.075569871919889,	0.04066488412110919,	0.19947112269513856,	0.9148600536023952,	1.2795315500258773,	400
2114359200.0,	64.22234282132602,	6.075569871919889,	0.041642069709499414,	0.2020958392149868,	0.9352815916873153,	1.3029536778149433,	400
2130138000.0,	64.22234282132602,	6.075569871919889,	0.04255901529627321,	0.2043921509147216,	0.9509654631024622,	1.324778235043233,	400
2145916800.0,	64.22234282132602,	6.075569871919889,	0.043236351836172596,	0.2060318552409581,	0.9613197359106422,	1.3409003428214912,	400
2161695600.0,	64.22234282132602,	6.075569871919889,	0.043892477340564985,	0.20764869612355302,	0.9725677862891385,	1.3565264952216378,	400
2177474400.0,	64.22234282132602,	6.075569871919889,	0.04446773189641156,	0.2090079276870211,	0.9811678296471794,	1.3702059891503116,	400
2193253200.0,	64.22234282132602,	6.075569871919889,	0.045023274774584995,	0.21034608711240224,	0.9904906284809758,	1.3834184528284457,	400
2209032000.0,	64.22234282132602,	6.075569871919889,	0.04531672950586654,	0.21103315510830287,	0.994857690354079,	1.3903944144340765,	400
2224810800.0,	64.22234282132602,	6.075569871919889,	0.0461414832872764,	0.21300313281994013,	1.0096014438366236,	1.4099426292300272,	400
2240589600.0,	64.22234282132602,	6.075569871919889,	0.04679479426157086,	0.2145573727966196,	1.0213815274322946,	1.4253746223770676,	400
2256368400.0,	64.22234282132602,	6.075569871919889,	0.04729386257520337,	0.21574541112585624,	1.0305408649654282,	1.4371301718429423,	400
2272147200.0,	64.22234282132602,	6.075569871919889,	0.04760031412257609,	0.21645367979526095,	1.0355742006123858,	1.4443341582531988,	400
2287926000.0,	64.22234282132602,	6.075569871919889,	0.047966719347706556,	0.2173012051967236,	1.0417825214854006,	1.4529362915362152,	400
2303704800.0,	64.22234282132602,	6.075569871919889,	0.04820445171031017,	0.21784309028557866,	1.0455968050273197,	1.458512937552294,	400
2319483600.0,	64.22234282132602,	6.075569871919889,	0.04846194967537658,	0.21842870944606002,	1.0497659344962773,	1.4645484626609149,	400
2335262400.0,	64.22234282132602,	6.075569871919889,	0.04860583446333187,	0.21875089772366635,	1.0519497907558388,	1.4679201980224914,	400
2351041200.0,	64.22234282132602,	6.075569871919889,	0.0486689791534035,	0.21889127314870246,	1.0528762475183358,	1.4694001183390777,	400
2366820000.0,	64.22234282132602,	6.075569871919889,	0.04907967958168685,	0.21983172111490784,	1.0600597817860773,	1.4790077355924482,	400
2382598800.0,	64.22234282132602,	6.075569871919889,	0.04945902645343318,	0.22071405749259915,	1.0672154708838346,	1.487864609347638,	400
2398377600.0,	64.22234282132602,	6.075569871919889,	0.049684116152511205,	0.22122752274568488,	1.0711655831753157,	1.493110054903131,	400
2414156400.0,	64.22234282132602,	6.075569871919889,	0.04974655966209029,	0.2213672596884917,	1.0721721906118302,	1.4945647501223376,	400
2429935200.0,	64.22234282132602,	6.075569871919889,	0.05007673987579104,	0.22212493556395752,	1.0782732527576182,	1.5022445379081522,	400
2445714000.0,	64.22234282132602,	6.075569871919889,	0.0502609984860155,	0.22254047564574267,	1.0814576289000188,	1.5065244247903558,	400
2461492800.0,	64.22234282132602,	6.075569871919889,	0.0504212457161232,	0.2229005630344518,	1.0842079636453728,	1.5102437849847974,	400
