time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
725824800.0,	86.88588838973101,	2.366537253778871,	0.015,	0.05,	0.2,	0.2,	400
741603600.0,	86.88588838973101,	2.366537253778871,	0.015009483600807479,	0.05663848345197034,	0.25520084173905855,	0.2480585684026153,	400
757382400.0,	86.88588838973101,	2.366537253778871,	0.015031740421839548,	0.06799649420038753,	0.3215480129348639,	0.3268257640538027,	400
773161200.0,	86.88588838973101,	2.366537253778871,	0.015097773358560676,	0.08579992705706857,	0.4118353646913656,	0.42272146790689064,	400
788940000.0,	86.88588838973101,	2.366537253778871,	0.015235879476025392,	0.10263478932266415,	0.5058981276244309,	0.4693714709272035,	400
804718800.0,	86.88588838973101,	2.366537253778871,	0.0154581272560816,	0.1168007575868595,	0.5724950638411745,	0.5000832988452174,	400
820497600.0,	86.88588838973101,	2.366537253778871,	0.015800985517402336,	0.130157773554457,	0.6281250862605356,	0.527266007367379,	400
836276400.0,	86.88588838973101,	2.366537253778871,	0.016654931502153136,	0.14659982628823065,	0.6834426484605818,	0.5722798161950184,	400
852055200.0,	86.88588838973101,	2.366537253778871,	0.017305093787128963,	0.15767339457854473,	0.7250660706631479,	0.5950184039048638,	400
867834000.0,	86.88588838973101,	2.366537253778871,	0.018842440257988455,	0.17262342292409288,	0.7706266710328952,	0.6418253889421879,	400
883612800.0,	86.88588838973101,	2.366537253778871,	0.020790844451555678,	0.18584246314163877,	0.8044566404796101,	0.6961752919675328,	400
899391600.0,	86.88588838973101,	2.366537253778871,	0.022754915638400375,	0.1982347832374079,	0.8418522525189248,	0.7510093764843587,	400
915170400.0,	86.88588838973101,	2.366537253778871,	0.024420379664852908,	0.2108055403375809,	0.9000853716883728,	0.7966787289490397,	400
930949200.0,	86.88588838973101,	2.366537253778871,	0.026099094616333786,	0.22145100252194294,	0.9465419385861849,	0.8397473992425999,	400
946728000.0,	86.88588838973101,	2.366537253778871,	0.027672771937146762,	0.23110538201214326,	0.9918141976845458,	0.8794457921161521,	400
962506800.0,	86.88588838973101,	2.366537253778871,	0.029265319135876492,	0.24036538708429628,	1.0372373107782618,	0.9188954812652175,	400
978285600.0,	86.88588838973101,	2.366537253778871,	0.029667621283092915,	0.24407858534872062,	1.0629989049836106,	0.9287710055376937,	400
