time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2224810800.0,	72.76817782622753,	10.451599542204777,	0.015,	0.05,	0.2,	0.2,	400
2240589600.0,	72.76817782622753,	10.451599542204777,	0.015000816351122166,	0.05138712934710295,	0.216591674916913,	0.20413732810853666,	400
2256368400.0,	72.76817782622753,	10.451599542204777,	0.01500240331762462,	0.053374050554778354,	0.23632323663369129,	0.2121519430089173,	400
2272147200.0,	72.76817782622753,	10.451599542204777,	0.015005191716813193,	0.05610692724345814,	0.25855011243866144,	0.22569867326720652,	400
2287926000.0,	72.76817782622753,	10.451599542204777,	0.015009467793946463,	0.05968233582246715,	0.28343452958371956,	0.24453021814677245,	400
2303704800.0,	72.76817782622753,	10.451599542204777,	0.015022565159342168,	0.06540029018596286,	0.3038294795894707,	0.29331114807012754,	400
2319483600.0,	72.76817782622753,	10.451599542204777,	0.015049843201501044,	0.07422601138807537,	0.3416891245015344,	0.3531628748003757,	400
2335262400.0,	72.76817782622753,	10.451599542204777,	0.01507684548215887,	0.08222471475731782,	0.3925380411172884,	0.38053889901573323,	400
2351041200.0,	72.76817782622753,	10.451599542204777,	0.015176920477852648,	0.09433671774893114,	0.43532486838136863,	0.4447707613631514,	400
2366820000.0,	72.76817782622753,	10.451599542204777,	0.015426570663076556,	0.10866493252351905,	0.4927320135680293,	0.5035988113518354,	400
2382598800.0,	72.76817782622753,	10.451599542204777,	0.016028708149288032,	0.1221747171785662,	0.5383126313703694,	0.5592665866552209,	400
2398377600.0,	72.76817782622753,	10.451599542204777,	0.017148720703985307,	0.1345969746757005,	0.5769153873485641,	0.611961044918495,	400
2414156400.0,	72.76817782622753,	10.451599542204777,	0.018624986079388336,	0.14543199642898394,	0.6091770172193645,	0.6614018483552693,	400
2429935200.0,	72.76817782622753,	10.451599542204777,	0.01994536339086641,	0.15603197429741364,	0.6568980847335867,	0.7011514554583398,	400
2445714000.0,	72.76817782622753,	10.451599542204777,	0.021303641702461722,	0.1648873000474435,	0.6928309436689777,	0.7385758547436773,	400
2461492800.0,	72.76817782622753,	10.451599542204777,	0.022752037633420857,	0.17345358406512923,	0.7282850890217767,	0.7776530646176998,	400
2477271600.0,	72.76817782622753,	10.451599542204777,	0.024069157550861878,	0.1808694331272975,	0.7604065269675312,	0.8127794623998714,	400
2493050400.0,	72.76817782622753,	10.451599542204777,	0.025361169390253287,	0.18791763033114073,	0.7932730838990081,	0.8468343563226949,	400
2508829200.0,	72.76817782622753,	10.451599542204777,	0.026605818813718953,	0.19399926819279759,	0.8195514395505423,	0.8791726904114942,	400
2524608000.0,	72.76817782622753,	10.451599542204777,	0.028582285329223987,	0.20047207863455047,	0.8291763348094358,	0.9302043703729962,	400
2540386800.0,	72.76817782622753,	10.451599542204777,	0.030591795620261906,	0.20693395992430885,	0.8429528121129053,	0.9848827852649068,	400
2556165600.0,	72.76817782622753,	10.451599542204777,	0.032651207745132305,	0.21335838817054642,	0.8618775351501162,	1.041509258532296,	400
2571944400.0,	72.76817782622753,	10.451599542204777,	0.03460202228898683,	0.2192001731902614,	0.8827596928915303,	1.094662077619379,	400
2587723200.0,	72.76817782622753,	10.451599542204777,	0.036510655122995284,	0.22486718289020766,	0.9093693452467082,	1.1458797041576894,	400
2603502000.0,	72.76817782622753,	10.451599542204777,	0.038349326091622005,	0.23009260050907215,	0.9362175294209197,	1.1940913929705832,	400
2619280800.0,	72.76817782622753,	10.451599542204777,	0.04014924477744045,	0.2350458304472661,	0.964275692316244,	1.240383897805631,	400
2635059600.0,	72.76817782622753,	10.451599542204777,	0.041808203263987584,	0.23942555088737552,	0.9897451877532321,	1.2823021202241114,	400
2650838400.0,	72.76817782622753,	10.451599542204777,	0.043300492094345965,	0.24332133246447576,	1.014461771949842,	1.319528033118399,	400
2666617200.0,	72.76817782622753,	10.451599542204777,	0.044743948732278924,	0.2470853061780007,	1.0409746966614726,	1.35505197720505,	400
2682396000.0,	72.76817782622753,	10.451599542204777,	0.04609400057426664,	0.2505963335457356,	1.0676220994071515,	1.387779753428499,	400
2698174800.0,	72.76817782622753,	10.451599542204777,	0.04731290863357258,	0.25364361978442856,	1.0899327689176022,	1.4168993349325776,	400
2713953600.0,	72.76817782622753,	10.451599542204777,	0.04837214538697639,	0.2562035278495185,	1.107959346371169,	1.4419803357412697,	400
2729732400.0,	72.76817782622753,	10.451599542204777,	0.04972832522569865,	0.25921512494765736,	1.1262627805965721,	1.473848598532894,	400
2745511200.0,	72.76817782622753,	10.451599542204777,	0.050866342620719644,	0.26172785746079114,	1.1422434716241685,	1.5005936218384104,	400
