time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3739575600.0,	21.439434763043664,	9.37830946255233,	0.015,	0.05,	0.2,	0.2,	400
3755354400.0,	21.439434763043664,	9.37830946255233,	0.01500007570957312,	0.05002377592793684,	0.20001542246008128,	0.20038370516581758,	400
3771133200.0,	21.439434763043664,	9.37830946255233,	0.015000394435864246,	0.05012389086379865,	0.20008392232195893,	0.20199407187618285,	400
3786912000.0,	21.439434763043664,	9.37830946255233,	0.015000757351105794,	0.0502369314316428,	0.20016336074051544,	0.20380411463041903,	400
3802690800.0,	21.439434763043664,	9.37830946255233,	0.015001922134063506,	0.05059922649338079,	0.20046682085704637,	0.20952931550810466,	400
3818469600.0,	21.439434763043664,	9.37830946255233,	0.015003459632770184,	0.051064599889270784,	0.20090889701768422,	0.21674454748894809,	400
3834248400.0,	21.439434763043664,	9.37830946255233,	0.015005187362800515,	0.051567922939373415,	0.20143795589218746,	0.22438888635342144,	400
3850027200.0,	21.439434763043664,	9.37830946255233,	0.015007554984344593,	0.05223374484460226,	0.2022714869327575,	0.23422348412583344,	400
3865806000.0,	21.439434763043664,	9.37830946255233,	0.01501066187967657,	0.05306751318733196,	0.20353558155449197,	0.24610779629131266,	400
3881584800.0,	21.439434763043664,	9.37830946255233,	0.01501461814448014,	0.054069035415076815,	0.205385751613682,	0.25977821061895695,	400
3897363600.0,	21.439434763043664,	9.37830946255233,	0.015019570768078274,	0.05523860944687252,	0.2080085721074989,	0.2749542339516177,	400
3913142400.0,	21.439434763043664,	9.37830946255233,	0.015026980386139956,	0.05690015404270214,	0.21312708094663183,	0.2947329854494207,	400
3928921200.0,	21.439434763043664,	9.37830946255233,	0.015037041569848418,	0.05895577774939544,	0.22101925411685147,	0.31698260980238246,	400
3944700000.0,	21.439434763043664,	9.37830946255233,	0.015049993021576998,	0.06123687696338451,	0.23058385897330005,	0.33983538405335884,	400
3960478800.0,	21.439434763043664,	9.37830946255233,	0.015066707066890705,	0.06367983061609221,	0.24106118920681452,	0.36281961329109524,	400
3976257600.0,	21.439434763043664,	9.37830946255233,	0.015091075972295533,	0.06667669802541794,	0.25525702093687636,	0.38843869039432694,	400
3992036400.0,	21.439434763043664,	9.37830946255233,	0.01512493277377303,	0.06982352272837805,	0.26912961265781604,	0.41422931266538277,	400
4007815200.0,	21.439434763043664,	9.37830946255233,	0.015171424000154012,	0.07299874944288327,	0.2820190157635934,	0.43940975413596073,	400
4023594000.0,	21.439434763043664,	9.37830946255233,	0.015232090774770083,	0.07600035016466321,	0.2930490258119355,	0.46273148561981126,	400
4039372800.0,	21.439434763043664,	9.37830946255233,	0.015319403425332688,	0.07931756610044123,	0.3056458560899678,	0.48712814849030817,	400
4055151600.0,	21.439434763043664,	9.37830946255233,	0.015434256558823946,	0.08251095651996539,	0.31697864168967227,	0.510093237929046,	400
4070930400.0,	21.439434763043664,	9.37830946255233,	0.01558634814299132,	0.08572938168015982,	0.3282287830177084,	0.532536000500446,	400
4086709200.0,	21.439434763043664,	9.37830946255233,	0.015757445616447634,	0.08846880467955602,	0.3368941543201389,	0.5515938576132143,	400
4102488000.0,	21.439434763043664,	9.37830946255233,	0.015952281060928584,	0.09101723780795275,	0.34480608516515915,	0.5690694123346226,	400
4118266800.0,	21.439434763043664,	9.37830946255233,	0.01614930710981177,	0.09317561716730013,	0.3511773147470181,	0.5838329601007558,	400
4134045600.0,	21.439434763043664,	9.37830946255233,	0.01636761936522832,	0.09529190801311113,	0.3575758989355184,	0.59812797969436,	400
4149824400.0,	21.439434763043664,	9.37830946255233,	0.016569990117991932,	0.09703141180399112,	0.3626171294239628,	0.6099126126130687,	400
4165603200.0,	21.439434763043664,	9.37830946255233,	0.016839938385638544,	0.09992843807460322,	0.38005516941551876,	0.6243489239053098,	400
4181382000.0,	21.439434763043664,	9.37830946255233,	0.01716562177721642,	0.10224264772849041,	0.38693002848692487,	0.6396261705942822,	400
4197160800.0,	21.439434763043664,	9.37830946255233,	0.017484969453192084,	0.10432764225920041,	0.39316008022564164,	0.6534504061937529,	400
4212939600.0,	21.439434763043664,	9.37830946255233,	0.017789271795144966,	0.10618401679662391,	0.39872393978680937,	0.665844338634183,	400
4228718400.0,	21.439434763043664,	9.37830946255233,	0.01807401222955495,	0.10782915471695532,	0.40366870846715197,	0.6769174628675583,	400
4244497200.0,	21.439434763043664,	9.37830946255233,	0.01839843479773625,	0.10964147895556817,	0.4095358293674352,	0.689091162048837,	400
4260276000.0,	21.439434763043664,	9.37830946255233,	0.01869067637770611,	0.1111982124253347,	0.4145225203630501,	0.6996772796129804,	400
4276054800.0,	21.439434763043664,	9.37830946255233,	0.01895676838232662,	0.11256473175632031,	0.41889431673519933,	0.7090685552275074,	400
4291833600.0,	21.439434763043664,	9.37830946255233,	0.0191444159442273,	0.11349338593809313,	0.421702284315558,	0.7155609826027556,	400
4307612400.0,	21.439434763043664,	9.37830946255233,	0.01934041781948847,	0.11444863611088112,	0.42468402257970855,	0.7222622669167372,	400
4323391200.0,	21.439434763043664,	9.37830946255233,	0.019520256001598298,	0.1153090940985692,	0.427386313780068,	0.7283404341525771,	400
4339170000.0,	21.439434763043664,	9.37830946255233,	0.019651125831094872,	0.11592283778391696,	0.42925905605326886,	0.7327216720815496,	400
4354948800.0,	21.439434763043664,	9.37830946255233,	0.019799071375554204,	0.116611308240481,	0.4314321079573782,	0.7376428976344578,	400
4370727600.0,	21.439434763043664,	9.37830946255233,	0.019992076651116648,	0.11750479666855902,	0.4344343559588366,	0.7440169433597521,	400
4386506400.0,	21.439434763043664,	9.37830946255233,	0.020207069896935506,	0.11848904676100923,	0.43788160661285974,	0.7510518873093249,	400
4402285200.0,	21.439434763043664,	9.37830946255233,	0.020368824358116537,	0.11921328532061602,	0.4403388683866444,	0.7562944706520931,	400
4418064000.0,	21.439434763043664,	9.37830946255233,	0.020454590528672625,	0.11958992026627065,	0.4415467180384431,	0.7590573383047121,	400
4433842800.0,	21.439434763043664,	9.37830946255233,	0.02056558235607145,	0.12007610637814282,	0.44316073869118777,	0.7626218428792382,	400
