time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1025622000.0,	78.64222611214493,	9.925707939911359,	0.015,	0.05,	0.2,	0.2,	400
1041400800.0,	78.64222611214493,	9.925707939911359,	0.0150005737435035,	0.05138717421616927,	0.21764896133584782,	0.20290778318876876,	400
1057179600.0,	78.64222611214493,	9.925707939911359,	0.015001805838251316,	0.05344625564029514,	0.23954539914365547,	0.20920680834444544,	400
1072958400.0,	78.64222611214493,	9.925707939911359,	0.01500188933621802,	0.053727134467380276,	0.24253035800441122,	0.2096251628961958,	400
1088737200.0,	78.64222611214493,	9.925707939911359,	0.015016610038904556,	0.06009911976462293,	0.2598346618200156,	0.28340269410022884,	400
1104516000.0,	78.64222611214493,	9.925707939911359,	0.015041409669237229,	0.07075200865508213,	0.33250582459938305,	0.3447837656239213,	400
1120294800.0,	78.64222611214493,	9.925707939911359,	0.0151261989982217,	0.08616430531958366,	0.39329780186366115,	0.4418053153032059,	400
1136073600.0,	78.64222611214493,	9.925707939911359,	0.015502778870402899,	0.10609010533807862,	0.47104167253156426,	0.5437319594254498,	400
1151852400.0,	78.64222611214493,	9.925707939911359,	0.0172519385261318,	0.12487213507275358,	0.5320344485592964,	0.6431359925301413,	400
1167631200.0,	78.64222611214493,	9.925707939911359,	0.020405946437214308,	0.1402177648109118,	0.590866179858935,	0.7269658693370478,	400
1183410000.0,	78.64222611214493,	9.925707939911359,	0.023394433989159098,	0.15441057832780875,	0.6575000835362876,	0.8132019519901615,	400
1199188800.0,	78.64222611214493,	9.925707939911359,	0.026447598269846627,	0.16651147182912426,	0.7153705369200116,	0.8954517024136393,	400
1214967600.0,	78.64222611214493,	9.925707939911359,	0.02958338729846631,	0.17835011685910518,	0.7853936087555264,	0.9790882144745543,	400
1230746400.0,	78.64222611214493,	9.925707939911359,	0.0327100387920433,	0.18869277482480465,	0.8458384293573853,	1.058810267458244,	400
1246525200.0,	78.64222611214493,	9.925707939911359,	0.03571832170950287,	0.19791970902258657,	0.9023116921175967,	1.1346510254112172,	400
1262304000.0,	78.64222611214493,	9.925707939911359,	0.03857639092985771,	0.20610561120672968,	0.9541641957360567,	1.2056174700080666,	400
1278082800.0,	78.64222611214493,	9.925707939911359,	0.041216100648868007,	0.21348663620081237,	1.0061040875593166,	1.270272681570227,	400
1293861600.0,	78.64222611214493,	9.925707939911359,	0.043528004889667966,	0.22011111352916654,	1.0606453262079656,	1.3257885620101881,	400
1309640400.0,	78.64222611214493,	9.925707939911359,	0.045913393740385694,	0.226560148800905,	1.1135015433546775,	1.3813672699081347,	400
1325419200.0,	78.64222611214493,	9.925707939911359,	0.0481083683759594,	0.23213063138797815,	1.156578444910924,	1.4316086069271587,	400
1341198000.0,	78.64222611214493,	9.925707939911359,	0.04994344184344591,	0.23682108894399292,	1.195406857052805,	1.4733617739694849,	400
1356976800.0,	78.64222611214493,	9.925707939911359,	0.05165846787606645,	0.24126607398837308,	1.2354354015425708,	1.5119611989108936,	400
1372755600.0,	78.64222611214493,	9.925707939911359,	0.05306680691354149,	0.24476300828767333,	1.2650033809819698,	1.5432392159120827,	400
1388534400.0,	78.64222611214493,	9.925707939911359,	0.05456727196762622,	0.24814557804882065,	1.2890382681112325,	1.5763138399766368,	400
1404313200.0,	78.64222611214493,	9.925707939911359,	0.05579665333629673,	0.250880356231814,	1.3084698470439542,	1.6034956882888434,	400
1420092000.0,	78.64222611214493,	9.925707939911359,	0.05724333913086485,	0.2541423295687449,	1.3345913518482488,	1.6354465697383092,	400
1435870800.0,	78.64222611214493,	9.925707939911359,	0.058440648012477364,	0.25679720242338305,	1.3556094370383014,	1.661799827533124,	400
