time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3360884400.0,	14.011810986880047,	9.302824805840073,	0.015,	0.05,	0.2,	0.2,	400
3376663200.0,	14.011810986880047,	9.302824805840073,	0.015000824272944161,	0.050260800444378216,	0.200196529278107,	0.20417747609157874,	400
3392442000.0,	14.011810986880047,	9.302824805840073,	0.015002121990619866,	0.0506642595126003,	0.20054434222477163,	0.2105370774852975,	400
3408220800.0,	14.011810986880047,	9.302824805840073,	0.015003758955938078,	0.05115760404154543,	0.2010259247618948,	0.218156703247227,	400
3423999600.0,	14.011810986880047,	9.302824805840073,	0.015005771757106321,	0.05174151257661579,	0.20167861047323635,	0.22695991762758874,	400
3439778400.0,	14.011810986880047,	9.302824805840073,	0.015008285654752549,	0.052439484102727925,	0.20259131197855273,	0.237181479744168,	400
3455557200.0,	14.011810986880047,	9.302824805840073,	0.015011977338303282,	0.05342238836467853,	0.20424860962043367,	0.25095338155721203,	400
3471336000.0,	14.011810986880047,	9.302824805840073,	0.015016709496925415,	0.05460134270195644,	0.20672003904724873,	0.2666311139645573,	400
3487114800.0,	14.011810986880047,	9.302824805840073,	0.015022733070699568,	0.05598945090322359,	0.21031231926722116,	0.28398731091505097,	400
3502893600.0,	14.011810986880047,	9.302824805840073,	0.015031400493766122,	0.05785923329728347,	0.21678497309472647,	0.30524676573208087,	400
3518672400.0,	14.011810986880047,	9.302824805840073,	0.015043371399005846,	0.06018763039268806,	0.2266679685820933,	0.32908751347921744,	400
3534451200.0,	14.011810986880047,	9.302824805840073,	0.015059728256671607,	0.06289564040709543,	0.23919417287060094,	0.3544213007876704,	400
3550230000.0,	14.011810986880047,	9.302824805840073,	0.015082013490884446,	0.06583232538790376,	0.2525376711033901,	0.38024982000029917,	400
3566008800.0,	14.011810986880047,	9.302824805840073,	0.01511234695188313,	0.06887245849646999,	0.2655253949944283,	0.40583411122726665,	400
3581787600.0,	14.011810986880047,	9.302824805840073,	0.015156025011804493,	0.07220263003125298,	0.27963206864583184,	0.43225592052831086,	400
3597566400.0,	14.011810986880047,	9.302824805840073,	0.015218376680605963,	0.07566300999097718,	0.2935023181743519,	0.45860605781439134,	400
3613345200.0,	14.011810986880047,	9.302824805840073,	0.015277723986000153,	0.07896118141286697,	0.31538636802194786,	0.4760243478810838,	400
3629124000.0,	14.011810986880047,	9.302824805840073,	0.015309212580381058,	0.08085008139549274,	0.33027067018303263,	0.4830262555565035,	400
3644902800.0,	14.011810986880047,	9.302824805840073,	0.015364191295033728,	0.08343988907813012,	0.3477224356816389,	0.49377034515130486,	400
3660681600.0,	14.011810986880047,	9.302824805840073,	0.015445325749813813,	0.08626129204637818,	0.36318492646247447,	0.5069990750305674,	400
3676460400.0,	14.011810986880047,	9.302824805840073,	0.015535857326134566,	0.0886962808870102,	0.3746318850772184,	0.519080104291255,	400
3692239200.0,	14.011810986880047,	9.302824805840073,	0.015621643145883544,	0.09055797320654382,	0.38226629347962043,	0.5287585401507608,	400
3708018000.0,	14.011810986880047,	9.302824805840073,	0.015722937412795533,	0.09229224678917738,	0.3876728345475171,	0.5388566842293424,	400
3723796800.0,	14.011810986880047,	9.302824805840073,	0.015838784300067403,	0.09397878088750973,	0.39214859144298,	0.5491499931596109,	400
3739575600.0,	14.011810986880047,	9.302824805840073,	0.015974515795865882,	0.0957907658402173,	0.39719785355928416,	0.5599799806176303,	400
3755354400.0,	14.011810986880047,	9.302824805840073,	0.01607933544328172,	0.09703572126723621,	0.40042875564945746,	0.5674959095890281,	400
3771133200.0,	14.011810986880047,	9.302824805840073,	0.016196792672653105,	0.09835552772626302,	0.40398246938352644,	0.575363616826503,	400
3786912000.0,	14.011810986880047,	9.302824805840073,	0.016320527499052086,	0.09986157370611962,	0.4098052825824366,	0.583108672711255,	400
3802690800.0,	14.011810986880047,	9.302824805840073,	0.016473451337691965,	0.10201199567121277,	0.4211874327571504,	0.5920318103787539,	400
3818469600.0,	14.011810986880047,	9.302824805840073,	0.016601995554422252,	0.1035649359157923,	0.42846230611796543,	0.5988845159872129,	400
3834248400.0,	14.011810986880047,	9.302824805840073,	0.016700995734701463,	0.10465106788479292,	0.43314709779402816,	0.6038591976123882,	400
3850027200.0,	14.011810986880047,	9.302824805840073,	0.016809869392662654,	0.10580683759746148,	0.43814382060528767,	0.6091240277463104,	400
3865806000.0,	14.011810986880047,	9.302824805840073,	0.016890512065142426,	0.1066109118780667,	0.441428877423346,	0.6128764187130064,	400
3881584800.0,	14.011810986880047,	9.302824805840073,	0.01693732574122229,	0.10705597304371771,	0.4431510883761601,	0.6150008857144434,	400
3897363600.0,	14.011810986880047,	9.302824805840073,	0.016953606142166115,	0.10720608260493783,	0.44370688433203037,	0.6157300780382143,	400
3913142400.0,	14.011810986880047,	9.302824805840073,	0.017026165878292587,	0.10772685291104898,	0.4446084589483507,	0.6189650593115806,	400
