time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
4212939600.0,	24.950569981160154,	12.797944889270827,	0.015,	0.05,	0.2,	0.2,	400
4228718400.0,	24.950569981160154,	12.797944889270827,	0.015000235644661877,	0.05007411437835342,	0.2000496550410665,	0.20119427300860773,	400
4244497200.0,	24.950569981160154,	12.797944889270827,	0.015000778486649685,	0.0502442505393461,	0.2001724776524208,	0.20391917089174572,	400
4260276000.0,	24.950569981160154,	12.797944889270827,	0.015001435242690337,	0.05044726594716971,	0.20032681592556242,	0.20714433964505452,	400
4276054800.0,	24.950569981160154,	12.797944889270827,	0.01500207863980067,	0.05064259584749186,	0.20048011833963433,	0.2102226148945531,	400
4291833600.0,	24.950569981160154,	12.797944889270827,	0.015002570533208187,	0.05078914057827585,	0.20059563709516554,	0.2125179540497141,	400
4307612400.0,	24.950569981160154,	12.797944889270827,	0.015003386553190081,	0.05102994644405467,	0.20080223474818445,	0.2162551665296016,	400
4323391200.0,	24.950569981160154,	12.797944889270827,	0.01500443758267374,	0.05133437803698837,	0.20108538733142373,	0.22092362870287222,	400
4339170000.0,	24.950569981160154,	12.797944889270827,	0.015005579486057423,	0.051656694684115864,	0.20140445880350216,	0.22580434221031864,	400
4354948800.0,	24.950569981160154,	12.797944889270827,	0.015007371315219398,	0.052152280483997754,	0.20197761757856766,	0.23315866521437448,	400
4370727600.0,	24.950569981160154,	12.797944889270827,	0.015010060243848976,	0.05287343512394058,	0.20300027378596427,	0.2435346154507342,	400
4386506400.0,	24.950569981160154,	12.797944889270827,	0.015013897344482774,	0.053858096930679215,	0.20477397714519877,	0.25708777299981606,	400
4402285200.0,	24.950569981160154,	12.797944889270827,	0.01501859862832022,	0.05498262400326782,	0.20720525813539195,	0.27184022936414504,	400
4418064000.0,	24.950569981160154,	12.797944889270827,	0.015024300913997469,	0.056241036958994704,	0.2104194901172136,	0.2875039774157665,	400
4433842800.0,	24.950569981160154,	12.797944889270827,	0.015032190026841877,	0.05786583197313311,	0.21570405811405755,	0.3062141854220729,	400
4449621600.0,	24.950569981160154,	12.797944889270827,	0.01504266946008165,	0.05981782993793595,	0.22327119863748646,	0.3268888233126029,	400
4465400400.0,	24.950569981160154,	12.797944889270827,	0.01505574048184277,	0.06190512132352799,	0.231798811951112,	0.34766168642924694,	400
4481179200.0,	24.950569981160154,	12.797944889270827,	0.01507241105099732,	0.06414319012457276,	0.24121125011690087,	0.36867885048056,	400
4496958000.0,	24.950569981160154,	12.797944889270827,	0.015097052128070986,	0.06699235359782707,	0.2548125028416264,	0.3929040175445556,	400
4512736800.0,	24.950569981160154,	12.797944889270827,	0.015132241128176597,	0.07015616774890056,	0.26945359222602183,	0.41834708121692815,	400
4528515600.0,	24.950569981160154,	12.797944889270827,	0.015177264880901141,	0.07304582475680099,	0.2807534908270544,	0.44152050259929965,	400
4544294400.0,	24.950569981160154,	12.797944889270827,	0.015235669214741216,	0.07586144719669484,	0.29111768014132844,	0.46347622783005443,	400
4560073200.0,	24.950569981160154,	12.797944889270827,	0.015312110474891671,	0.07868336203608459,	0.301235366538199,	0.4847723063133291,	400
4575852000.0,	24.950569981160154,	12.797944889270827,	0.015412330315247256,	0.08154811632827239,	0.31138120165323613,	0.505691430478545,	400
4591630800.0,	24.950569981160154,	12.797944889270827,	0.01553744230224609,	0.08432104801288146,	0.32086950855072116,	0.5254848145234216,	400
