time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2287926000.0,	19.11262107733298,	2.9652202041791558,	0.015,	0.05,	0.2,	0.2,	400
2303704800.0,	19.11262107733298,	2.9652202041791558,	0.015000099343405503,	0.050031204827809206,	0.2000203384641779,	0.20050348410969318,	400
2319483600.0,	19.11262107733298,	2.9652202041791558,	0.015000721870760327,	0.05022721555941274,	0.20016302282048826,	0.20364577073814208,	400
2335262400.0,	19.11262107733298,	2.9652202041791558,	0.01500168591034522,	0.05052666168835989,	0.20040391829493692,	0.2083903924899691,	400
2351041200.0,	19.11262107733298,	2.9652202041791558,	0.015002803542999939,	0.05086539992762646,	0.20069835530485267,	0.2136839729821689,	400
2366820000.0,	19.11262107733298,	2.9652202041791558,	0.015004179627801085,	0.05127148693863786,	0.20108826186935636,	0.21992678482010125,	400
2382598800.0,	19.11262107733298,	2.9652202041791558,	0.015005857979411298,	0.05175123857412559,	0.20160337514007273,	0.227160391460174,	400
2398377600.0,	19.11262107733298,	2.9652202041791558,	0.015008023070523024,	0.05234850363376607,	0.20234447758004176,	0.23594790335502064,	400
2414156400.0,	19.11262107733298,	2.9652202041791558,	0.01501084145207616,	0.05309347083331594,	0.20344156543792175,	0.24657116226396686,	400
2429935200.0,	19.11262107733298,	2.9652202041791558,	0.015014617146112495,	0.054043256650434135,	0.20516393977973515,	0.25956346600905106,	400
2445714000.0,	19.11262107733298,	2.9652202041791558,	0.015019202897013919,	0.05511998457562614,	0.20748067645517182,	0.27364036014477683,	400
2461492800.0,	19.11262107733298,	2.9652202041791558,	0.015027096110882559,	0.05693169710971592,	0.2134140996590645,	0.29496492673410285,	400
2477271600.0,	19.11262107733298,	2.9652202041791558,	0.015037448885057113,	0.05905804242859485,	0.22174150105899285,	0.31780759585086715,	400
2493050400.0,	19.11262107733298,	2.9652202041791558,	0.015053375155269987,	0.06209238962990316,	0.23744481141698282,	0.34566046499643704,	400
2508829200.0,	19.11262107733298,	2.9652202041791558,	0.015076126405246274,	0.06548531293470271,	0.2541637647593634,	0.37480068187040266,	400
2524608000.0,	19.11262107733298,	2.9652202041791558,	0.015108738943688176,	0.06903427575179835,	0.26991764146061,	0.4040463319725687,	400
2540386800.0,	19.11262107733298,	2.9652202041791558,	0.01515768988327611,	0.07288850701527691,	0.2863287662083777,	0.4340170060867798,	400
2556165600.0,	19.11262107733298,	2.9652202041791558,	0.015229298585277452,	0.07675280307618773,	0.30123703421476683,	0.46310240435722855,	400
2571944400.0,	19.11262107733298,	2.9652202041791558,	0.015329893522306147,	0.08047586080086014,	0.31438064430378987,	0.4903841777478758,	400
2587723200.0,	19.11262107733298,	2.9652202041791558,	0.015461549239780931,	0.08389877112335693,	0.32550359079715707,	0.5149831724717195,	400
2603502000.0,	19.11262107733298,	2.9652202041791558,	0.01563204058529605,	0.08720856181958289,	0.3360655078206659,	0.5381125525757705,	400
2619280800.0,	19.11262107733298,	2.9652202041791558,	0.015838799512443564,	0.09029716434712923,	0.3456580031724924,	0.5592893556945528,	400
2635059600.0,	19.11262107733298,	2.9652202041791558,	0.01606617296334736,	0.09301091109278556,	0.3537249481897311,	0.5777408551423204,	400
2650838400.0,	19.11262107733298,	2.9652202041791558,	0.016310950075047195,	0.09547693303030971,	0.3609823505783399,	0.5943581534631166,	400
2666617200.0,	19.11262107733298,	2.9652202041791558,	0.01661378770237802,	0.09819043173941992,	0.36968647547284234,	0.6122169221188878,	400
2682396000.0,	19.11262107733298,	2.9652202041791558,	0.01691679256593279,	0.1005584296089956,	0.37706363618931643,	0.6278458560533416,	400
2698174800.0,	19.11262107733298,	2.9652202041791558,	0.017202797497980964,	0.10257249701231137,	0.38316790074654355,	0.6412253499800847,	400
2713953600.0,	19.11262107733298,	2.9652202041791558,	0.017468775713859408,	0.10430739237438047,	0.388354755732533,	0.6528261425618144,	400
2729732400.0,	19.11262107733298,	2.9652202041791558,	0.01773999885235967,	0.10598433896994225,	0.39350891231178314,	0.6640563452821249,	400
2745511200.0,	19.11262107733298,	2.9652202041791558,	0.01804948138223405,	0.10782206984982917,	0.3995610398494397,	0.6763126249515526,	400
